Time,ECG
1606838444.4496,1895
1606838444.4524,4289
1606838444.4548,5803
1606838444.4570,6500
1606838444.4595,7392
1606838444.4616,8185
1606838444.4634,8639
1606838444.4653,9104
1606838444.4673,9574
1606838444.4693,9889
1606838444.4719,10156
1606838444.4741,10447
1606838444.4762,10674
1606838444.4794,10848
1606838444.4814,11031
1606838444.4833,11192
1606838444.4853,11315
1606838444.4873,11427
1606838444.4893,11540
1606838444.4914,11635
1606838444.4934,11713
1606838444.4953,11792
1606838444.4973,11872
1606838444.4993,11953
1606838444.5012,11999
1606838444.5032,12021
1606838444.5053,12053
1606838444.5072,12083
1606838444.5092,12080
1606838444.5113,12083
1606838444.5132,12124
1606838444.5152,12151
1606838444.5172,12158
1606838444.5192,12224
1606838444.5212,12378
1606838444.5233,12535
1606838444.5252,12630
1606838444.5273,12716
1606838444.5292,12904
1606838444.5313,13220
1606838444.5333,13386
1606838444.5352,12917
1606838444.5373,12036
1606838444.5393,11628
1606838444.5413,11686
1606838444.5432,11630
1606838444.5452,11525
1606838444.5472,11520
1606838444.5492,11488
1606838444.5512,11439
1606838444.5534,11420
1606838444.5552,11381
1606838444.5572,11324
1606838444.5592,11283
1606838444.5612,11244
1606838444.5633,11195
1606838444.5652,11136
1606838444.5672,11090
1606838444.5692,11043
1606838444.5712,10987
1606838444.5732,10931
1606838444.5752,10882
1606838444.5772,10843
1606838444.5792,10786
1606838444.5812,10713
1606838444.5831,10667
1606838444.5852,10628
1606838444.5872,10564
1606838444.5892,10500
1606838444.5912,10447
1606838444.5932,10381
1606838444.5952,10300
1606838444.5972,10192
1606838445.0162,10070
1606838445.0175,9970
1606838445.0200,9872
1606838445.0226,9772
1606838445.0246,9691
1606838445.0266,9620
1606838445.0286,9539
1606838445.0306,9468
1606838445.0326,9419
1606838445.0346,9346
1606838445.0366,9231
1606838445.0386,9150
1606838445.0407,9106
1606838445.0426,9036
1606838445.0446,8943
1606838445.0466,8867
1606838445.0486,8806
1606838445.0506,8727
1606838445.0526,8649
1606838445.0545,8586
1606838445.0565,8512
1606838445.0585,8431
1606838445.0606,8361
1606838445.0625,8280
1606838445.0647,8204
1606838445.0665,8136
1606838445.0685,8055
1606838445.0706,7982
1606838445.0727,7920
1606838445.0746,7842
1606838445.0766,7759
1606838445.0785,7703
1606838445.0806,7639
1606838445.0825,7541
1606838445.0845,7451
1606838445.0865,7387
1606838445.0885,7324
1606838445.0906,7250
1606838445.0925,7179
1606838445.0945,7108
1606838445.0965,7033
1606838445.0985,6959
1606838445.1005,6898
1606838445.1025,6839
1606838445.1045,6766
1606838445.1065,6690
1606838445.1085,6627
1606838445.1105,6558
1606838445.1125,6487
1606838445.1145,6431
1606838445.1165,6382
1606838445.1185,6328
1606838445.1205,6270
1606838445.1225,6211
1606838445.1245,6140
1606838445.1265,6054
1606838445.1285,5971
1606838445.1305,5905
1606838445.1326,5847
1606838445.1346,5795
1606838445.1365,5773
1606838445.1385,5783
1606838445.1405,5842
1606838445.1425,5944
1606838445.1445,6028
1606838445.1465,6067
1606838445.1485,6169
1606838445.1505,6424
1606838445.1525,6590
1606838445.1545,6165
1606838445.1566,5294
1606838445.1585,4844
1606838445.1605,4864
1606838445.5565,4778
1606838445.5574,4643
1606838445.5599,4636
1606838445.5625,4607
1606838445.5645,4536
1606838445.5665,4497
1606838445.5688,4467
1606838445.5706,4428
1606838445.5725,4387
1606838445.5745,4348
1606838445.5765,4306
1606838445.5785,4264
