Time,GSR,Temp(C)
1606838442.6213,342,36.69
1606838444.2118,343,36.63
1606838445.8301,344,36.69
1606838447.4201,345,36.69
1606838449.0606,346,36.69
1606838450.7420,346,36.63
1606838452.2201,347,36.69
1606838453.8102,347,36.69
1606838455.4000,348,36.63
1606838457.0201,348,36.69
1606838458.6100,349,36.69
1606838460.2822,349,36.69
1606838461.8201,350,36.69
1606838463.4101,351,36.69
1606838465.0300,351,36.63
1606838466.6199,352,36.69
1606838468.2099,352,36.63
1606838469.8167,353,36.69
1606838471.5566,353,36.69
1606838473.0100,354,36.63
1606838474.6000,355,36.69
1606838476.1898,355,36.69
1606838477.8098,355,36.69
1606838479.3998,356,36.69
1606838481.0351,356,36.69
1606838482.7130,356,36.69
1606838484.2000,356,36.63
1606838485.7898,357,36.69
1606838487.4098,357,36.69
1606838488.9996,357,36.69
1606838490.5895,358,36.69
1606838492.2819,357,36.69
1606838493.7998,357,36.63
1606838495.3897,356,36.69
1606838497.0095,357,36.69
1606838498.5995,357,36.69
1606838500.1894,357,36.63
1606838501.8226,357,36.63
1606838503.4705,357,36.69
1606838504.9894,357,36.63
1606838506.5794,358,36.63
1606838508.1994,358,36.69
1606838509.7892,357,36.69
1606838511.3792,357,36.63
1606838513.0116,357,36.69
1606838514.6901,357,36.69
1606838516.1793,357,36.63
1606838517.7994,357,36.63
1606838519.3892,357,36.69
1606838520.9791,358,36.63
1606838522.5991,357,36.69
1606838524.2336,358,36.69
1606838525.7794,358,36.69
1606838527.3992,358,36.69
1606838528.9893,359,36.69
1606838530.5792,359,36.69
1606838532.1991,359,36.63
1606838533.7891,360,36.63
1606838535.4820,360,36.63
1606838536.9692,360,36.69
1606838538.5893,360,36.63
1606838540.1791,361,36.69
1606838541.7690,361,36.69
1606838543.3890,361,36.69
1606838544.9791,362,36.69
1606838546.6810,362,36.69
1606838548.1892,362,36.69
1606838549.7790,363,36.69
1606838551.3689,363,36.69
1606838552.9889,363,36.63
1606838554.5788,364,36.63
1606838556.2734,364,36.69
1606838557.8937,364,36.63
1606838559.3789,364,36.69
1606838560.9699,365,36.63
1606838562.5587,365,36.69
1606838564.1787,365,36.63
1606838565.7801,366,36.69
1606838567.4306,366,36.63
1606838568.9788,366,36.63
1606838570.5687,367,36.69
1606838572.1587,367,36.69
1606838573.7786,367,36.69
1606838575.3685,367,36.63
1606838576.9724,368,36.69
1606838578.6813,368,36.69
1606838580.3317,368,36.63
1606838581.7587,368,36.63
1606838583.3485,369,36.69
1606838584.9684,369,36.69
1606838586.5584,370,36.69
1606838588.1928,370,36.69
1606838589.9019,370,36.63
1606838591.3887,370,36.69
1606838592.9784,371,36.63
1606838594.5682,371,36.69
1606838596.1583,371,36.69
1606838597.7483,371,36.63
1606838599.4727,371,36.63
1606838601.0918,372,36.69
1606838602.5485,372,36.63
1606838604.1683,372,36.69
1606838605.7581,373,36.63
1606838607.3482,373,36.69
1606838608.9536,373,36.69
1606838610.6299,374,36.69
1606838612.1481,374,36.63
1606838613.7381,374,36.63
1606838615.3580,375,36.63
1606838616.9479,375,36.63
1606838618.5379,375,36.69
1606838620.1712,375,36.69
1606838621.8509,376,36.69
1606838623.3382,376,36.63
1606838624.9579,376,36.69
1606838626.5478,377,36.63
1606838628.1378,377,36.69
1606838629.7584,378,36.63
1606838631.3891,378,36.69
1606838632.9381,378,36.69
1606838634.5579,379,36.63
1606838636.1478,379,36.69
1606838637.7378,379,36.63
1606838639.3277,380,36.69
1606838640.9477,380,36.69
1606838642.6117,380,36.69
1606838644.1280,380,36.69
1606838645.7479,381,36.63
1606838647.3377,381,36.69
1606838648.9276,381,36.69
1606838650.5476,382,36.63
1606838652.1509,382,36.63
1606838653.7278,382,36.69
1606838655.3478,382,36.69
1606838656.9376,383,36.69
1606838658.5277,383,36.69
1606838660.1474,383,36.69
1606838661.7375,383,36.69
1606838663.3995,384,36.63
1606838665.0485,384,36.69
1606838666.5376,384,36.63
1606838668.1275,384,36.63
1606838669.7174,384,36.69
1606838671.3373,385,36.69
1606838672.9280,385,36.69
1606838674.5994,385,36.69
1606838676.2714,385,36.69
1606838677.7275,385,36.69
1606838679.3173,386,36.69
1606838680.9373,386,36.69
1606838682.5272,386,36.63
1606838684.1292,386,36.69
1606838685.8386,387,36.69
1606838687.3274,387,36.69
1606838688.9171,387,36.69
1606838690.5071,387,36.69
1606838692.1271,387,36.69
1606838693.7169,387,36.69
1606838695.3483,388,36.63
1606838697.0608,388,36.69
1606838698.5172,388,36.69
1606838700.1070,388,36.69
1606838701.7270,388,36.69
1606838703.3168,389,36.69