,ecg
1607171187.7169,2784.0
1607171187.7196,4977.0
1607171187.722,6087.0
1607171187.7247,6852.0
1607171187.7267,7800.0
1607171187.7287,8466.0
1607171187.7308,8927.0
1607171187.7326,9432.0
1607171187.7346,9847.0
1607171187.7366,10143.0
1607171187.7386,10433.0
1607171187.7408,10698.0
1607171187.7436,10896.0
1607171187.746,11075.0
1607171187.7484,11251.0
1607171187.7505,11391.0
1607171187.7524,11497.0
1607171187.7536,11603.0
1607171187.7557,11707.0
1607171187.7577,11789.0
1607171187.7597,11857.0
1607171187.7617,11924.0
1607171187.7637,11975.0
1607171187.7656,12011.0
1607171187.7677,12047.0
1607171187.7696,12091.0
1607171187.7716,12120.0
1607171187.7736,12127.0
1607171187.7756,12129.0
1607171187.7776,12146.0
1607171187.7796,12153.0
1607171187.7816,12141.0
1607171187.7836,12137.0
1607171187.7856,12132.0
1607171187.7876,12120.0
1607171187.7895,12100.0
1607171187.7917,12079.0
1607171187.7937,12057.0
1607171187.7956,12047.0
1607171187.7976,12028.0
1607171187.7996,11980.0
1607171187.8016,11931.0
1607171187.8036,11907.0
1607171187.8056,11873.0
1607171187.8076,11825.0
1607171187.8096,11787.0
1607171187.8116,11746.0
1607171187.8136,11693.0
1607171187.8156,11642.0
1607171187.8176,11601.0
1607171187.8198,11555.0
1607171187.8216,11495.0
1607171187.8235,11432.0
1607171187.8256,11384.0
1607171187.8276,11331.0
1607171187.8295,11263.0
1607171187.8315,11210.0
1607171187.8335,11164.0
1607171187.8355,11092.0
1607171187.8376,11007.0
1607171187.8395,10949.0
1607171187.8416,10896.0
1607171187.8436,10829.0
1607171187.8455,10754.0
1607171187.8475,10684.0
1607171187.8495,10621.0
1607171187.8515,10554.0
1607171187.8535,10476.0
1607171187.8555,10409.0
1607171187.8575,10346.0
1607171187.8596,10266.0
1607171187.8615,10187.0
1607171187.8635,10119.0
1607171188.2855,10054.0
1607171188.2867,9982.0
1607171188.2883,9900.0
1607171188.2901,9823.0
1607171188.2921,9755.0
1607171188.2941,9680.0
1607171188.2961,9601.0
1607171188.2981,9538.0
1607171188.3001,9480.0
1607171188.3021,9388.0
1607171188.3041,9277.0
1607171188.3061,9212.0
1607171188.3081,9154.0
1607171188.3101,9067.0
1607171188.3121,8983.0
1607171188.314,8915.0
1607171188.316,8848.0
1607171188.318,8766.0
1607171188.32,8681.0
1607171188.322,8616.0
1607171188.324,8546.0
1607171188.326,8457.0
1607171188.328,8382.0
1607171188.33,8317.0
1607171188.332,8242.0
1607171188.334,8165.0
1607171188.336,8090.0
1607171188.338,8020.0
1607171188.3402,7945.0
1607171188.342,7868.0
1607171188.344,7800.0
1607171188.346,7740.0
1607171188.348,7661.0
1607171188.35,7566.0
1607171188.352,7499.0
1607171188.354,7441.0
1607171188.356,7364.0
1607171188.358,7289.0
1607171188.3601,7224.0
1607171188.362,7154.0
1607171188.364,7081.0
1607171188.3659,7011.0
1607171188.368,6944.0
1607171188.37,6876.0
1607171188.372,6804.0
1607171188.374,6746.0
1607171188.376,6703.0
1607171188.378,6650.0
1607171188.38,6589.0
1607171188.382,6514.0
1607171188.384,6425.0
1607171188.3859,6338.0
1607171188.388,6268.0
1607171188.39,6208.0
1607171188.392,6150.0
1607171188.394,6090.0
1607171188.3959,6022.0
1607171188.398,5952.0
1607171188.3999,5885.0
1607171188.402,5836.0
1607171188.4039,5894.0
1607171188.406,6280.0
1607171188.408,6978.0
1607171188.41,7301.0
1607171188.412,6611.0
1607171188.414,5303.0
1607171188.4159,4565.0
1607171188.418,4825.0
1607171188.42,5178.0
1607171188.422,5137.0
1607171188.424,5112.0
1607171188.426,5146.0
1607171188.4279,5071.0
1607171188.8254,5006.0
1607171188.8265,4992.0
1607171188.8285,4944.0
1607171188.8305,4883.0
1607171188.8325,4849.0
1607171188.8345,4811.0
1607171188.8367,4763.0
1607171188.8386,4719.0
1607171188.8407,4676.0
1607171188.8425,4640.0
1607171188.8445,4596.0
1607171188.8465,4543.0
1607171188.8485,4509.0
1607171188.8506,4485.0
1607171188.8525,4447.0
1607171188.8546,4415.0
1607171188.8565,4393.0
1607171188.8585,4372.0
1607171188.8605,4348.0
1607171188.8624,4333.0
1607171188.8644,4326.0
1607171188.8664,4321.0
1607171188.8684,4316.0
1607171188.8705,4316.0
1607171188.8725,4321.0
1607171188.8745,4309.0
1607171188.8764,4278.0
1607171188.8784,4244.0
1607171188.8807,4191.0
1607171188.8824,4097.0
1607171188.8844,3964.0
1607171188.8864,3810.0
1607171188.8884,3645.0
1607171188.8905,3496.0
1607171188.8924,3363.0
1607171188.8944,3259.0
1607171188.8965,3177.0
1607171188.8984,3110.0
1607171188.9005,3054.0
1607171188.9024,3020.0
1607171188.9044,2987.0
1607171188.9064,2953.0
1607171188.9084,2926.0
1607171188.9104,2905.0
1607171188.9124,2881.0
1607171188.9144,2859.0
1607171188.9165,2835.0
1607171188.9184,2813.0
1607171188.9204,2789.0
1607171188.9224,2762.0
1607171188.9244,2736.0
1607171188.9264,2714.0
1607171188.9284,2690.0
1607171188.9304,2661.0
1607171188.9324,2634.0
1607171188.9344,2608.0
1607171188.9364,2579.0
1607171188.9385,2550.0
1607171188.9405,2521.0
1607171188.9424,2497.0
1607171188.9444,2468.0
1607171188.9464,2437.0
1607171188.9484,2410.0
1607171188.9504,2386.0
1607171188.9524,2359.0
1607171188.9544,2333.0
1607171188.9564,2311.0
1607171188.9584,2282.0
1607171188.9605,2253.0
1607171188.9624,2229.0
1607171188.9644,2210.0
1607171188.9665,2190.0
1607171188.9684,2161.0
1607171189.3954,2130.0
1607171189.3963,2106.0
1607171189.3989,2087.0
1607171189.4015,2063.0
1607171189.4034,2038.0
1607171189.4054,2022.0
1607171189.4076,2000.0
1607171189.4094,1971.0
1607171189.4113,1944.0
1607171189.4133,1927.0
1607171189.4154,1911.0
1607171189.4174,1886.0
1607171189.4194,1867.0
1607171189.4214,1855.0
1607171189.4233,1836.0
1607171189.4253,1812.0
1607171189.4274,1795.0
1607171189.4293,1783.0
1607171189.4313,1759.0
1607171189.4333,1737.0
1607171189.4353,1720.0
1607171189.4373,1705.0
1607171189.4393,1691.0
1607171189.4413,1674.0
1607171189.4433,1655.0
1607171189.4453,1638.0
1607171189.4474,1623.0
1607171189.4493,1607.0
1607171189.4513,1594.0
1607171189.4533,1580.0
1607171189.4553,1563.0
1607171189.4575,1544.0
1607171189.4594,1524.0
1607171189.4613,1512.0
1607171189.4633,1503.0
1607171189.4655,1488.0
1607171189.4674,1471.0
1607171189.4693,1454.0
1607171189.4713,1442.0
1607171189.4733,1433.0
1607171189.4753,1421.0
1607171189.4773,1401.0
1607171189.4793,1380.0
1607171189.4814,1372.0
1607171189.4834,1368.0
1607171189.4854,1353.0
1607171189.4875,1334.0
1607171189.4894,1322.0
1607171189.4914,1310.0
1607171189.4933,1300.0
1607171189.4953,1290.0
1607171189.4973,1274.0
1607171189.4994,1259.0
1607171189.5013,1252.0
1607171189.5033,1242.0
1607171189.5053,1223.0
1607171189.5073,1211.0
1607171189.5093,1204.0
1607171189.5113,1194.0
1607171189.5133,1184.0
1607171189.5153,1167.0
1607171189.5173,1153.0
1607171189.5193,1146.0
1607171189.5213,1138.0
1607171189.5233,1124.0
1607171189.5253,1112.0
1607171189.5273,1100.0
1607171189.5293,1085.0
1607171189.5313,1076.0
1607171189.5333,1073.0
1607171189.5353,1064.0
1607171189.5373,1052.0
1607171189.5393,1044.0
1607171189.9358,1035.0
1607171189.9367,1020.0
1607171189.9392,1013.0
1607171189.942,1008.0
1607171189.9439,994.0
1607171189.9458,974.0
1607171189.9479,967.0
1607171189.9498,967.0
1607171189.9518,955.0
1607171189.9538,936.0
1607171189.9557,921.0
1607171189.9577,904.0
1607171189.9598,895.0
1607171189.962,904.0
1607171189.9637,916.0
1607171189.9657,921.0
1607171189.9677,916.0
1607171189.9697,897.0
1607171189.9717,871.0
1607171189.9737,842.0
1607171189.9757,820.0
1607171189.9777,822.0
1607171189.9798,825.0
1607171189.9817,810.0
1607171189.9837,801.0
1607171189.9857,791.0
1607171189.9877,784.0
1607171189.9897,805.0
1607171189.9917,953.0
1607171189.9938,1454.0
1607171189.9957,2244.0
1607171189.9977,2526.0
1607171189.9998,1701.0
1607171190.0018,388.0
1607171190.0037,-166.0
1607171190.0057,226.0
1607171190.0077,567.0
1607171190.0097,554.0
1607171190.0117,634.0
1607171190.0137,719.0
1607171190.0157,675.0
1607171190.0177,675.0
1607171190.0197,709.0
1607171190.0219,699.0
1607171190.0238,694.0
1607171190.0257,709.0
1607171190.0279,711.0
1607171190.0297,711.0
1607171190.0317,721.0
1607171190.0337,728.0
1607171190.0357,731.0
1607171190.0378,738.0
1607171190.0397,745.0
1607171190.0417,750.0
1607171190.0438,755.0
1607171190.0457,764.0
1607171190.0477,784.0
1607171190.0497,813.0
1607171190.0518,827.0
1607171190.0537,837.0
1607171190.0558,873.0
1607171190.0578,924.0
1607171190.0597,957.0
1607171190.0617,989.0
1607171190.0639,1035.0
1607171190.0658,1083.0
1607171190.0677,1117.0
1607171190.0697,1138.0
1607171190.0717,1141.0
1607171190.0737,1109.0
1607171190.0757,1025.0
1607171190.0777,902.0
1607171190.0797,762.0
1607171190.5055,622.0
1607171190.5065,494.0
1607171190.509,395.0
1607171190.5116,323.0
1607171190.5135,263.0
1607171190.5156,226.0
1607171190.5176,212.0
1607171190.5196,207.0
1607171190.5216,209.0
1607171190.5235,221.0
1607171190.5256,231.0
1607171190.5276,236.0
1607171190.5304,250.0
1607171190.5323,265.0
1607171190.5336,270.0
1607171190.5356,275.0
1607171190.5376,282.0
1607171190.5396,287.0
1607171190.5416,294.0
1607171190.5436,301.0
1607171190.5456,304.0
1607171190.5476,306.0
1607171190.5499,308.0
1607171190.5516,308.0
1607171190.5535,308.0
1607171190.5554,304.0
1607171190.5575,296.0
1607171190.5595,308.0
1607171190.5615,313.0
1607171190.5635,301.0
1607171190.5658,299.0
1607171190.5675,304.0
1607171190.5695,304.0
1607171190.5715,299.0
1607171190.5734,299.0
1607171190.5754,301.0
1607171190.5775,304.0
1607171190.5794,306.0
1607171190.5817,306.0
1607171190.5835,299.0
1607171190.5855,301.0
1607171190.5875,304.0
1607171190.5896,299.0
1607171190.5915,299.0
1607171190.5935,301.0
1607171190.5954,299.0
1607171190.5977,287.0
1607171190.5997,289.0
1607171190.6015,299.0
1607171190.6035,304.0
1607171190.6055,296.0
1607171190.6075,291.0
1607171190.6095,296.0
1607171190.6115,299.0
1607171190.6135,299.0
1607171190.6156,299.0
1607171190.6175,299.0
1607171190.6195,296.0
1607171190.6215,291.0
1607171190.6234,291.0
1607171190.6255,299.0
1607171190.6275,299.0
1607171190.6295,296.0
1607171190.6317,299.0
1607171190.6335,294.0
1607171190.6355,291.0
1607171190.6375,301.0
1607171190.6395,306.0
1607171190.6415,299.0
1607171190.6435,289.0
1607171190.6454,289.0
1607171190.6477,287.0
1607171190.6497,284.0
1607171191.0756,289.0
1607171191.0766,294.0
1607171191.0791,291.0
1607171191.0816,287.0
1607171191.0836,284.0
1607171191.0856,282.0
1607171191.0877,277.0
1607171191.0897,272.0
1607171191.0916,270.0
1607171191.0936,275.0
1607171191.0956,277.0
1607171191.0976,272.0
1607171191.0996,267.0
1607171191.1016,272.0
1607171191.1036,277.0
1607171191.1055,275.0
1607171191.1076,270.0
1607171191.1096,275.0
1607171191.1116,277.0
1607171191.1136,277.0
1607171191.1157,275.0
1607171191.1176,272.0
1607171191.1196,272.0
1607171191.1215,275.0
1607171191.1235,277.0
1607171191.1256,275.0
1607171191.1276,270.0
1607171191.1296,267.0
1607171191.1316,267.0
1607171191.1336,272.0
1607171191.1356,275.0
1607171191.1376,267.0
1607171191.1396,265.0
1607171191.1416,267.0
1607171191.1435,267.0
1607171191.1456,263.0
1607171191.1476,263.0
1607171191.1495,258.0
1607171191.1517,253.0
1607171191.1536,253.0
1607171191.1556,260.0
1607171191.1576,260.0
1607171191.1595,253.0
1607171191.1616,248.0
1607171191.1636,253.0
1607171191.1656,272.0
1607171191.1676,289.0
1607171191.1696,296.0
1607171191.1716,289.0
1607171191.1736,270.0
1607171191.1756,246.0
1607171191.1776,234.0
1607171191.1796,238.0
1607171191.1816,243.0
1607171191.1835,241.0
1607171191.1856,241.0
1607171191.1876,241.0
1607171191.1896,231.0
1607171191.1916,224.0
1607171191.1936,296.0
1607171191.1956,653.0
1607171191.1975,1406.0
1607171191.1996,2022.0
1607171191.2016,1674.0
1607171191.2036,427.0
1607171191.2056,-591.0
1607171191.2077,-511.0
1607171191.2095,0.0
1607171191.2116,89.0
1607171191.2135,72.0
1607171191.2156,193.0
1607171191.2177,209.0
1607171191.2196,178.0
1607171191.645,214.0
1607171191.6462,231.0
1607171191.6487,219.0
1607171191.6514,231.0
1607171191.6534,250.0
1607171191.6553,255.0
1607171191.6573,263.0
1607171191.6593,270.0
1607171191.6612,272.0
1607171191.6632,275.0
1607171191.6652,294.0
1607171191.6672,311.0
1607171191.6692,320.0
1607171191.6713,337.0
1607171191.6732,357.0
