Time,HR,RR
1607171186.7234,48,nan
1607171187.8668,47,1520
1607171188.7324,46,1508
1607171189.7220,46,nan
1607171190.7421,46,1492
1607171191.7916,45,1539
1607171192.7525,45,1470
1607171193.7430,45,nan
1607171194.7318,44,1396
1607171195.7225,44,1521
1607171196.8017,44,nan
1607171197.7319,44,1545
1607171198.7219,44,1499
1607171199.7419,43,1224
1607171200.7617,43,nan
1607171201.7227,44,1117
1607171202.7421,44,1435
1607171203.7318,44,nan
1607171204.7219,45,1532
1607171205.7947,45,1669
1607171206.7621,45,nan
1607171207.7520,44,1418
1607171208.7418,44,1484
1607171209.7318,43,1530
1607171210.8420,43,nan
1607171211.7422,43,1480
1607171212.7317,43,1306
1607171213.7217,43,nan
1607171214.8282,43,1430
1607171215.7321,43,1479
1607171216.7219,43,1388
1607171217.7417,43,nan
1607171218.7317,43,1227
1607171219.8036,44,1439
1607171220.7419,44,1488
1607171221.7616,44,nan
1607171222.7215,44,1397
1607171223.7416,44,1422
1607171224.7320,44,nan
1607171225.7217,44,1474
1607171226.7415,43,1432
1607171227.7315,43,1385
1607171228.8385,43,nan
1607171229.7420,43,1418
1607171230.7316,43,1435
1607171231.7213,43,1357
1607171232.7630,43,nan
1607171233.8433,43,1369
1607171234.7516,44,1413
1607171235.7415,44,1416
1607171236.7314,44,nan
1607171237.7425,44,1405
1607171238.7418,44,1375
1607171239.7615,44,1295
1607171240.7513,44,nan
1607171241.7413,44,1302
1607171242.8128,44,1363
1607171243.7216,44,1432
1607171244.7413,44,nan
1607171245.7311,44,1382
1607171246.7421,44,1434
1607171247.8812,44,nan
1607171248.7313,44,1463
1607171249.7212,44,1373
1607171250.7411,44,1423
1607171251.8130,44,nan
1607171252.7214,44,1409
1607171253.7412,44,1342
1607171254.7311,44,1353
1607171255.7396,44,1356
1607171256.8534,44,nan
1607171257.7312,44,1284
1607171258.7210,45,1267
1607171259.7411,45,1301
1607171260.7505,45,1292
1607171261.7213,45,nan
1607171262.7412,45,1272
1607171263.7310,46,1307
1607171264.7209,46,1346
1607171265.8548,46,nan
1607171266.7311,46,1302
1607171267.7210,46,1330
1607171268.7409,46,1357
1607171269.7518,46,nan
1607171270.8599,46,1311
1607171271.7411,46,1325
1607171272.7610,46,1333
1607171273.7509,46,1299
1607171274.7903,46,nan
1607171275.7314,46,1322
1607171276.7209,46,1326
1607171277.7409,46,1325
1607171278.8118,46,1329
1607171279.8610,46,nan
1607171280.7410,46,1121
1607171281.7308,47,1271
1607171282.7208,47,1246
1607171283.7624,47,nan
1607171284.7311,47,1350
1607171285.7208,47,1383
1607171286.7407,47,1442
1607171287.7305,47,nan
1607171288.8737,47,1400
1607171289.7408,46,1342
1607171290.7306,46,1405
1607171291.7204,46,nan
1607171292.7603,46,1436
1607171293.7307,46,1339
1607171294.7208,46,1292
1607171295.7406,46,nan
1607171296.7305,46,1338
1607171297.8002,46,1376
1607171298.7408,46,1324
1607171299.7307,46,nan
1607171300.7205,46,1340
1607171301.7404,46,1388
1607171302.8705,46,1340
1607171303.7206,46,nan
1607171304.7405,46,1348
1607171305.7604,46,1404
1607171306.7711,46,1385
1607171307.7409,46,nan
1607171308.7308,45,1354
1607171309.7206,45,1399
1607171310.7405,45,1415
1607171311.8112,45,nan
1607171312.7207,45,1368
1607171313.7405,45,1383
1607171314.7306,45,1390
1607171315.7799,45,nan
1607171316.7408,45,1321
1607171317.7306,45,1375
1607171318.7205,45,1395
1607171319.7404,45,nan
1607171320.8213,45,1323
1607171321.7205,45,1356
1607171322.7404,45,1426
1607171323.7303,45,nan
1607171324.7203,45,1339
1607171325.7408,45,1380
1607171326.7304,45,1371
1607171327.7204,45,nan
1607171328.7402,45,1313
1607171329.7823,45,1324
1607171330.7204,45,1361
1607171331.7402,45,nan
1607171332.7301,45,1367
1607171333.7201,45,1330
1607171334.8501,45,1372
1607171335.7302,45,nan
1607171336.7201,45,1374
1607171337.7400,45,1313
1607171338.7600,45,1343
1607171339.7505,45,1331
