Time,GSR,Temp(C)
1604322912.8615,216,33.81
1604322914.5398,217,33.88
1604322916.1586,216,33.88
1604322917.8087,214,33.88
1604322919.4587,214,33.88
1604322921.1086,212,33.88
1604322922.7586,210,33.88
1604322924.4087,210,33.88
1604322926.0585,210,33.94
1604322927.7085,211,33.88
1604322929.3586,212,33.88
1604322931.0301,213,33.88
1604322932.7025,213,33.94
1604322934.3900,214,33.94
1604322936.1001,214,33.94
1604322937.7501,253,33.88
1604322939.2585,226,33.94
1604322940.9085,168,34.00
1604322942.5584,126,34.00
1604322944.2084,60,34.00
1604322945.8583,1,34.00
1604322947.5083,1,34.06
1604322949.1583,1,34.00
1604322950.8083,1,34.00
1604322952.4583,1,34.06
1604322954.1082,1,34.06
1604322955.7582,1,34.00
1604322957.4082,1,34.06
1604322959.1338,1,34.06
1604322960.7518,1,34.06
1604322962.4927,1,34.06
1604322964.1123,1,34.06
1604322965.6583,1,34.06
1604322967.2781,1,34.06
1604322968.9281,1,34.06