Time,HR,RR
1602947682.2349,72,836
1602947683.2189,73,817
1602947684.2681,73,808
1602947685.2292,73,803
1602947686.2188,74,785
1602947687.2389,74,782
1602947688.2287,75,781
1602947689.2995,75,748
1602947690.2391,76,755
1602947691.2288,76,789
1602947692.2187,77,833
1602947693.2387,76,872
1602947694.2290,76,931
1602947695.2190,75,955
1602947696.2387,74,968
1602947697.2286,73,941
1602947698.3070,72,929
1602947699.2391,71,919
1602947700.2288,71,908
1602947701.2187,70,880
1602947702.2687,70,888
1602947703.3176,70,895
1602947704.2188,70,893
1602947705.2388,70,916
1602947706.2286,70,937
1602947707.3383,69,927
1602947708.2389,69,896
1602947709.2287,69,887
1602947710.2186,69,861
1602947711.2386,69,854
1602947712.3098,69,857
1602947713.2187,70,858
1602947714.2387,70,850
1602947715.2586,70,896
1602947716.2407,70,901
1602947717.2389,70,877
1602947718.2286,70,896
1602947719.2186,70,897
1602947720.2385,70,875
1602947721.3083,70,842
1602947722.2487,70,851
1602947723.2385,70,867
1602947724.2284,71,868
1602947725.2400,71,911
1602947726.3479,70,932
1602947727.2285,70,899
1602947728.2184,70,927
1602947729.2384,69,895
1602947730.2784,69,859
1602947731.2185,69,854
1602947732.2385,70,845
1602947733.2283,70,822
1602947734.2398,71,851
1602947735.3507,71,872
1602947736.2586,71,867
1602947737.2184,71,873
1602947738.2383,71,908
1602947739.2477,70,892
1602947742.7333,70,889
1602947742.7389,70,878
1602947742.7449,70,850
1602947743.8153,70,827
1602947744.3972,71,810
1602947745.2334,71,787
1602947746.2204,72,816
1602947747.2404,72,848
1602947748.2936,72,873
1602947749.2206,72,918
1602947750.2407,72,927
1602947751.2362,71,894
1602947752.2319,71,910
1602947753.3206,71,910
1602947754.2301,70,900
1602947755.2199,70,889
1602947756.2402,70,904
1602947757.3012,70,894
1602947758.3827,69,918
1602947759.2398,69,902
1602947760.2297,69,869
1602947761.2198,69,868
1602947762.3093,69,848
1602947763.2299,70,854
1602947764.2199,70,863
1602947765.2096,70,853
1602947766.2301,70,838
1602947767.3209,71,865
1602947768.2079,71,878
1602947769.2587,71,853
1602947770.2180,71,869
1602947771.2874,71,879
1602947772.2281,71,857
1602947773.2181,71,884
1602947774.2079,71,885
1602947775.2278,71,852
1602947776.2991,71,819
1602947777.2082,72,751
1602947778.2279,73,755
1602947779.2178,74,754
1602947780.2298,75,743
1602947781.2281,75,758
1602947782.2180,77,776
1602947783.2079,77,801
1602947784.2278,77,820
1602947785.2978,77,826
1602947786.2379,76,817
1602947787.2279,76,852
1602947788.2178,76,862
1602947789.2372,75,857
1602947790.3372,75,867
1602947791.2180,74,873
1602947792.2078,74,855
1602947793.2277,74,852
1602947794.2664,73,843
1602947795.2079,73,835
1602947796.2278,73,854
1602947797.2178,73,843
1602947798.2293,73,856
1602947799.3366,73,869
1602947800.2178,73,873
1602947801.2077,73,857
1602947802.2577,72,880
1602947803.2403,72,880
1602947804.3764,72,873
1602947805.2277,72,874
1602947806.2177,71,862
1602947807.2075,71,869
1602947808.3377,71,887
1602947809.2181,71,889
1602947810.2076,71,892
1602947811.2275,71,881
1602947812.2467,71,851
1602947813.3765,71,857
1602947814.2277,71,853
1602947815.2175,71,843
1602947816.2074,71,869
1602947817.2769,71,891
1602947818.2178,71,883
1602947819.2074,71,899
1602947820.2275,70,909
1602947821.2174,70,885
1602947822.3462,70,875
1602947823.2276,70,857
1602947824.2174,70,833
1602947825.2073,71,823
1602947826.2768,71,817
1602947827.2175,71,840
1602947828.2075,72,873
1602947831.9083,72,864
1602947831.9135,72,858
1602947831.9185,72,880
1602947832.7103,71,859
1602947833.2211,71,873
1602947834.3206,71,879
1602947835.2832,71,857
1602947836.2176,71,817
1602947837.2075,72,785
1602947838.2275,73,772
1602947839.2172,74,734
1602947840.3208,75,736
1602947841.2275,76,738
1602947842.2173,77,766
