Time,HR,RR
1607169008.8305,53,1137
1607169009.8200,53,nan
1607169010.8400,53,nan
1607169011.8296,53,1359
1607169012.8196,53,1326
1607169013.9939,51,3126
1607169014.8301,51,nan
1607169015.8199,50,1401
1607169016.8397,49,1351
1607169017.8888,48,1265
1607169018.8196,48,nan
1607169019.8440,48,1504
1607169020.8308,47,1370
1607169021.8577,46,1422
1607169022.9394,46,nan
1607169023.8604,46,1399
1607169024.8517,46,1227
1607169025.8407,46,1259
1607169026.8987,46,nan
1607169027.8218,46,1536
1607169028.8408,46,1351
1607169029.8313,46,1444
1607169030.8504,46,1190
1607169031.9121,46,nan
1607169032.8353,46,980
1607169033.8207,47,1523
1607169034.8404,47,1438
1607169035.8297,47,nan
1607169037.0376,47,1223
1607169037.8420,47,1369
1607169038.8319,47,1175
1607169039.8219,47,1045
1607169040.9127,48,1462
1607169041.8303,48,nan
1607169042.8220,48,1340
1607169043.8410,48,1096
1607169044.8526,48,nan
1607169045.9651,48,1308
1607169046.8405,48,1425
1607169047.8389,48,1528
1607169048.8208,48,nan
1607169049.8838,47,1456
1607169050.8304,47,1408
1607169051.8204,47,nan
1607169052.8402,46,1509
1607169053.9220,46,1481
1607169054.9176,45,1389
1607169055.8409,45,nan
1607169056.8605,45,1278
1607169057.8516,45,1471
1607169058.8418,45,1448
1607169059.9557,45,nan
1607169060.8216,45,1469
1607169061.8404,45,1397
1607169062.8302,45,1349
1607169063.9176,45,nan
1607169064.8418,45,1388
1607169065.8320,45,1184
1607169066.8209,45,1320
1607169067.8705,45,nan
1607169068.9696,45,1481
1607169069.8220,45,1391
1607169070.8417,45,nan
1607169071.8305,45,1508
1607169072.8522,45,1531
1607169073.8407,44,1233
1607169074.8318,44,1214
1607169075.8205,44,nan
1607169076.8424,45,1393
1607169077.9594,45,1273
1607169078.8221,45,1365
1607169079.8405,45,1284
1607169080.8327,45,nan
1607169081.8922,46,1091
1607169082.9689,46,1431
1607169083.8335,47,1349
1607169084.8220,47,nan
1607169085.8409,46,1153
1607169086.9561,47,1455
1607169087.8205,47,1382
1607169088.8405,47,nan
1607169089.8610,46,1203
1607169090.8649,47,1431
1607169091.9946,47,1404
1607169092.8331,46,1296
1607169093.8209,46,nan
1607169094.8419,46,1420
1607169095.8651,46,1241
1607169096.9849,46,1327
1607169097.8422,46,nan
1607169098.8301,46,1330
1607169099.8219,46,1149
1607169100.9347,47,1411
1607169101.8297,47,1374
1607169102.8892,47,1180
1607169103.8398,47,1356
1607169104.8522,47,1150
1607169105.9612,47,nan
1607169106.8403,47,1007
1607169107.8300,48,887
1607169108.8201,50,1231
1607169109.8910,50,nan
1607169110.8303,51,1510
1607169111.8201,50,1197
1607169112.8400,50,1409
1607169113.8299,50,nan
1607169114.9599,50,1463
1607169115.8405,49,1416
1607169116.8300,49,nan
1607169117.8199,48,1362
1607169118.8607,48,1386
1607169119.8303,48,1492
1607169120.8200,48,nan
1607169121.8402,47,1468
1607169122.8601,47,1520
1607169123.9023,47,nan
1607169124.8404,46,1485
1607169125.8300,46,1467
1607169126.8201,46,nan
1607169127.8615,45,1543
1607169128.9965,45,1402
1607169129.8202,44,1472
1607169130.8401,44,nan
1607169131.8300,44,1508
1607169132.9023,44,1421
1607169133.8404,44,nan
1607169134.8302,44,1459
1607169135.8201,44,1438
1607169136.8401,44,1384
1607169137.9792,44,nan
1607169138.8203,44,1522
1607169139.8401,43,1384
1607169140.8300,43,nan
1607169141.8711,43,1408
1607169142.8402,43,1504
1607169143.8302,43,nan
1607169144.8200,43,1418
1607169145.8400,43,1539
1607169146.9101,43,1416
1607169147.8201,43,1200
1607169148.8400,43,nan
1607169149.8299,43,1305
1607169150.8405,44,1347
1607169151.8405,44,1258
1607169152.8301,44,1406
1607169153.8199,44,nan
1607169154.8399,45,1262
1607169155.9121,45,1243
1607169156.8504,45,1453
1607169157.8400,45,nan
1607169158.8299,45,1323
1607169159.8198,45,1345
1607169160.9195,45,1393
1607169161.8302,45,1253
1607169162.8199,45,nan
1607169163.8398,45,1315
1607169164.9105,46,1213
1607169165.8199,46,1196
1607169166.8399,46,nan
1607169167.8300,46,1386
1607169168.8198,47,1350
1607169169.9275,46,1371
1607169170.8299,46,nan
1607169171.8200,46,1382
1607169172.8398,46,1331
1607169173.8510,46,1315
1607169174.8204,46,nan
1607169175.8400,46,1334
1607169176.8300,46,1346
1607169177.8498,46,1380
1607169178.9214,46,1305
1607169179.8302,46,nan
1607169180.8200,46,1321
1607169181.8399,46,1268
1607169182.8507,46,1351
1607169183.9305,46,nan
1607169184.8403,46,1362
1607169185.8298,46,1340
1607169186.8219,46,nan
1607169187.8791,46,1407
1607169188.8325,46,1519
1607169189.8499,46,1406
1607169190.8421,45,1409
1607169191.8846,45,1399
1607169193.0691,45,nan
1607169193.8420,45,1075
1607169194.8308,45,1016
1607169195.8299,47,1392
1607169196.9663,47,nan
