Time,GSR,Temp(C)
1607169007.3972,76,35.31
1607169009.0170,77,35.31
1607169010.6670,78,35.31
1607169012.3169,80,35.38
1607169013.9966,82,35.31
1607169015.6335,84,35.38
1607169017.3487,85,35.38
1607169018.9968,86,35.38
1607169020.5677,87,35.38
1607169022.4761,88,35.38
1607169023.8670,89,35.38
1607169025.5174,91,35.38
1607169027.1683,92,35.38
1607169028.8173,91,35.44
1607169030.4677,90,35.44
1607169032.1173,90,35.44
1607169033.7673,91,35.44
1607169035.4170,91,35.44
1607169037.0674,92,35.44
1607169038.7182,91,35.44
1607169040.3669,90,35.44
1607169042.0174,88,35.44
1607169043.7299,86,35.44
1607169045.3915,87,35.50
1607169047.1307,87,35.44
1607169048.7469,87,35.50
1607169050.2770,87,35.50
1607169051.9174,88,35.50
1607169053.5670,89,35.50
1607169055.2176,89,35.50
1607169056.8676,89,35.50
1607169058.5183,91,35.50
1607169060.1673,92,35.50
1607169061.8191,92,35.50
1607169063.4682,92,35.50
1607169065.1252,92,35.56
1607169066.7674,92,35.50
1607169068.4176,93,35.56
1607169070.0677,93,35.56
1607169071.7734,93,35.56
1607169073.4459,94,35.56
1607169075.1420,95,35.56
1607169076.7785,95,35.56
1607169078.3174,94,35.56
1607169079.9676,94,35.56
1607169081.6179,94,35.63
1607169083.2679,95,35.63
1607169084.9235,94,35.63
1607169086.5692,94,35.63
1607169088.2187,95,35.63
1607169089.8694,95,35.63
1607169091.5180,96,35.63
1607169093.1680,97,35.63
1607169094.8185,97,35.63
1607169096.4676,95,35.63
1607169098.1462,96,35.63
1607169099.7972,95,35.69
1607169101.5201,95,35.69
1607169103.1750,94,35.69
1607169104.8515,94,35.69
1607169106.5020,86,35.69
1607169108.0173,81,35.69
1607169109.6675,81,35.69
1607169111.3173,82,35.75
1607169112.9672,84,35.75
1607169114.6174,87,35.75
1607169116.2673,89,35.69
1607169117.9172,92,35.69
1607169119.5673,93,35.75
1607169121.2172,95,35.75
1607169122.8671,96,35.75
1607169124.5172,97,35.75
1607169126.1672,97,35.75
1607169127.8607,98,35.81
1607169129.5116,97,35.75
1607169131.2212,97,35.75
1607169132.9016,97,35.81
1607169134.3875,98,35.75
1607169136.0376,97,35.81
1607169137.6876,98,35.81
1607169139.3373,99,35.81
1607169140.9873,100,35.81
1607169142.6673,101,35.81
1607169144.3174,101,35.81
1607169145.9674,102,35.81
1607169147.6174,102,35.81
1607169149.2673,100,35.81
1607169150.9173,99,35.81
1607169152.5672,99,35.81
1607169154.2613,99,35.81
1607169155.9140,101,35.88
1607169157.5610,102,35.88
1607169159.2685,103,35.81
1607169160.9189,103,35.81
1607169162.4674,101,35.88
1607169164.1173,100,35.88
1607169165.7672,102,35.88
1607169167.4172,103,35.81
1607169169.0671,103,35.88
1607169170.7173,103,35.88
1607169172.3672,104,35.88
1607169174.0172,105,35.88
1607169175.6671,105,35.88
1607169177.3171,105,35.88
1607169178.9671,105,35.88
1607169180.6173,104,35.88
1607169182.2796,104,35.88
1607169183.9320,105,35.88
1607169185.7786,105,35.88
1607169187.3048,106,35.94
1607169189.1426,107,35.88
1607169190.5173,108,35.88
1607169192.1670,108,35.88
1607169193.8249,106,35.88
1607169195.4749,106,35.88
1607169197.1216,107,35.94
1607169198.7801,106,35.88
1607169200.4174,106,35.94
1607169202.0674,106,35.94
1607169203.7213,108,35.94
1607169205.3680,107,35.94
1607169207.2183,108,35.94
1607169208.7714,107,35.94
1607169210.3287,106,35.94
1607169212.0784,107,35.94
1607169213.7112,108,35.94
1607169215.3882,110,35.94
1607169216.9218,111,35.94
1607169218.5983,111,35.94
1607169220.2485,110,35.94
1607169221.8977,110,35.94
1607169223.5477,111,35.94
1607169225.1974,111,35.94
1607169226.8497,108,35.94
1607169228.4977,104,35.94
1607169230.1476,101,35.94
1607169231.7977,97,35.94
1607169233.4477,97,35.94
1607169235.0977,100,35.94
1607169236.7564,102,35.94
1607169238.4264,101,35.94
1607169240.0931,101,35.94
1607169241.7562,102,35.94
1607169243.4353,104,35.94
1607169245.0869,101,35.94
1607169246.7987,95,35.94
1607169248.2984,94,35.94
1607169249.9482,97,35.94
1607169251.5983,100,35.94
1607169253.2484,102,35.94
1607169254.8971,104,35.94
1607169256.5473,100,35.94
1607169258.1972,104,35.94
1607169259.8471,98,35.94
1607169261.4972,123,35.94
1607169263.1472,97,35.94
1607169264.7972,99,36.00
1607169266.4472,97,35.94
1607169268.0972,98,35.94
1607169269.7905,99,36.00
1607169271.4718,100,35.94
1607169273.1515,102,35.94
1607169274.8319,103,35.94
1607169276.3474,100,36.00
1607169277.9972,99,35.94
1607169279.6474,98,35.94
1607169281.2973,99,35.94
1607169282.9472,99,35.94
1607169284.5973,91,36.00
1607169286.2472,90,35.94
1607169287.8973,86,35.94
1607169289.5472,86,35.94
1607169291.1972,86,35.94
1607169292.8472,88,36.00
1607169294.4972,87,35.94
1607169296.1609,87,35.94
1607169297.8393,94,36.00
1607169299.5805,93,35.94
1607169301.1987,94,35.94