Time,GSR
1601458486.1038,453
1601458486.2238,453
1601458486.3134,452
1601458486.4338,452
1601458486.5609,452
1601458486.6433,452
1601458486.7631,452
1601458486.8529,452
1601458486.9728,452
1601458487.1228,452
1601458487.2129,453
1601458487.3029,452
1601458487.3929,452
1601458487.5130,452
1601458487.6331,452
1601458487.7240,452
1601458487.8438,452
1601458487.9337,452
1601458488.0538,452
1601458488.1730,452
1601458488.2631,452
1601458488.4989,452
1601458488.5029,452
1601458488.5930,452
1601458488.7130,452
1601458488.8030,452
1601458489.0333,452
1601458489.0429,452
1601458489.1329,452
1601458489.2529,452
1601458489.3429,452
1601458489.4630,452
1601458489.6332,452
1601458489.7029,452
1601458489.7929,452
1601458489.8830,452
1601458490.1444,452
1601458490.1449,452
1601458490.2129,452
1601458490.3330,452
1601458490.4233,452
1601458490.5434,452
1601458490.7129,452
1601458490.7531,452
1601458490.8730,452
1601458490.9930,452
1601458491.0831,452
1601458491.2548,452
1601458491.2931,452
1601458491.4130,452
1601458491.5330,452
1601458491.6230,452
1601458491.8555,452
1601458491.8561,452
1601458491.9532,452
1601458492.0731,452
1601458492.1631,452
1601458492.4011,452
1601458492.4016,452
1601458492.4930,452
1601458492.6131,452
1601458492.7031,452
1601458492.9600,452
1601458492.9606,452
1601458493.0331,452
1601458493.1831,452
1601458493.2431,452
1601458493.4974,452
1601458493.4979,452
1601458493.5732,451
1601458493.6930,451
1601458493.7830,451
1601458493.9032,451
1601458494.0674,451
1601458494.1132,451
1601458494.2331,452
1601458494.3231,451
1601458494.4431,451
1601458494.6126,451
1601458494.6531,451
1601458494.7732,451
1601458494.8632,451
1601458495.0132,451
1601458495.2155,451
1601458495.2160,452
1601458495.3131,452
1601458495.4632,451
1601458495.5232,451
1601458495.7852,451
1601458495.7857,451
1601458495.8531,451
1601458495.9732,451
1601458496.0631,451
1601458496.3240,451
1601458496.3246,451
1601458496.3931,451
1601458496.5432,451
1601458496.6031,451
1601458496.7232,451
1601458496.8933,451
1601458496.9331,451
1601458497.0543,451
1601458497.1431,451
1601458497.2633,451
1601458497.4325,451
1601458497.4732,451
1601458497.5931,451
1601458497.6831,451
1601458497.8032,451
1601458498.0045,451
1601458498.0132,451
1601458498.1332,451
1601458498.2232,451
1601458498.3733,451
1601458498.6045,451
1601458498.6050,451
1601458498.6732,451
1601458498.7632,451
1601458498.8832,451
1601458499.1429,451
1601458499.1435,451
1601458499.2132,451
1601458499.3333,451
1601458499.4232,451
1601458499.6791,451
1601458499.6796,451
1601458499.7532,451
1601458499.8732,451
1601458499.9634,451
1601458500.0835,451
1601458500.2509,451
1601458500.2935,451
1601458500.4133,451
1601458500.5033,451
1601458500.6233,451
1601458500.7915,451
1601458500.8332,451
1601458500.9532,451
1601458501.0432,451
1601458501.1633,451
1601458501.3650,451
1601458501.4033,451
1601458501.4933,451
1601458501.5832,451
1601458501.7033,451
1601458501.9650,451
1601458501.9655,451
1601458502.0333,450
1601458502.1232,450
1601458502.2433,450
1601458502.5046,450
1601458502.5051,451
1601458502.6032,450
1601458502.6633,451
1601458502.7833,450
1601458502.9034,450
1601458503.0725,451
1601458503.1133,450
1601458503.2033,450
1601458503.3233,450
1601458503.4433,450
1601458503.6134,450
1601458503.6532,451
1601458503.7732,450
1601458503.8633,450
1601458503.9833,450
1601458504.1844,450
1601458504.1932,450
1601458504.3133,450
1601458504.4033,450
1601458504.5234,450
1601458504.7247,450
1601458504.7333,450
1601458504.8533,450
1601458504.9433,450
1601458505.0634,450
1601458505.1533,450
1601458505.3224,450
1601458505.3934,450
1601458505.5133,450
1601458505.6034,450
1601458505.8592,450
1601458505.8597,450
1601458505.9633,450
1601458506.0233,450
1601458506.1433,450
1601458506.2633,450
1601458506.4355,450
1601458506.4733,450
1601458506.5633,450
1601458506.6833,450
1601458506.8034,450
1601458506.9675,450
1601458507.0133,450
1601458507.1033,450
1601458507.2244,450
1601458507.3434,450
1601458507.5436,450
1601458507.5533,450
1601458507.6433,450
1601458507.7633,450
1601458507.8834,450
1601458508.0852,450
1601458508.0944,450
1601458508.2132,450
1601458508.3033,450
1601458508.4234,450
1601458508.6850,450
1601458508.6855,450
1601458508.7533,450
1601458508.8433,450
1601458508.9634,450
1601458509.0534,450
1601458509.2570,450
1601458509.2933,450
1601458509.3833,450
1601458509.5034,450
1601458509.5934,450
1601458509.8251,450
1601458509.8333,450
1601458509.9233,450
1601458510.0433,450
1601458510.1634,450
1601458510.3652,449
1601458510.3733,449
1601458510.4934,449
1601458510.5833,449
1601458510.7035,449
1601458510.9050,449
1601458510.9133,449
1601458511.0033,449
1601458511.1233,449
1601458511.2434,449
1601458511.4747,449
1601458511.4753,449
1601458511.5433,449
1601458511.6634,449
1601458511.7833,449
1601458511.8735,449
1601458512.0438,449
1601458512.0833,449
1601458512.2033,449
1601458512.3234,449
1601458512.4134,449
1601458512.6071,449
1601458512.6533,449
1601458512.7434,449
1601458512.8634,449
1601458512.9535,449
1601458513.1474,449
1601458513.1933,449
1601458513.2833,449
1601458513.4033,449
1601458513.4933,449
1601458513.7141,449
1601458513.7333,449
1601458513.8233,449
1601458513.9433,449
1601458514.0333,449
1601458514.2589,449
1601458514.2733,449
1601458514.3633,449
1601458514.4834,449
1601458514.6034,449
1601458514.8276,448
1601458514.8281,448
1601458514.9334,448
1601458515.0233,449
1601458515.1434,448
1601458515.2635,449
1601458515.4257,449
1601458515.4433,448
1601458515.5633,449
1601458515.7133,449
1601458515.7735,448
1601458515.9669,449
1601458515.9833,448
1601458516.1033,448
1601458516.2233,448
1601458516.3134,448
1601458516.5370,448
1601458516.5533,448
1601458516.6433,448
1601458516.7633,448
1601458516.8534,448
1601458517.0768,448
1601458517.0933,448
1601458517.1833,448
1601458517.3033,448
1601458517.3933,448
1601458517.6475,448
1601458517.6480,448
1601458517.7244,448
1601458517.8433,448
1601458517.9334,448
1601458518.1864,448
1601458518.1869,448
1601458518.2633,447
1601458518.3833,447
1601458518.4734,447
1601458518.5934,447
1601458518.7870,447
1601458518.8033,446
1601458518.9233,446
1601458519.0433,446
1601458519.1334,446
1601458519.3268,445
1601458519.3434,445
1601458519.4633,445
1601458519.5833,444
1601458519.7034,444
1601458519.8970,443
1601458519.8977,443
1601458520.0034,443
1601458520.1233,442
1601458520.2134,442
1601458520.4357,441
1601458520.4362,441
1601458520.5434,441
1601458520.6633,440
1601458520.7545,440
1601458521.0131,439
1601458521.0137,439
1601458521.0833,439
1601458521.2035,438
1601458521.2934,438
1601458521.5460,437
1601458521.5465,437
1601458521.6233,437
1601458521.7433,436
1601458521.8333,436
1601458521.9534,435
1601458522.1448,435
1601458522.1633,434
1601458522.3144,434
1601458522.3733,433
1601458522.4934,433
1601458522.7151,432
1601458522.7156,432
1601458522.8233,431
1601458522.9434,431
1601458523.0634,430
1601458523.2572,429
1601458523.2577,428
1601458523.3634,428
1601458523.4834,427
1601458523.5734,427
1601458523.6934,426
1601458523.8547,426
1601458523.9034,425
1601458524.0534,425
1601458524.1133,425
1601458524.3644,424
1601458524.3650,424
1601458524.4434,423
1601458524.5633,423
1601458524.6534,422
1601458524.9038,422
1601458524.9044,422
1601458524.9834,421
1601458525.1034,421
1601458525.1935,421
1601458525.3134,420
1601458525.5064,420
