Time,ECG
1604492730.7924,1409
1604492730.7949,458
1604492730.7976,48
1604492730.8001,1120
1604492730.8022,2003
1604492730.8042,2211
1604492730.8063,2718
1604492730.8083,3327
1604492730.8100,3676
1604492730.8119,4040
1604492730.8139,4462
1604492730.8159,4809
1604492730.8179,5126
1604492730.8199,5441
1604492730.8219,5730
1604492730.8239,6007
1604492730.8260,6288
1604492730.8279,6557
1604492730.8299,6809
1604492730.8319,7059
1604492730.8339,7309
1604492730.8359,7534
1604492730.8379,7741
1604492730.8399,7932
1604492730.8419,8095
1604492730.8439,8228
1604492730.8459,8349
1604492730.8479,8458
1604492730.8498,8551
1604492730.8518,8609
1604492730.8538,8664
1604492730.8558,8737
1604492730.8579,8812
1604492730.8598,8883
1604492730.8618,8948
1604492730.8638,9023
1604492730.8658,9103
1604492730.8678,9176
1604492730.8698,9247
1604492730.8718,9317
1604492730.8738,9375
1604492730.8759,9419
1604492730.8778,9470
1604492730.8798,9530
1604492730.8818,9571
1604492730.8838,9601
1604492730.8858,9620
1604492730.8878,9642
1604492730.8898,9668
1604492730.8918,9683
1604492730.8945,9698
1604492730.8959,9712
1604492730.8978,9702
1604492730.8998,9693
1604492730.9018,9707
1604492730.9038,9702
1604492730.9058,9678
1604492730.9078,9664
1604492730.9098,9647
1604492730.9118,9618
1604492730.9138,9584
1604492730.9158,9555
1604492730.9178,9538
1604492730.9198,9511
1604492730.9217,9472
1604492730.9237,9443
1604492730.9258,9428
1604492730.9278,9411
1604492730.9298,9361
1604492730.9318,9290
1604492730.9337,9244
1604492730.9357,9205
1604492730.9378,9140
1604492731.3298,9079
1604492731.3305,9036
1604492731.3321,8992
1604492731.3341,8943
1604492731.3361,8880
1604492731.3381,8810
1604492731.3400,8761
1604492731.3421,8718
1604492731.3440,8667
1604492731.3461,8672
1604492731.3481,8788
1604492731.3501,9019
1604492731.3521,9419
1604492731.3541,9843
1604492731.3561,9361
1604492731.3581,7985
1604492731.3600,7534
1604492731.3621,8053
1604492731.3640,8010
1604492731.3660,7692
1604492731.3681,7765
1604492731.3700,7777
1604492731.3720,7612
1604492731.3740,7566
1604492731.3760,7566
1604492731.3781,7488
1604492731.3800,7413
1604492731.3820,7377
1604492731.3842,7336
1604492731.3861,7282
1604492731.3881,7241
1604492731.3900,7207
1604492731.3920,7171
1604492731.3940,7139
1604492731.3960,7108
1604492731.3981,7074
1604492731.4000,7037
1604492731.4020,6972
1604492731.4040,6877
1604492731.4060,6785
1604492731.4080,6688
1604492731.4100,6574
1604492731.4120,6455
1604492731.4140,6341
1604492731.4160,6230
1604492731.4180,6118
1604492731.4200,6021
1604492731.4220,5946
1604492731.4240,5888
1604492731.4260,5830
1604492731.4281,5754
1604492731.4300,5684
1604492731.4320,5636
1604492731.4340,5580
1604492731.4360,5524
1604492731.4381,5480
1604492731.4400,5422
1604492731.4420,5354
1604492731.4440,5303
1604492731.4460,5260
1604492731.4481,5209
1604492731.4500,5150
1604492731.4520,5092
1604492731.4540,5049
1604492731.4560,4995
1604492731.4580,4932
1604492731.4600,4881
1604492731.4620,4835
1604492731.4640,4772
1604492731.4660,4704
1604492731.4681,4656
1604492731.4700,4615
1604492731.4720,4556
1604492731.9001,4496
1604492731.9010,4447
1604492731.9034,4399
1604492731.9061,4345
1604492731.9080,4297
1604492731.9100,4256
1604492731.9124,4210
1604492731.9141,4156
1604492731.9160,4100
1604492731.9181,4047
1604492731.9200,4006
1604492731.9220,3957
1604492731.9240,3899
1604492731.9260,3843
1604492731.9280,3802
1604492731.9300,3773
1604492731.9320,3739
1604492731.9340,3700
1604492731.9361,3666
1604492731.9380,3627
1604492731.9400,3577
1604492731.9420,3521
1604492731.9439,3475
1604492731.9459,3433
1604492731.9480,3395
1604492731.9500,3358
1604492731.9520,3317
1604492731.9539,3273
1604492731.9560,3232
1604492731.9580,3193
1604492731.9599,3157
1604492731.9619,3121
1604492731.9639,3101
1604492731.9660,3106
1604492731.9679,3176
1604492731.9699,3397
1604492731.9719,3838
1604492731.9739,4408
1604492731.9759,4243
1604492731.9779,2929
1604492731.9799,2163
1604492731.9819,2631
1604492731.9839,2781
1604492731.9859,2461
1604492731.9880,2505
1604492731.9899,2611
1604492731.9919,2500
1604492731.9939,2459
1604492731.9960,2490
1604492731.9981,2459
1604492731.9999,2425
1604492732.0019,2425
1604492732.0039,2415
1604492732.0059,2405
1604492732.0079,2403
1604492732.0099,2403
1604492732.0119,2398
1604492732.0141,2396
1604492732.0160,2403
1604492732.0180,2413
1604492732.0199,2408
1604492732.0219,2393
1604492732.0240,2364
1604492732.0259,2323
1604492732.0279,2277
1604492732.0299,2211
1604492732.0319,2129
1604492732.0339,2056
1604492732.0360,1988
1604492732.0379,1925
1604492732.0399,1872
1604492732.0419,1826
1604492732.0439,1792
1604492732.4396,1770
1604492732.4403,1746
1604492732.4427,1731
1604492732.4453,1714
1604492732.4473,1687
1604492732.4493,1678
1604492732.4513,1673
1604492732.4533,1656
1604492732.4553,1627
1604492732.4573,1603
1604492732.4593,1588
1604492732.4613,1573
1604492732.4633,1559
1604492732.4653,1539
1604492732.4673,1522
1604492732.4693,1515
1604492732.4712,1508
1604492732.4732,1486
1604492732.4753,1457
1604492732.4773,1433
1604492732.4793,1418
1604492732.4812,1411
1604492732.4832,1396
1604492732.4852,1362
1604492732.4872,1338
1604492732.4893,1333
1604492732.4912,1326
1604492732.4932,1304
1604492732.4952,1295
1604492732.4972,1282
1604492732.4993,1256
1604492732.5012,1248
1604492732.5032,1241
1604492732.5052,1212
1604492732.5072,1195
1604492732.5094,1202
1604492732.5113,1185
1604492732.5132,1151
1604492732.5152,1144
1604492732.5172,1137
1604492732.5193,1122
1604492732.5213,1110
1604492732.5232,1098
1604492732.5252,1101
1604492732.5272,1105
1604492732.5293,1084
1604492732.5313,1059
1604492732.5333,1042
1604492732.5352,1020
1604492732.5372,1008
1604492732.5393,1008
1604492732.5412,994
1604492732.5432,974
1604492732.5452,974
1604492732.5472,972
1604492732.5493,957
1604492732.5512,948
1604492732.5532,940
1604492732.5552,960
1604492732.5572,1045
1604492732.5593,1258
1604492732.5612,1634
1604492732.5632,2138
1604492732.5652,2396
1604492732.5672,1576
1604492732.5692,361
1604492732.5713,385
1604492732.5732,887
1604492732.5752,715
1604492732.5772,579
1604492732.5793,739
1604492732.5812,727
1604492732.5832,652
1604492733.0402,708
1604492733.0410,737
1604492733.0435,705
1604492733.0461,717
1604492733.0481,742
1604492733.0500,734
1604492733.0520,739
1604492733.0540,771
1604492733.0560,793
1604492733.0581,805
1604492733.0600,829
1604492733.0620,865
1604492733.0640,892
1604492733.0662,902
1604492733.0681,897
1604492733.0700,870
1604492733.0720,831
1604492733.0741,785
1604492733.0760,729
1604492733.0781,674
1604492733.0800,603
1604492733.0820,543
1604492733.0840,509
1604492733.0860,485
1604492733.0880,463
1604492733.0900,448
1604492733.0920,438
1604492733.0940,436
1604492733.0960,436
1604492733.0981,434
1604492733.1000,434
1604492733.1020,429
1604492733.1040,431
1604492733.1060,436
1604492733.1080,436
1604492733.1100,434
1604492733.1120,438
1604492733.1140,443
1604492733.1160,451
1604492733.1180,451
1604492733.1201,443
1604492733.1220,446
1604492733.1240,443
1604492733.1260,436
1604492733.1280,434
1604492733.1300,434
1604492733.1320,431
1604492733.1340,414
1604492733.1360,397
1604492733.1381,400
1604492733.1400,412
1604492733.1420,397
1604492733.1440,371
1604492733.1460,366
1604492733.1480,380
1604492733.1500,383
1604492733.1520,378
1604492733.1540,385
1604492733.1560,390
1604492733.1580,373
1604492733.1600,358
1604492733.1620,361
1604492733.1640,356
1604492733.1660,354
1604492733.1682,349
1604492733.1700,337
1604492733.1720,334
1604492733.1740,332
1604492733.1760,324
1604492733.1780,339
1604492733.1800,351
1604492733.1820,344
1604492733.1840,366
1604492733.5497,443
1604492733.5503,635
1604492733.5527,1011
1604492733.5553,1564
1604492733.5573,1811
1604492733.5594,906
1604492733.5613,-242
1604492733.5633,-94
1604492733.5653,361
1604492733.5673,150
1604492733.5693,55
1604492733.5713,206
1604492733.5733,179
1604492733.5753,138
1604492733.5773,198
1604492733.5793,210
1604492733.5813,206
1604492733.5833,230
1604492733.5853,237
1604492733.5873,247
1604492733.5893,281
1604492733.5913,305
1604492733.5933,324
1604492733.5953,358
1604492733.5973,390
1604492733.5993,421
1604492733.6013,455
1604492733.6033,477
1604492733.6053,472
1604492733.6073,451
1604492733.6093,426
1604492733.6113,385
1604492733.6133,322
1604492733.6153,261
1604492733.6173,210
1604492733.6193,160
1604492733.6213,126
1604492733.6233,106
1604492733.6252,87
1604492733.6273,89
1604492733.6293,89
1604492733.6313,77
1604492733.6336,92
1604492733.6353,109
1604492733.6373,99
1604492733.6394,104
1604492733.6413,116
1604492733.6433,104
1604492733.6453,111
1604492733.6473,128
1604492733.6493,128
1604492733.6513,135
1604492733.6533,157
1604492733.6553,164
1604492733.6573,150
1604492733.6593,150
1604492733.6613,167
1604492733.6632,160
1604492733.6653,145
1604492733.6673,155
1604492733.6693,169
1604492733.6713,162
1604492733.6733,160
1604492733.6753,164
1604492733.6773,145
1604492733.6793,130
1604492733.6813,143
1604492733.6833,147
1604492733.6853,140
1604492733.6873,140
1604492733.6894,140
1604492733.6913,140
1604492733.6933,126
1604492734.1498,106
1604492734.1507,118
1604492734.1531,138
1604492734.1558,135
1604492734.1578,133
1604492734.1597,147
1604492734.1617,152
1604492734.1637,143
1604492734.1657,133
1604492734.1677,126
1604492734.1697,130
1604492734.1716,143
1604492734.1736,138
1604492734.1757,130
1604492734.1777,143
1604492734.1796,155
1604492734.1816,152
1604492734.1836,147
1604492734.1857,155
1604492734.1877,181
1604492734.1898,257
1604492734.1917,453
1604492734.1936,805
1604492734.1956,1331
1604492734.1977,1733
1604492734.1996,1067
1604492734.2016,-249
1604492734.2036,-392
1604492734.2056,177
1604492734.2076,75
1604492734.2096,-113
1604492734.2117,43
1604492734.2137,67
1604492734.2156,9
1604492734.2176,65
1604492734.2197,104
1604492734.2217,94
1604492734.2236,101
1604492734.2256,118
1604492734.2276,135
1604492734.2296,162
1604492734.2316,196
1604492734.2337,225
1604492734.2356,259
1604492734.2377,298
1604492734.2396,329
1604492734.2416,361
1604492734.2436,390
1604492734.2457,400
1604492734.2477,378
1604492734.2497,354
1604492734.2517,327
1604492734.2536,281
1604492734.2556,220
1604492734.2577,160
1604492734.2597,106
1604492734.2616,58
1604492734.2636,19
1604492734.2656,4
1604492734.2676,7
1604492734.2696,16
1604492734.2716,21
1604492734.2736,9
1604492734.2756,-2
1604492734.2776,14
1604492734.2796,31
1604492734.2816,21
1604492734.2837,21
1604492734.2856,41
1604492734.2876,48
1604492734.2897,38
1604492734.2918,58
1604492734.2937,84
1604492734.7198,77
1604492734.7206,75
1604492734.7222,89
1604492734.7243,92
1604492734.7262,84
1604492734.7283,82
1604492734.7302,87
1604492734.7322,99
1604492734.7342,97
1604492734.7361,77
1604492734.7383,70
1604492734.7401,89
1604492734.7422,97
1604492734.7452,70
1604492734.7471,58
1604492734.7492,65
1604492734.7512,60
1604492734.7532,72
1604492734.7551,106
1604492734.7572,101
1604492734.7591,80
1604492734.7612,97
1604492734.7632,118
1604492734.7651,109
1604492734.7672,89
1604492734.7692,75
1604492734.7712,82
1604492734.7731,92
1604492734.7751,94
1604492734.7771,99
1604492734.7791,87
1604492734.7812,89
1604492734.7831,109
1604492734.7851,109
1604492734.7872,116
1604492734.7891,155
1604492734.7912,225
1604492734.7931,438
1604492734.7952,817
1604492734.7972,1234
1604492734.7991,1428
1604492734.8011,766
1604492734.8031,-329
1604492734.8051,-392
1604492734.8072,99
1604492734.8092,14
1604492734.8111,-111
1604492734.8132,48
1604492734.8151,58
1604492734.8173,-19
1604492734.8192,50
1604492734.8211,111
1604492734.8231,77
1604492734.8251,67
1604492734.8272,113
1604492734.8291,152
1604492734.8311,164
1604492734.8331,172
1604492734.8352,206
1604492734.8371,257
1604492734.8392,298
1604492734.8411,339
1604492734.8432,383
1604492734.8451,409
1604492734.8471,412
1604492734.8492,400
1604492734.8511,378
1604492734.8531,320
1604492734.8552,252
1604492734.8572,191
1604492734.8592,126
1604492734.8611,58
1604492734.8631,14
1604492735.2602,-7
1604492735.2611,-19
1604492735.2635,-33
1604492735.2662,-48
1604492735.2683,-43
1604492735.2701,-31
1604492735.2721,-36
1604492735.2742,-46
1604492735.2761,-31
1604492735.2782,-12
1604492735.2801,-21
1604492735.2821,-33
1604492735.2841,-2
1604492735.2861,21
1604492735.2882,12
1604492735.2901,14
1604492735.2921,33
1604492735.2941,38
1604492735.2961,33
1604492735.2981,43
1604492735.3001,58
1604492735.3020,50
1604492735.3028,53
1604492735.3041,63
1604492735.3061,48
1604492735.3081,50
1604492735.3101,67
1604492735.3122,63
1604492735.3141,72
1604492735.3161,99
1604492735.3182,84
1604492735.3201,48
1604492735.3221,48
1604492735.3241,58
1604492735.3261,46
1604492735.3281,41
1604492735.3300,50
1604492735.3320,50
1604492735.3327,36
1604492735.3340,36
1604492735.3360,55
1604492735.3381,55
1604492735.3400,46
1604492735.3421,72
1604492735.3440,135
1604492735.3460,324
1604492735.3481,688
1604492735.3500,1074
1604492735.3521,1285
1604492735.3540,817
1604492735.3561,-252
1604492735.3581,-548
1604492735.3601,-33
1604492735.3621,26
1604492735.3628,-162
1604492735.3650,-33
1604492735.3670,48
1604492735.3691,-31
1604492735.3710,-21
1604492735.3730,33
1604492735.3750,31
1604492735.3771,43
1604492735.3791,82
1604492735.3811,104
1604492735.3831,123
1604492735.3850,152
1604492735.3870,184
1604492735.3891,225
1604492735.3910,271
1604492735.3930,307
1604492735.3937,337
1604492735.3961,363
1604492735.3981,368
1604492735.8299,346
1604492735.8307,307
1604492735.8331,259
1604492735.8358,198
1604492735.8378,128
1604492735.8399,67
1604492735.8418,19
1604492735.8437,-31
1604492735.8457,-75
1604492735.8477,-84
1604492735.8484,-82
1604492735.8507,-94
1604492735.8527,-104
1604492735.8547,-99
1604492735.8567,-89
1604492735.8587,-92
1604492735.8607,-89
1604492735.8627,-77
1604492735.8647,-65
1604492735.8667,-55
1604492735.8687,-43
1604492735.8707,-29
1604492735.8727,-21
1604492735.8747,-16
1604492735.8767,-9
1604492735.8787,-2
1604492735.8794,2
1604492735.8817,2
1604492735.8837,0
1604492735.8857,-4
1604492735.8876,-7
1604492735.8898,-12
1604492735.8917,-21
1604492735.8937,-16
1604492735.8957,-2
1604492735.8977,0
1604492735.8997,0
1604492735.9017,12
1604492735.9037,24
1604492735.9057,26
1604492735.9077,21
1604492735.9097,19
1604492735.9104,9
1604492735.9116,2
1604492735.9137,9
1604492735.9157,14
1604492735.9177,9
1604492735.9197,9
1604492735.9217,19
1604492735.9237,26
1604492735.9258,21
1604492735.9278,21
1604492735.9297,38
1604492735.9318,72
1604492735.9337,167
1604492735.9357,388
1604492735.9379,749
1604492735.9397,1244
1604492735.9404,1326
1604492735.9417,317
1604492735.9437,-613
1604492735.9457,-281
1604492735.9477,84
1604492735.9497,-162
1604492735.9517,-194
1604492735.9537,-38
1604492735.9557,-77
1604492735.9577,-106
1604492735.9597,-38
1604492735.9617,-29
1604492735.9637,-41
1604492735.9657,-16
1604492735.9677,4
1604492736.3701,12
1604492736.3709,31
1604492736.3733,65
1604492736.3760,101
1604492736.3781,133
1604492736.3799,167
1604492736.3819,213
1604492736.3839,237
1604492736.3859,240
1604492736.3879,227
1604492736.3898,210
1604492736.3918,191
1604492736.3938,155
1604492736.3959,104
1604492736.3966,46
1604492736.3989,-12
1604492736.4008,-53
1604492736.4029,-75
1604492736.4048,-84
1604492736.4068,-92
1604492736.4089,-92
1604492736.4109,-84
1604492736.4128,-82
1604492736.4148,-80
1604492736.4169,-70
1604492736.4188,-58
1604492736.4209,-48
1604492736.4228,-50
1604492736.4249,-53
1604492736.4269,-41
1604492736.4276,-29
1604492736.4299,-26
1604492736.4319,-21
1604492736.4338,-9
1604492736.4360,-2
1604492736.4380,-4
1604492736.4398,-4
1604492736.4418,2
1604492736.4439,7
1604492736.4459,0
1604492736.4478,0
1604492736.4499,2
1604492736.4518,7
1604492736.4539,12
1604492736.4559,21
1604492736.4578,43
1604492736.4585,53
1604492736.4598,43
1604492736.4619,38
1604492736.4639,38
1604492736.4658,41
1604492736.4679,46
1604492736.4698,53
1604492736.4719,50
1604492736.4738,50
1604492736.4759,60
1604492736.4778,65
1604492736.4799,70
1604492736.4819,80
1604492736.4838,87
1604492736.4859,113
1604492736.4880,201
1604492736.4886,414
1604492736.4909,824
1604492736.4929,1433
1604492736.4948,1595
1604492736.4968,531
1604492736.4989,-531
1604492736.5008,-244
1604492736.5029,143
1604492736.5048,-104
1604492736.5069,-140
1604492736.5089,29
1604492736.9098,-4
1604492736.9107,-43
1604492736.9131,16
1604492736.9157,29
1604492736.9164,16
1604492736.9187,36
1604492736.9207,50
1604492736.9227,53
1604492736.9248,70
1604492736.9267,89
1604492736.9287,109
1604492736.9308,140
1604492736.9328,177
1604492736.9347,210
1604492736.9366,244
1604492736.9387,266
1604492736.9406,264
1604492736.9426,244
1604492736.9446,215
1604492736.9466,179
1604492736.9486,126
1604492736.9506,70
1604492736.9526,19
1604492736.9546,-19
1604492736.9566,-53
1604492736.9587,-75
1604492736.9606,-80
1604492736.9626,-75
1604492736.9646,-77
1604492736.9666,-80
1604492736.9686,-70
1604492736.9707,-63
1604492736.9726,-58
1604492736.9746,-46
1604492736.9766,-41
1604492736.9787,-38
1604492736.9862,-38
1604492736.9876,-38
1604492736.9897,-29
1604492736.9918,-19
1604492736.9937,-19
1604492736.9956,-9
1604492736.9976,4
1604492736.9996,9
1604492737.0016,12
1604492737.0036,4
1604492737.0056,2
1604492737.0076,7
1604492737.0096,9
1604492737.0116,14
1604492737.0136,19
1604492737.0156,19
1604492737.0175,24
1604492737.0196,29
1604492737.0216,26
1604492737.0236,31
1604492737.0256,41
1604492737.0276,38
1604492737.0296,31
1604492737.0316,36
1604492737.0336,43
1604492737.0356,43
1604492737.0376,46
1604492737.0397,50
1604492737.0416,55
1604492737.0436,50
1604492737.0456,43
1604492737.0476,48
1604492737.0496,53
1604492737.0516,55
1604492737.0536,55
1604492737.0556,50
1604492737.0576,36
1604492737.5101,43
1604492737.5108,65
1604492737.5133,60
1604492737.5159,55
1604492737.5179,67
1604492737.5199,58
1604492737.5220,36
1604492737.5239,43
1604492737.5259,55
1604492737.5279,48
1604492737.5298,48
1604492737.5318,55
1604492737.5340,58
1604492737.5358,55
1604492737.5379,60
1604492737.5398,65
1604492737.5418,67
1604492737.5438,70
1604492737.5460,97
1604492737.5480,203
1604492737.5499,448
1604492737.5519,892
