Time,GSR,Temp(C)
1604520836.4164,86,35.44
1604520837.3169,90,35.44
1604520838.1863,94,35.44
1604520839.2370,96,35.44
1604520840.0163,98,35.44
1604520840.8792,98,35.44
1604520841.7563,98,35.38
1604520842.5969,97,35.38
1604520843.5702,98,35.38
1604520844.3665,103,35.38
1604520845.2874,107,35.38
1604520846.1362,111,35.38
1604520847.0063,113,35.38
1604520847.8762,114,35.38
1604520848.7763,116,35.38
1604520849.7577,117,35.31
1604520850.5462,119,35.31
1604520851.4162,110,35.31
1604520852.3163,122,35.31
1604520853.1862,113,35.31
1604520854.0563,109,35.25
1604520854.9562,107,35.25
1604520855.9424,108,35.25
1604520856.7562,110,35.25
1604520857.5961,112,35.25
1604520858.4661,113,35.25
1604520859.3661,114,35.25
1604520860.2362,116,35.25
1604520861.1361,117,35.25
1604520862.0584,118,35.19
1604520862.9062,119,35.19
1604520863.7917,122,35.19
1604520864.6462,120,35.19
1604520865.5462,120,35.19
1604520866.4163,121,35.19
1604520867.3161,121,35.19
1604520868.2286,133,35.13
1604520869.0862,134,35.19
1604520869.9561,133,35.13
1604520870.8262,132,35.13
1604520871.7261,132,35.19
1604520872.5971,133,35.13
1604520873.4961,131,35.13
1604520874.4093,130,35.13
1604520875.2361,131,35.13
1604520876.1360,131,35.13
1604520877.0361,130,35.13
1604520877.9060,130,35.13
1604520878.8760,131,35.13
1604520879.6460,132,35.06
1604520880.5881,134,35.06
1604520881.4160,134,35.13
1604520882.3159,136,35.06
1604520883.1860,136,35.06
1604520884.0859,136,35.06
1604520885.0676,135,35.06
1604520885.8259,136,35.06
1604520886.7675,136,35.06
1604520887.5960,140,35.00
1604520888.4959,139,35.06
1604520889.3659,130,35.00
1604520890.3378,117,35.00
1604520891.2764,113,35.00
1604520892.0059,112,35.00
1604520893.0114,115,35.00
1604520893.7759,114,35.00
1604520894.6458,115,35.00
1604520895.5459,116,35.00
1604520896.4158,118,35.00
1604520897.4482,119,35.00
1604520898.1858,120,35.00
1604520899.1056,122,35.00
1604520899.9558,123,35.00
1604520900.8258,123,35.00
1604520901.7258,122,35.00
1604520902.5958,120,35.00
1604520903.4959,118,34.94
1604520904.3658,120,34.94
1604520905.2778,121,35.00
1604520906.1358,119,34.94
1604520907.0198,114,34.94
1604520907.9058,115,34.94
1604520908.7758,116,34.94
1604520909.7798,118,34.94
1604520910.5458,119,34.94
1604520911.4284,142,34.94
1604520912.3158,117,34.94
1604520913.1858,88,34.94
1604520914.0859,59,34.94
1604520914.9857,22,34.88
1604520915.8978,24,34.88
1604520916.7257,16,34.88
1604520917.6476,3,34.88
1604520918.4658,33,34.88
1604520919.3668,62,34.88
1604520920.2657,62,34.88
1604520921.1657,57,34.88
1604520922.0786,60,34.81
1604520922.8757,60,34.81
1604520923.7889,63,34.81
1604520924.6457,68,34.88
1604520925.5156,82,34.81
1604520926.4158,79,34.81
1604520927.2856,29,34.81
1604520928.2897,1,34.81
1604520929.0557,13,34.88
1604520929.9705,21,34.88
1604520930.8257,16,34.88
1604520931.6956,1,34.94
1604520932.5657,1,34.94
1604520933.4657,1,34.94
1604520934.4376,1,34.94
1604520935.2056,1,34.94
1604520936.1170,1,35.00
1604520937.0067,164,34.94