time,gsr
1.601458486103800058e+09,4.521514042894867771e+02
1.601458486223799944e+09,4.521536421055013761e+02
1.601458486313400030e+09,4.521555643331324745e+02
1.601458486433799982e+09,4.521571709723800723e+02
1.601458486560899973e+09,4.521584620232441694e+02
1.601458486643300056e+09,4.521594374857247089e+02
1.601458486763099909e+09,4.521600973598218047e+02
1.601458486852900028e+09,4.521604416455353430e+02
1.601458486972800016e+09,4.521604703428653806e+02
1.601458487122800112e+09,4.521601834518119176e+02
1.601458487212899923e+09,4.521595809723748971e+02
1.601458487302900076e+09,4.521586629045544328e+02
1.601458487392899990e+09,4.521574292483504109e+02
1.601458487513000011e+09,4.521558800037628885e+02
1.601458487633100033e+09,4.521540151707919222e+02
1.601458487723999977e+09,4.521518347494373415e+02
1.601458487843800068e+09,4.521493387396993171e+02
1.601458487933700085e+09,4.521465271415777920e+02
1.601458488053800106e+09,4.521433999550727094e+02
1.601458488173000097e+09,4.521399571801841262e+02
1.601458488263099909e+09,4.521361988169120991e+02
1.601458488498899937e+09,4.521321248652565146e+02
1.601458488502899885e+09,4.521277353252173725e+02
1.601458488592999935e+09,4.521230301967947867e+02
1.601458488713000059e+09,4.521180094799886433e+02
1.601458488802999973e+09,4.521126731747990561e+02
1.601458489033299923e+09,4.521070212812259115e+02
1.601458489042900085e+09,4.521010537992692662e+02
1.601458489132900000e+09,4.520947707289291202e+02
1.601458489252899885e+09,4.520881720702054167e+02
1.601458489342900038e+09,4.520812578230982695e+02
1.601458489463000059e+09,4.520740279876075647e+02
1.601458489633199930e+09,4.520664825637333593e+02
1.601458489702899933e+09,4.520586215514756532e+02
1.601458489792900085e+09,4.520504449508344464e+02
1.601458489882999897e+09,4.520419527618097391e+02
1.601458490144399881e+09,4.520331449844014742e+02
1.601458490144900084e+09,4.520240216186097655e+02
1.601458490212899923e+09,4.520145826644344993e+02
1.601458490332999945e+09,4.520048281218757324e+02
1.601458490423300028e+09,4.519947579909334650e+02
1.601458490543400049e+09,4.519843722716076968e+02
1.601458490712899923e+09,4.519736709638983712e+02
1.601458490753099918e+09,4.519626540678056017e+02
1.601458490872999907e+09,4.519513215833292747e+02
1.601458490993000031e+09,4.519396735104694471e+02
1.601458491083100080e+09,4.519277098492261189e+02
1.601458491254800081e+09,4.519154305995992900e+02
1.601458491293100119e+09,4.519028357615889036e+02
1.601458491413000107e+09,4.518899253351950733e+02
1.601458491532999992e+09,4.518766993203526567e+02
1.601458491622999907e+09,4.518733407320666515e+02
1.601458491855499983e+09,4.518707977593227838e+02
1.601458491856100082e+09,4.518535271002180593e+02
1.601458491953200102e+09,4.518356884231464505e+02
1.601458492073100090e+09,4.518173108572345313e+02
1.601458492163100004e+09,4.517984235316088757e+02
1.601458492401099920e+09,4.517790555753957165e+02
1.601458492401599884e+09,4.517592361177217413e+02
1.601458492493000031e+09,4.517389942877135240e+02
1.601458492613100052e+09,4.517183592144975250e+02
1.601458492703099966e+09,4.517129615873561193e+02
1.601458492960000038e+09,4.516931275651190276e+02
1.601458492960599899e+09,4.516730168161799952e+02
1.601458493033099890e+09,4.516526584696658233e+02
1.601458493183099985e+09,4.516320816547026880e+02
1.601458493243099928e+09,4.516113155004173336e+02
1.601458493497400045e+09,4.515903891359362774e+02
1.601458493497900009e+09,4.515693316903858658e+02
1.601458493573199987e+09,4.515481722928927866e+02
1.601458493693000078e+09,4.515269400725832725e+02
1.601458493782999992e+09,4.515056641585841817e+02
1.601458493903199911e+09,4.514843736800218039e+02
1.601458494067399979e+09,4.514630977660225994e+02
1.601458494113199949e+09,4.514418655457131990e+02
1.601458494233099937e+09,4.514207061482200061e+02
1.601458494323100090e+09,4.513996487026697082e+02
1.601458494443099976e+09,4.513787223381885383e+02
1.601458494612600088e+09,4.513579561839032408e+02
1.601458494653100014e+09,4.513373793689402191e+02
1.601458494773200035e+09,4.513170210224259336e+02
1.601458494863199949e+09,4.512969102734869580e+02
1.601458495013200045e+09,4.512770762512497527e+02
1.601458495215500116e+09,4.512575480848408347e+02
1.601458495216000080e+09,4.512383549033868348e+02
1.601458495313100100e+09,4.512195258360140997e+02
1.601458495463200092e+09,4.512010900118491463e+02
1.601458495523200035e+09,4.511830765600185487e+02
1.601458495785200119e+09,4.511655146096487670e+02
1.601458495785700083e+09,4.511484332898663183e+02
1.601458495853100061e+09,4.511318617297977198e+02
1.601458495973200083e+09,4.511158290585693749e+02
1.601458496063100100e+09,4.511003644053079142e+02
1.601458496323999882e+09,4.510854968991398550e+02
1.601458496324599981e+09,4.510712556691916575e+02
1.601458496393100023e+09,4.510576698445897819e+02
1.601458496543200016e+09,4.510447685544607452e+02
1.601458496603100061e+09,4.510467114671986337e+02
1.601458496723200083e+09,4.510479552809003962e+02
1.601458496893300056e+09,4.510485582538190101e+02
1.601458496933099985e+09,4.510485786442075664e+02
1.601458497054300070e+09,4.510339441710514734e+02
1.601458497143100023e+09,4.510344160629009025e+02
1.601458497263299942e+09,4.510203204785851767e+02
1.601458497432499886e+09,4.510214186466544106e+02
1.601458497473200083e+09,4.510221672652056100e+02
1.601458497593100071e+09,4.510084940532241831e+02
1.601458497683099985e+09,4.510101602392603013e+02
1.601458497803200006e+09,4.510116225214107999e+02
1.601458498004499912e+09,4.510129391579288267e+02
1.601458498013200045e+09,4.510141684070673591e+02
1.601458498133199930e+09,4.510153685270793744e+02
1.601458498223200083e+09,4.510024672369503378e+02
1.601458498373300076e+09,4.510052257652303638e+02
1.601458498604500055e+09,4.510081008100164013e+02
1.601458498605000019e+09,4.510111506295614845e+02
1.601458498673199892e+09,4.510144334821185339e+02
1.601458498763200045e+09,4.510180076259406974e+02
1.601458498883199930e+09,4.510219313192808954e+02
1.601458499142899990e+09,4.510262628203921622e+02
1.601458499143500090e+09,4.510154588273715035e+02
1.601458499213200092e+09,4.510036790086129486e+02
1.601458499333300114e+09,4.509909524932429576e+02
1.601458499423199892e+09,4.509773084103881047e+02
1.601458499679100037e+09,4.509627758891747931e+02
1.601458499679600000e+09,4.509473840587295967e+02
1.601458499753200054e+09,4.509467636083350612e+02
1.601458499873199940e+09,4.509312406968206233e+02
1.601458499963399887e+09,4.509149749925803121e+02
1.601458500083499908e+09,4.508979956247405880e+02
1.601458500250900030e+09,4.508803317224280249e+02
1.601458500293499947e+09,4.508620124147690831e+02
1.601458500413300037e+09,4.508430668308903364e+02
1.601458500503299952e+09,4.508235240999181883e+02
1.601458500623300076e+09,4.508034133509792127e+02
1.601458500791500092e+09,4.507983652733559552e+02
1.601458500833199978e+09,4.507943075860338240e+02
1.601458500953200102e+09,4.507756969871098249e+02
1.601458501043200016e+09,4.507566931449781009e+02
1.601458501163300037e+09,4.507373251887649985e+02
1.601458501365000010e+09,4.507176222475970917e+02
1.601458501403300047e+09,4.506976134506009544e+02
1.601458501493299961e+09,4.506773279269028762e+02
1.601458501583199978e+09,4.506567948056296586e+02
1.601458501703299999e+09,4.506360432159075344e+02
1.601458501964999914e+09,4.506151022868632481e+02
1.601458501965500116e+09,4.505940011476230893e+02
1.601458502033299923e+09,4.505727689273136320e+02
1.601458502123199940e+09,4.505514347550614502e+02
1.601458502243299961e+09,4.505300277599930610e+02
1.601458502504600048e+09,4.505085770712348108e+02
1.601458502505100012e+09,4.504871118179134442e+02
1.601458502603199959e+09,4.504656611291551940e+02
1.601458502663300037e+09,4.504442541340867479e+02
1.601458502783299923e+09,4.504229199618345660e+02
1.601458502903399944e+09,4.504016877415252225e+02
1.601458503072499990e+09,4.503805866022850637e+02
1.601458503113300085e+09,4.503596456732406637e+02
1.601458503203299999e+09,4.503388940835186531e+02
1.601458503323299885e+09,4.503183609622452650e+02
1.601458503443300009e+09,4.502980754385473574e+02
1.601458503613399982e+09,4.502780666415510495e+02
1.601458503653199911e+09,4.502583637003831996e+02
1.601458503773200035e+09,4.502389957441700972e+02
1.601458503863300085e+09,4.502199919020382595e+02
1.601458503983299971e+09,4.502013813031143172e+02
1.601458504184400082e+09,4.501831930765246739e+02
1.601458504193200111e+09,4.501654563513958465e+02
1.601458504313299894e+09,4.501482002568542953e+02
1.601458504403300047e+09,4.501314539220267648e+02
1.601458504523400068e+09,4.501152464760394309e+02
1.601458504724699974e+09,4.500996070480189246e+02
1.601458504733299971e+09,4.500845647670918197e+02
1.601458504853300095e+09,4.500842793016520318e+02
1.601458504943300009e+09,4.500832073497966803e+02
1.601458505063400030e+09,4.500814071697786858e+02
1.601458505153300047e+09,4.500789370198510824e+02
1.601458505322400093e+09,4.500758551582667906e+02
1.601458505393399954e+09,4.500722198432790719e+02
1.601458505513299942e+09,4.500680893331406196e+02
1.601458505603399992e+09,4.500635218861046951e+02
1.601458505859200001e+09,4.500585757604241053e+02
1.601458505859699965e+09,4.500533092143519980e+02
1.601458505963299990e+09,4.500477805061414074e+02
1.601458506023299932e+09,4.500420478940452540e+02
1.601458506143300056e+09,4.500361696363165720e+02
1.601458506263299942e+09,4.500302039912083956e+02
1.601458506435499907e+09,4.500242092169736452e+02
1.601458506473299980e+09,4.500182435718654688e+02
1.601458506563299894e+09,4.500123653141367868e+02
1.601458506683300018e+09,4.500066327020406334e+02
1.601458506803400040e+09,4.500011039938300428e+02
1.601458506967499971e+09,4.499958374477579355e+02
1.601458507013299942e+09,4.499908913220773456e+02
1.601458507103300095e+09,4.499863238750414212e+02
1.601458507224400043e+09,4.499821933649030825e+02
1.601458507343400002e+09,4.499785580499152502e+02
1.601458507543600082e+09,4.499754761883309584e+02
1.601458507553299904e+09,4.499574044782474402e+02
1.601458507643300056e+09,4.499385025880583271e+02
1.601458507763299942e+09,4.499187996468904203e+02
1.601458507883399963e+09,4.498983247838701800e+02
1.601458508085200071e+09,4.498927086882800950e+02
1.601458508094399929e+09,4.498722775189495451e+02
1.601458508213200092e+09,4.498667925044286449e+02
1.601458508303299904e+09,4.498465798035468879e+02
1.601458508423399925e+09,4.498257990846983603e+02
1.601458508684999943e+09,4.498200810371654370e+02
1.601458508685499907e+09,4.497997518197776117e+02
1.601458508753299952e+09,4.497789711009290841e+02
1.601458508843300104e+09,4.497577680097462007e+02
1.601458508963399887e+09,4.497361716753555356e+02
1.601458509053400040e+09,4.497142112268834353e+02
1.601458509256999969e+09,4.497075173536126158e+02
1.601458509293299913e+09,4.497005467536399692e+02
1.601458509383300066e+09,4.496918866643300703e+02
1.601458509503400087e+09,4.496815953439358964e+02
1.601458509593400002e+09,4.496556005114429126e+02
1.601458509825099945e+09,4.496436633954012336e+02
1.601458509833300114e+09,4.496161101546402961e+02
1.601458509923300028e+09,4.495885714784425886e+02
1.601458510043299913e+09,4.495752070352021406e+02
1.601458510163399935e+09,4.495463429837484455e+02
1.601458510365200043e+09,4.495176100133640489e+02
1.601458510373300076e+09,4.495031677924429232e+02
1.601458510493400097e+09,4.494733424798145620e+02
1.601458510583300114e+09,4.494578953040290230e+02
1.601458510703500032e+09,4.494412829631833119e+02
1.601458510904999971e+09,4.494235637155303493e+02
1.601458510913300037e+09,4.494047958193232830e+02
1.601458511003299952e+09,4.493850375328150335e+02
1.601458511123300076e+09,4.493643471142586350e+02
1.601458511243400097e+09,4.493427828219071216e+02
1.601458511474699974e+09,4.493204029140134139e+02
1.601458511475300074e+09,4.492972656488305461e+02
1.601458511543299913e+09,4.492734292846116659e+02
1.601458511663399935e+09,4.492489520796096372e+02
1.601458511783299923e+09,4.492238922920774939e+02
1.601458511873500109e+09,4.491983081802682705e+02
1.601458512043800116e+09,4.491722580024349440e+02
1.601458512083300114e+09,4.491458000168305489e+02
1.601458512203299999e+09,4.491189924817081192e+02
1.601458512323400021e+09,4.490918936553206322e+02
1.601458512413399935e+09,4.490645617959211222e+02
1.601458512607100010e+09,4.490370551617625665e+02
1.601458512653300047e+09,4.490094320110979424e+02
1.601458512743400097e+09,4.489817506021803979e+02
1.601458512863399982e+09,4.489681997325303087e+02
1.601458512953500032e+09,4.489532652293712545e+02
1.601458513147399902e+09,4.489370344800827297e+02
1.601458513193300009e+09,4.489195948720442857e+02
1.601458513283299923e+09,4.489010337926353600e+02
1.601458513403300047e+09,4.488955691685030160e+02
1.601458513493299961e+09,4.488877159559973506e+02
1.601458513714099884e+09,4.488775906716242616e+02
1.601458513733299971e+09,4.488653098318897037e+02
1.601458513823299885e+09,4.488651204925674847e+02
1.601458513943300009e+09,4.488615667391338775e+02
1.601458514033299923e+09,4.488547942172214675e+02
1.601458514258899927e+09,4.488590791117303525e+02
1.601458514273299932e+09,4.488589946372634927e+02
1.601458514363300085e+09,4.488688461078474461e+02
1.601458514483400106e+09,4.488732358672117471e+02
1.601458514603399992e+09,4.488723678192419584e+02
1.601458514827600002e+09,4.488805764070910413e+02
1.601458514828099966e+09,4.488824931036149337e+02
1.601458514933399916e+09,4.488924814810935686e+02
1.601458515023299932e+09,4.488952021415090599e+02
1.601458515143399954e+09,4.488909172470002318e+02
1.601458515263499975e+09,4.488940194989729662e+02
1.601458515425699949e+09,4.488891986285365192e+02
1.601458515443300009e+09,4.488908764662231192e+02
1.601458515563299894e+09,4.488837718722686532e+02
1.601458515713299990e+09,4.488682052670644680e+02
1.601458515773499966e+09,4.488430260501136217e+02
1.601458515966900110e+09,4.488070836209191725e+02
