Time,HR,RR
1603105428.3266,55,1024
1603105429.3442,55,1084
1603105430.3352,55,1184
1603105431.3252,55,1161
1603105432.3449,55,1055
1603105433.3342,55,1183
1603105434.3594,55,1174
1603105435.3451,55,nan
1603105436.3347,55,1076
1603105437.3247,55,1187
1603105438.3437,55,1251
1603105439.3351,54,1200
1603105440.3244,54,1193
1603105441.3449,54,1213
1603105442.3349,54,nan
1603105443.3662,53,1231
1603105444.3747,53,1160
1603105445.3340,53,1179
1603105446.3236,53,1213
1603105447.3439,53,1198
1603105448.3341,53,1179
1603105449.3238,53,nan
1603105450.3438,52,1124
1603105451.3333,53,1164
1603105452.3329,53,1233
1603105453.3436,53,1240
1603105454.3337,52,1180
1603105455.3231,52,1209
1603105456.3428,52,1188
1603105457.3635,52,1048
1603105458.3537,52,nan
1603105459.3435,52,1124
1603105460.3328,53,1160
1603105461.3393,53,1030
1603105462.3431,53,1107
1603105463.3330,54,1171
1603105464.3231,54,1106
1603105465.3424,54,1040
1603105466.3329,54,1169
1603105467.3230,54,1187
1603105468.3432,54,nan
1603105469.3325,54,1104
1603105470.3415,54,1178
1603105471.3429,54,1232
1603105472.3333,54,1158
1603105473.3222,53,1102
1603105474.3421,54,1229
1603105475.3326,53,1250
1603105476.3223,53,nan
1603105477.3423,53,1155
1603105478.3317,53,1149
1603105479.3213,53,1226
1603105480.3421,53,1269
1603105481.3323,52,1117
1603105482.3214,52,1149
1603105483.3409,53,1192
1603105484.3321,53,nan
1603105485.3221,53,1111
1603105486.3422,53,1091
1603105487.3315,53,1214
1603105488.3207,53,1194
1603105489.3419,53,1058
1603105490.3618,53,1139
1603105491.3815,53,1200
1603105492.3413,53,1168
1603105493.3317,53,nan
1603105494.3217,53,1081
1603105495.3419,53,1194
1603105496.3313,53,1208
1603105497.3393,53,1150
1603105498.3416,53,1106
1603105499.3316,53,1214
1603105500.3213,53,1212
1603105501.3414,53,nan
1603105502.3782,53,1143
1603105503.3211,53,1212
1603105504.3407,53,1236
1603105505.3305,53,1181
1603105506.3208,52,1176
1603105507.3407,52,1209
1603105508.3313,52,nan
1603105509.3202,52,1201
1603105510.3398,52,1111
1603105511.3728,52,1218
1603105512.3202,52,1249
1603105513.3404,52,1234
1603105514.3298,52,1199
1603105515.3196,52,nan
1603105516.3401,52,1150
1603105517.3300,52,1222
1603105518.3198,52,1254
1603105519.3402,52,1164
1603105520.3296,51,1064
1603105521.3201,52,1146
1603105522.3396,52,1205
1603105523.3596,52,1132
1603105524.3491,52,nan
1603105525.3397,52,1026
1603105526.3298,53,1153
1603105527.3191,53,1242
1603105528.3392,53,1201
1603105529.3462,53,1100
1603105530.3193,53,1216
1603105531.3393,53,nan
1603105532.3288,53,1239
1603105533.3489,52,1230
1603105534.3392,53,929
1603105535.3289,54,745
1603105536.3191,54,nan
1603105537.3384,54,nan
1603105538.3427,56,1173
1603105539.3187,56,1130
1603105540.3388,56,1157
1603105541.3284,56,1135
1603105542.3181,55,1075
1603105543.3384,55,1046
1603105544.3287,56,1040
1603105545.3186,56,1024
1603105546.3381,57,1025
1603105547.3758,57,984
1603105548.3185,57,816
1603105549.3385,61,753
1603105550.3282,63,749
1603105551.3175,65,752
1603105552.3382,68,716
1603105553.3283,70,761
1603105554.3181,71,852
1603105555.3378,72,957
1603105556.3267,71,1007
1603105557.3482,70,1066
1603105558.3385,70,nan
1603105559.3279,69,1085
1603105560.3179,68,1100
1603105561.3383,67,1101
1603105562.3281,66,1119
1603105563.3176,65,1115
1603105564.3367,64,1143
1603105565.3420,63,1096
1603105566.3175,62,1159
1603105567.3373,61,1186
1603105568.3275,61,nan
1603105569.3166,60,1126
1603105570.3550,59,1221
1603105571.3270,58,963
1603105572.3169,58,860
1603105573.3368,59,877
1603105574.3443,60,957
1603105575.3168,61,875
1603105576.3369,61,877
1603105577.3266,62,1075
1603105578.3162,62,998
1603105579.3363,62,958
1603105580.3265,62,1036
1603105581.3163,62,1101
1603105582.3360,62,1096
1603105583.3255,61,1014
1603105584.3163,61,1023
1603105585.3353,61,944
1603105586.3259,61,872
1603105587.3156,63,872
1603105588.3663,63,920
1603105589.3260,63,959
1603105590.3759,64,856
1603105591.3360,64,839
1603105592.3249,65,937
1603105593.3161,65,987
1603105594.3357,65,1003
1603105595.3254,65,1023
1603105596.3158,64,1075
1603105597.3553,64,1107
1603105598.3254,63,1071
1603105599.3157,62,1139
1603105600.3352,62,nan
1603105601.3243,62,1147
1603105602.3152,61,1095
1603105603.3355,60,1185
1603105604.3250,60,1188
1603105605.3147,59,1174
1603105606.3526,58,1194
1603105607.3254,58,1205
1603105608.3157,58,nan
1603105609.3347,57,1121
1603105610.3242,57,1190
1603105611.3151,56,1220
1603105612.3358,56,1104
1603105613.3250,55,1177
1603105614.3147,55,1236
1603105615.3486,55,1166
1603105616.3251,55,nan
1603105617.3148,54,1101
1603105618.3343,54,1173
1603105619.3245,54,1170
1603105620.3148,54,1087
1603105621.3348,54,1187
1603105622.3241,54,1185
1603105623.3436,54,1144
