,ecg
1607019446.9697,-731.0
1607019446.9723,1057.0
1607019446.9749,3797.0
1607019446.9775,6249.0
1607019446.9797,7625.0
1607019446.9819,8725.0
1607019446.9838,9883.0
1607019446.9853,10707.0
1607019446.9873,11337.0
1607019446.9893,11957.0
1607019446.9913,12442.0
1607019446.9935,12808.0
1607019446.9959,13171.0
1607019446.9982,13480.0
1607019447.0004,13699.0
1607019447.0026,13896.0
1607019447.0044,14089.0
1607019447.0064,14234.0
1607019447.0083,14340.0
1607019447.0103,14445.0
1607019447.0123,14547.0
1607019447.0143,14611.0
1607019447.0163,14649.0
1607019447.0183,14695.0
1607019447.0203,14733.0
1607019447.0223,14737.0
1607019447.0242,14723.0
1607019447.0262,14702.0
1607019447.0282,14657.0
1607019447.0303,14580.0
1607019447.0324,14483.0
1607019447.0342,14371.0
1607019447.0362,14250.0
1607019447.0383,14112.0
1607019447.0402,13989.0
1607019447.0422,13901.0
1607019447.0442,13830.0
1607019447.0462,13749.0
1607019447.0482,13677.0
1607019447.0502,13623.0
1607019447.0522,13561.0
1607019447.0542,13506.0
1607019447.0562,13440.0
1607019447.0582,13361.0
1607019447.0602,13307.0
1607019447.0622,13236.0
1607019447.0642,13133.0
1607019447.0662,13064.0
1607019447.0682,13012.0
1607019447.0702,12938.0
1607019447.0725,12841.0
1607019447.0743,12751.0
1607019447.0762,12670.0
1607019447.0782,12580.0
1607019447.0802,12489.0
1607019447.0822,12416.0
1607019447.0842,12333.0
1607019447.0862,12223.0
1607019447.0882,12131.0
1607019447.0902,12059.0
1607019447.0922,11971.0
1607019447.0942,11874.0
1607019447.0962,11791.0
1607019447.0981,11703.0
1607019447.1002,11605.0
1607019447.1022,11517.0
1607019447.1042,11430.0
1607019447.1062,11342.0
1607019447.1082,11249.0
1607019447.1102,11151.0
1607019447.1123,11061.0
1607019447.1142,10985.0
1607019447.1163,10890.0
1607019447.5081,10790.0
1607019447.509,10705.0
1607019447.5115,10617.0
1607019447.5141,10512.0
1607019447.5161,10417.0
1607019447.5181,10336.0
1607019447.5202,10256.0
1607019447.5221,10168.0
1607019447.5241,10075.0
1607019447.5261,9992.0
1607019447.5281,9916.0
1607019447.5301,9811.0
1607019447.5321,9702.0
1607019447.5342,9633.0
1607019447.5361,9550.0
1607019447.5381,9438.0
1607019447.5401,9348.0
1607019447.5421,9277.0
1607019447.544,9191.0
1607019447.546,9103.0
1607019447.548,9032.0
1607019447.55,8975.0
1607019447.552,8911.0
1607019447.5541,8830.0
1607019447.556,8744.0
1607019447.558,8659.0
1607019447.56,8559.0
1607019447.562,8447.0
1607019447.5642,8359.0
1607019447.5661,8286.0
1607019447.568,8202.0
1607019447.5701,8126.0
1607019447.572,8062.0
1607019447.5741,7979.0
1607019447.576,7882.0
1607019447.578,7789.0
1607019447.58,7665.0
1607019447.582,7525.0
1607019447.584,7563.0
1607019447.586,7953.0
1607019447.588,8614.0
1607019447.59,8923.0
1607019447.592,7972.0
1607019447.594,6499.0
1607019447.596,6325.0
1607019447.598,6972.0
1607019447.6,7019.0
1607019447.602,6810.0
1607019447.604,6841.0
1607019447.606,6827.0
1607019447.608,6713.0
