Time,HR,RR
1607019445.8575,84,855
1607019446.8773,83,867
1607019447.8954,82,910
1607019448.8852,80,939
1607019449.8756,78,921
1607019450.8654,77,820
1607019451.8562,77,777
1607019452.8751,77,737
1607019453.8650,77,730
1607019454.9433,78,789
1607019455.8752,78,1057
1607019456.8652,72,1021
1607019457.8549,71,920
1607019458.8754,70,814
1607019460.0148,70,802
1607019460.8550,72,781
1607019461.8749,72,792
1607019462.9249,73,809
1607019463.9437,73,819
1607019464.8753,74,793
1607019465.8651,74,849
1607019466.8547,74,840
1607019467.8751,74,893
1607019468.9841,73,865
1607019469.8549,73,777
1607019470.8748,74,762
1607019471.8649,75,757
1607019472.8840,75,760
1607019473.8751,76,785
1607019474.8648,76,834
1607019475.8547,76,855
1607019476.8747,75,884
1607019477.9555,75,866
1607019478.8548,74,818
1607019479.8747,74,819
1607019480.8646,74,824
1607019481.8845,74,830
1607019483.0146,74,846
1607019483.8647,74,866
1607019484.8546,74,837
1607019485.8745,74,825
1607019486.9138,74,782
1607019487.8547,75,731
1607019488.8746,76,722
1607019489.8645,78,728
1607019490.8744,78,741
1607019492.0124,79,738
1607019492.8645,79,740
1607019493.8543,80,790
1607019494.8743,80,813
1607019495.8849,79,864
1607019497.0534,79,910
1607019497.8743,78,881
1607019498.8643,76,892
1607019499.8543,76,805
1607019500.9847,75,791
1607019501.8644,76,794
1607019502.8542,76,899
1607019503.8742,75,962
1607019504.8849,75,1002
1607019505.9928,72,985
1607019506.8743,71,855
1607019507.8643,71,800
1607019508.8541,72,801
1607019509.9239,72,795
1607019510.8643,73,843
1607019511.8541,73,854
1607019512.8740,72,1043
1607019513.8941,71,932
1607019515.0247,70,938
1607019515.9042,70,927
1607019516.8641,69,882
1607019517.8542,69,903
1607019518.9238,69,915
1607019519.8641,69,874
1607019520.8539,69,956
1607019521.8738,69,1018
1607019522.8638,68,1035
1607019523.9413,67,1037
1607019524.8739,66,1022
1607019525.8638,66,925
1607019526.8536,66,909
1607019527.8947,66,868
1607019528.8638,66,867
1607019529.8537,67,835
1607019530.8736,68,840
1607019531.8636,68,902
1607019532.9352,68,874
1607019533.9041,68,883
1607019534.8636,69,886
1607019535.8534,69,857
1607019536.8734,70,779
1607019538.0047,70,744
1607019538.8535,71,840
1607019539.8735,72,940
1607019540.8633,72,986
1607019541.9643,71,1037
1607019542.8736,70,961
1607019543.8633,69,964
1607019544.8531,68,940
1607019545.8733,68,869
1607019546.9742,68,901
1607019547.8836,68,961
1607019548.8731,68,1048
1607019549.8632,67,999
1607019550.8726,66,1018
1607019551.8736,66,1017
1607019552.8632,65,978
1607019553.8530,65,974
1607019554.8729,65,987
1607019555.9514,65,1040
1607019556.8532,64,984
1607019557.8729,64,1001
1607019558.8629,64,1044
1607019559.8715,63,1045
1607019560.9840,63,1001
1607019561.8632,63,1008
1607019562.8529,62,1023
1607019563.8728,62,999
1607019564.9424,62,999
1607019565.8530,62,996
1607019566.8730,62,1034
1607019567.8628,62,997
1607019568.8804,62,1007
1607019569.9516,62,1052
1607019570.8629,61,1060
1607019571.8528,61,1020
1607019572.8726,61,968
1607019573.9222,61,905
1607019574.8528,61,943
1607019575.8728,62,997
1607019576.8626,62,968
1607019577.8526,62,893
1607019578.9525,63,987
1607019579.8627,63,1078
1607019580.8827,62,1049
1607019581.8725,62,935
1607019582.8831,62,921
1607019584.0016,63,878
1607019584.8726,63,853
1607019585.8625,64,853
1607019586.8524,65,920
1607019587.9235,65,996
1607019588.8625,65,1011
1607019589.8526,65,1023
1607019590.8725,64,991
1607019591.8819,64,888
1607019592.9926,65,890
1607019593.8726,65,923
1607019594.8624,65,938
1607019595.8523,65,997
1607019596.8899,65,1065
1607019597.8627,65,1102
1607019598.8524,64,1065
1607019599.8723,63,958
1607019600.8622,63,881
1607019601.9620,63,837
1607019602.8724,64,818
1607019603.8623,65,964
1607019604.8522,66,1213
1607019605.8919,65,1161
1607019607.0012,63,1023
1607019607.8524,63,995
1607019608.8722,63,984
1607019609.8620,63,820
1607019610.9308,63,773
1607019611.8725,65,727
1607019612.8621,66,775
1607019613.9120,68,869
1607019614.8720,69,922
1607019616.0025,69,1047
1607019616.8522,68,1097
1607019617.8720,66,1007
1607019618.8919,66,918
1607019619.9333,66,895
1607019620.8720,66,895
1607019621.8620,66,949
1607019622.8518,66,992
1607019623.8718,66,1039
