,ecg
1605963129.3562,-14.0
1605963129.3573,-9.0
1605963129.3597,12.0
1605963129.3622,36.0
1605963129.3642,46.0
1605963129.3662,63.0
1605963129.3681,97.0
1605963129.3702,131.0
1605963129.3721,139.0
1605963129.3741,148.0
1605963129.3762,168.0
1605963129.3781,170.0
1605963129.3803,180.0
1605963129.3822,185.0
1605963129.3841,183.0
1605963129.3862,185.0
1605963129.3881,187.0
1605963129.3901,190.0
1605963129.3921,185.0
1605963129.3941,168.0
1605963129.3962,161.0
1605963129.3981,163.0
1605963129.4001,166.0
1605963129.4021,163.0
1605963129.4041,151.0
1605963129.4061,146.0
1605963129.4081,158.0
1605963129.4101,151.0
1605963129.4121,139.0
1605963129.4141,141.0
1605963129.4161,148.0
1605963129.4181,144.0
1605963129.4201,146.0
1605963129.4222,146.0
1605963129.4241,136.0
1605963129.4261,134.0
1605963129.4281,141.0
1605963129.4301,148.0
1605963129.4321,156.0
1605963129.4341,148.0
1605963129.4361,141.0
1605963129.4381,141.0
1605963129.4401,139.0
1605963129.4421,134.0
1605963129.4441,134.0
1605963129.4461,136.0
1605963129.4481,144.0
1605963129.4501,148.0
1605963129.4521,144.0
1605963129.4541,134.0
1605963129.4561,131.0
1605963129.4581,136.0
1605963129.4601,131.0
1605963129.4621,126.0
1605963129.4641,126.0
1605963129.4661,124.0
1605963129.4681,131.0
1605963129.4701,144.0
1605963129.4722,144.0
1605963129.4742,131.0
1605963129.4761,109.0
1605963129.4781,85.0
1605963129.4801,80.0
1605963129.4823,95.0
1605963129.4841,95.0
1605963129.4862,80.0
1605963129.4881,95.0
1605963129.4901,119.0
1605963129.4921,126.0
1605963129.4941,122.0
1605963129.4961,112.0
1605963129.4981,107.0
1605963129.5001,114.0
1605963129.9564,114.0
1605963129.9573,107.0
1605963129.9598,104.0
1605963129.9624,14.0
1605963129.9644,-285.0
1605963129.9665,-554.0
1605963129.9685,-185.0
1605963129.9704,688.0
1605963129.9724,903.0
1605963129.9744,317.0
1605963129.9764,46.0
1605963129.9783,166.0
1605963129.9804,114.0
1605963129.9823,34.0
1605963129.9843,75.0
1605963129.9864,85.0
1605963129.9884,63.0
1605963129.9903,70.0
1605963129.9924,70.0
1605963129.9943,63.0
1605963129.9964,63.0
1605963129.9983,58.0
1605963130.0004,51.0
1605963130.0023,46.0
1605963130.0044,46.0
1605963130.0064,43.0
1605963130.0083,31.0
1605963130.0103,21.0
1605963130.0123,21.0
1605963130.0143,14.0
1605963130.0163,4.0
1605963130.0183,-2.0
1605963130.0203,-19.0
1605963130.0224,-31.0
1605963130.0243,-31.0
1605963130.0264,-36.0
1605963130.0283,-46.0
1605963130.0303,-46.0
1605963130.0323,-43.0
1605963130.0343,-34.0
1605963130.0363,-19.0
1605963130.0385,-9.0
1605963130.0404,0.0
1605963130.0423,24.0
1605963130.0443,48.0
1605963130.0463,65.0
1605963130.0483,95.0
1605963130.0503,124.0
1605963130.0523,144.0
1605963130.0543,168.0
1605963130.0563,178.0
1605963130.0583,168.0
1605963130.0603,175.0
1605963130.0623,192.0
1605963130.0643,185.0
1605963130.0664,170.0
1605963130.0683,168.0
1605963130.0703,170.0
1605963130.0723,166.0
1605963130.0743,153.0
1605963130.0763,153.0
1605963130.0783,156.0
1605963130.0804,139.0
1605963130.0823,131.0
1605963130.0843,141.0
1605963130.0864,146.0
1605963130.0883,141.0
1605963130.0903,136.0
1605963130.0923,134.0
1605963130.0943,131.0
1605963130.0963,131.0
1605963130.0983,139.0
1605963130.1003,144.0
1605963130.4962,139.0
1605963130.4969,141.0
1605963130.498,144.0
1605963130.5,139.0
1605963130.502,141.0
1605963130.504,146.0
1605963130.5061,144.0
1605963130.508,146.0
1605963130.51,144.0
1605963130.512,141.0
1605963130.514,144.0
1605963130.516,129.0
1605963130.518,117.0
1605963130.52,119.0
1605963130.522,117.0
1605963130.524,114.0
1605963130.526,119.0
1605963130.528,122.0
1605963130.5301,119.0
1605963130.5322,112.0
1605963130.534,107.0
1605963130.536,112.0
1605963130.538,122.0
1605963130.54,124.0
1605963130.542,109.0
1605963130.544,87.0
1605963130.546,70.0
1605963130.5479,73.0
1605963130.5499,85.0
1605963130.5519,83.0
1605963130.554,90.0
1605963130.556,104.0
1605963130.5579,112.0
1605963130.5599,117.0
1605963130.5619,112.0
1605963130.5639,112.0
1605963130.566,117.0
1605963130.5679,112.0
1605963130.5699,100.0
1605963130.572,100.0
1605963130.5739,70.0
1605963130.576,-134.0
1605963130.578,-485.0
1605963130.58,-463.0
1605963130.5819,295.0
1605963130.5839,947.0
1605963130.586,620.0
1605963130.5879,107.0
1605963130.59,109.0
1605963130.5919,134.0
1605963130.5939,26.0
1605963130.596,51.0
1605963130.5979,90.0
1605963130.5999,46.0
1605963130.602,41.0
1605963130.6039,63.0
1605963130.606,51.0
1605963130.6079,41.0
1605963130.6099,48.0
1605963130.6119,53.0
1605963130.6139,46.0
1605963130.616,41.0
1605963130.618,39.0
1605963130.6199,26.0
1605963130.622,17.0
1605963130.624,17.0
1605963130.626,12.0
1605963130.6279,2.0
1605963130.63,-2.0
1605963130.6319,-7.0
1605963130.6341,-19.0
1605963130.636,-26.0
1605963130.638,-29.0
1605963131.0952,-43.0
1605963131.0962,-58.0
1605963131.0987,-51.0
1605963131.1013,-34.0
1605963131.1033,-26.0
1605963131.1054,-24.0
1605963131.1072,-7.0
1605963131.1092,12.0
1605963131.1112,24.0
1605963131.1132,46.0
1605963131.1152,73.0
1605963131.1172,87.0
1605963131.1192,109.0
1605963131.1212,136.0
1605963131.1232,146.0
1605963131.1252,151.0
1605963131.1271,161.0
1605963131.1291,170.0
1605963131.1311,163.0
1605963131.1331,151.0
1605963131.1352,151.0
1605963131.1371,156.0
1605963131.1391,148.0
1605963131.1411,139.0
1605963131.1431,131.0
1605963131.1452,131.0
1605963131.1471,134.0
1605963131.1491,134.0
1605963131.1511,126.0
1605963131.1531,122.0
1605963131.1552,117.0
1605963131.1571,117.0
1605963131.1591,126.0
1605963131.1611,131.0
1605963131.1631,129.0
1605963131.1652,126.0
1605963131.1672,122.0
1605963131.1691,129.0
1605963131.1711,136.0
1605963131.1731,124.0
1605963131.1752,114.0
1605963131.1771,134.0
1605963131.1791,144.0
1605963131.1811,139.0
1605963131.1831,136.0
1605963131.1852,134.0
1605963131.1871,134.0
1605963131.1891,134.0
1605963131.1913,129.0
1605963131.1932,129.0
1605963131.1952,139.0
1605963131.1971,144.0
1605963131.1991,136.0
1605963131.2011,131.0
1605963131.2031,126.0
1605963131.2052,124.0
1605963131.2071,134.0
1605963131.2091,136.0
1605963131.2111,117.0
1605963131.2131,97.0
1605963131.2152,90.0
1605963131.2171,100.0
1605963131.2191,100.0
1605963131.2211,102.0
1605963131.2231,124.0
1605963131.2252,136.0
1605963131.2271,136.0
1605963131.2291,136.0
1605963131.2311,131.0
1605963131.2331,126.0
1605963131.2352,122.0
1605963131.2371,114.0
1605963131.2391,117.0
1605963131.6055,58.0
1605963131.6062,-212.0
1605963131.6087,-551.0
1605963131.6113,-334.0
1605963131.6133,554.0
1605963131.6153,988.0
1605963131.6173,466.0
1605963131.6192,68.0
1605963131.6212,151.0
1605963131.6232,119.0
1605963131.6253,17.0
1605963131.6272,53.0
1605963131.6292,68.0
1605963131.6312,24.0
1605963131.6332,26.0
1605963131.6353,48.0
1605963131.6372,43.0
1605963131.6392,34.0
1605963131.6412,29.0
1605963131.6432,21.0
1605963131.6453,19.0
1605963131.6472,17.0
1605963131.6492,14.0
1605963131.6512,7.0
1605963131.6532,-4.0
1605963131.6553,-12.0
1605963131.6574,-12.0
1605963131.6593,-14.0
1605963131.6612,-19.0
1605963131.6632,-31.0
1605963131.6653,-53.0
1605963131.6672,-73.0
1605963131.6692,-78.0
1605963131.6712,-78.0
1605963131.6733,-78.0
1605963131.6753,-70.0
1605963131.6772,-63.0
1605963131.6792,-58.0
1605963131.6812,-46.0
1605963131.6832,-24.0
1605963131.6853,-2.0
1605963131.6872,17.0
1605963131.6892,53.0
1605963131.6912,90.0
1605963131.6932,109.0
1605963131.6953,131.0
1605963131.6972,156.0
1605963131.6993,163.0
1605963131.7012,168.0
