Time,HR,RR
1606935326.4063,74,954
1606935327.3930,73,952
1606935328.3809,73,908
1606935329.4008,72,930
1606935330.4907,71,948
1606935331.9453,70,894
1606935332.5087,70,908
1606935333.3972,70,925
1606935334.3814,69,882
1606935335.4892,70,849
1606935336.3908,70,838
1606935337.3818,70,765
1606935338.4026,71,777
1606935339.4345,72,830
1606935340.5100,72,875
1606935341.4012,72,853
1606935342.3931,72,950
1606935343.3864,71,925
1606935344.5144,71,888
1606935345.3968,70,922
1606935346.3827,70,927
1606935347.4327,70,887
1606935348.4209,69,882
1606935349.4908,69,917
1606935350.4005,69,876
1606935351.3915,69,860
1606935352.3812,69,873
1606935353.7212,70,859
1606935354.3964,70,836
1606935355.4118,71,828
1606935356.4028,71,834
1606935357.4237,71,817
1606935358.4821,72,905
1606935359.4010,71,900
1606935360.3926,71,899
1606935361.3844,71,904
1606935362.4328,71,879
1606935363.5480,70,843
1606935364.3848,71,881
1606935365.4061,71,833
1606935366.4684,71,799
1606935367.4525,71,851
1606935368.4027,72,875
1606935369.3907,72,873
1606935370.3829,71,858
1606935371.4025,71,909
1606935372.5232,71,888
1606935373.3829,71,849
1606935374.4026,71,882
1606935375.3929,71,882
1606935376.4144,71,820
1606935377.5963,71,848
1606935378.4227,71,867
1606935379.3820,71,851
1606935380.4317,71,822
1606935381.5862,72,886
1606935382.3817,71,885
1606935383.4008,71,865
1606935384.3929,71,919
1606935385.4223,71,922
1606935386.5093,70,897
1606935387.4217,70,851
1606935388.4427,70,868
1606935389.4029,70,848
1606935390.4235,70,823
1606935391.3822,71,889
1606935392.4027,71,931
1606935393.3927,70,919
1606935394.4461,70,924
1606935395.5665,69,968
1606935396.3970,69,930
1606935397.4374,68,879
1606935398.4309,68,907
1606935399.4100,68,910
1606935400.5191,68,865
1606935401.4012,69,825
1606935402.3908,69,875
1606935403.3807,69,861
1606935404.5122,69,889
1606935405.3909,70,914
1606935406.4111,69,886
1606935407.4019,69,854
1606935408.4120,70,903
1606935409.4894,69,880
1606935410.4008,69,854
1606935411.3908,70,862
1606935412.4108,70,875
1606935413.4306,70,839
1606935414.5608,70,836
1606935415.3809,70,880
1606935416.4309,71,880
1606935417.5968,71,849
1606935418.4964,71,854
1606935419.4029,71,846
1606935420.3914,71,826
1606935421.3917,71,804
1606935422.4699,72,841
1606935423.5584,72,856
1606935424.3814,72,835
1606935425.4060,72,892
1606935426.3959,72,884
1606935427.4751,72,848
