Time,HR,RR
1604493909.1582,60,1159
1604493910.1435,59,938
1604493911.1316,59,1009
1604493912.1810,60,974
1604493913.1419,60,1038
1604493914.1316,60,1171
1604493915.1516,60,1184
1604493916.1415,59,1071
1604493917.2509,58,1011
1604493918.1516,59,1030
1604493919.1417,59,1050
1604493920.1317,59,1048
1604493921.1815,59,1115
1604493922.3138,59,1154
1604493923.1316,58,1086
1604493924.1516,58,1055
1604493925.1415,58,1080
1604493926.2208,58,912
1604493927.1518,58,1063
1604493928.1417,58,nan
1604493929.1315,59,1171
1604493930.1516,58,1039
1604493931.2881,58,1156
1604493932.1319,58,1220
1604493933.1515,57,1169
1604493934.1415,57,1028
1604493935.1840,57,1085
1604493936.1519,57,1159
1604493937.1420,57,1124
1604493938.1315,57,nan
1604493939.1517,56,1035
1604493940.2229,56,1193
1604493941.1316,56,1236
1604493942.1516,56,1131
1604493943.1415,55,1071
1604493944.1832,55,1117
1604493945.1519,55,1147
1604493946.1416,55,1106
1604493947.1314,55,1080
1604493948.1513,55,1168
1604493949.2208,55,nan
1604493950.1318,55,1175
1604493951.1516,55,1105
1604493952.1414,55,1157
1604493953.1517,55,1146
1604493954.1818,55,970
1604493955.1715,55,nan
1604493956.1314,55,859
1604493957.1513,57,890
1604493958.2229,58,1181
1604493959.1317,58,1169
1604493960.1515,58,1078
1604493961.1413,57,1127
1604493962.2140,57,1130
1604493963.2327,57,946
1604493964.1418,57,990
1604493965.1315,58,1109
1604493966.1515,58,1111
1604493967.1615,58,1015
1604493968.1316,58,1100
1604493969.1516,58,1114
1604493970.1415,58,1095
1604493971.1314,57,980
1604493972.2352,58,1071
1604493973.1416,58,1182
1604493974.1315,57,1108
1604493975.1513,57,nan
1604493976.1610,57,985
1604493977.2712,57,1045
1604493978.1520,58,1159
1604493979.1413,57,1166
1604493980.1314,57,1044
1604493981.2327,57,1065
1604493982.1417,57,1113
1604493983.1615,57,1083
1604493984.1515,57,999
1604493985.1714,57,1103
