Time,GSR
1601454766.5304,402
1601454766.7236,402
1601454766.7403,402
1601454766.8303,402
1601454766.9504,403
1601454767.0704,403
1601454767.1604,403
1601454767.3214,403
1601454767.3703,403
1601454767.4904,403
1601454767.6104,404
1601454767.7004,404
1601454767.8937,404
1601454767.9403,404
1601454768.0303,404
1601454768.1504,404
1601454768.2403,404
1601454768.4328,405
1601454768.5103,405
1601454768.5703,405
1601454768.6904,405
1601454768.7804,405
1601454769.0036,405
1601454769.0204,406
1601454769.1103,405
1601454769.2303,406
1601454769.3203,406
1601454769.5427,406
1601454769.5604,406
1601454769.6504,406
1601454769.7704,406
1601454769.8605,406
1601454770.0831,406
1601454770.1003,407
1601454770.1903,407
1601454770.3103,407
1601454770.4303,407
1601454770.5211,407
1601454770.6821,407
1601454770.7303,407
1601454770.8504,407
1601454770.9703,407
1601454771.0604,407
1601454771.2540,407
1601454771.2703,407
1601454771.3904,408
1601454771.5103,408
1601454771.6004,408
1601454771.7925,408
1601454771.8103,408
1601454771.9303,408
1601454772.0505,408
1601454772.1404,408
1601454772.3634,408
1601454772.3803,408
1601454772.4703,408
1601454772.5903,408
1601454772.7103,409
1601454772.9111,408
1601454772.9203,409
1601454773.0102,409
1601454773.1303,409
1601454773.2203,409
1601454773.4716,409
1601454773.4721,409
1601454773.5502,409
1601454773.6704,409
1601454773.7603,409
1601454773.8804,409
1601454774.0730,409
1601454774.0903,409
1601454774.2102,409
1601454774.3303,409
1601454774.4203,409
1601454774.6108,409
1601454774.6303,409
1601454774.7503,409
1601454774.8703,409
1601454774.9604,409
1601454775.1818,409
1601454775.1823,409
1601454775.2903,408
1601454775.4104,408
1601454775.5003,408
1601454775.7216,408
1601454775.7222,408
1601454775.8303,408
1601454775.9504,407
1601454776.0403,408
1601454776.2938,407
1601454776.2944,407
1601454776.3703,407
1601454776.4903,407
1601454776.5804,407
1601454776.8314,407
1601454776.8319,407
1601454776.9103,406
1601454777.0303,406
1601454777.1203,406
1601454777.2404,406
1601454777.4319,406
1601454777.4503,406
1601454777.5703,406
1601454777.6904,406
1601454777.7804,406
1601454777.9710,406
1601454777.9903,406
1601454778.1103,406
1601454778.2003,406
1601454778.3203,406
1601454778.5418,406
1601454778.5424,406
1601454778.6502,406
1601454778.7703,406
1601454778.8603,406
1601454779.0820,406
1601454779.0826,406
1601454779.1903,405
1601454779.3103,405
1601454779.4003,405
1601454779.5203,405
1601454779.6553,404
1601454779.7303,404
1601454779.8502,404
1601454779.9403,404
1601454780.0604,404
1601454780.2236,404
1601454780.2703,403
1601454780.3902,403
1601454780.4803,403
1601454780.6003,403
1601454780.7922,403
1601454780.8103,402
1601454780.9302,402
1601454781.0202,402
1601454781.1403,402
1601454781.3609,402
1601454781.3614,401
1601454781.4703,401
1601454781.5603,401
1601454781.6804,401
1601454781.9024,401
1601454781.9030,400
1601454782.0402,400
1601454782.1002,400
1601454782.2203,400
1601454782.4727,400
1601454782.4735,400
1601454782.5503,400
1601454782.6402,400
1601454782.7603,400
1601454783.0141,401
1601454783.0146,401
1601454783.0902,400
1601454783.2103,401
1601454783.3003,401
1601454783.5541,401
1601454783.5546,401
1601454783.6303,401
1601454783.7503,401
1601454783.8403,401
1601454783.9611,401
1601454784.1520,401
1601454784.1702,401
1601454784.2903,401
1601454784.3803,402
1601454784.5003,401
1601454784.7216,402
1601454784.7221,402
1601454784.8303,402
1601454784.9214,402
1601454785.0403,402
1601454785.2637,402
1601454785.2642,402
1601454785.3702,402
1601454785.4603,402
1601454785.5803,402
1601454785.8319,402
1601454785.8325,403
1601454785.9103,403
1601454786.0002,403
1601454786.1203,403
1601454786.3716,403
1601454786.3722,403
1601454786.4502,403
1601454786.5402,403
1601454786.6603,403
1601454786.7803,403
1601454786.9410,403
1601454786.9903,403
1601454787.0802,403
1601454787.2003,403
1601454787.3202,403
1601454787.5511,403
1601454787.5516,403
1601454787.6503,403
1601454787.7403,404
1601454787.8603,403
1601454787.9503,404
1601454788.1174,404
1601454788.1903,404
1601454788.2802,404
1601454788.4303,404
1601454788.4903,404
1601454788.6603,404
1601454788.7302,404
1601454788.8202,404
1601454788.9403,404
1601454789.0303,404
1601454789.2022,404
1601454789.2705,404
1601454789.3607,404
1601454789.5103,404
1601454789.6004,404
1601454789.7615,405
1601454789.8103,405
1601454789.9004,405
1601454790.0203,405
1601454790.1403,405
1601454790.3004,405
1601454790.3502,405
1601454790.4402,405
1601454790.5603,405
1601454790.6803,405
1601454790.9032,405
1601454790.9038,405
1601454790.9802,405
1601454791.1003,405
1601454791.2203,405
1601454791.4426,405
1601454791.4433,405
1601454791.5803,405
1601454791.6402,405
1601454791.7603,405
1601454791.8503,405
1601454792.0432,405
1601454792.0902,405
1601454792.1802,405
1601454792.3003,405
1601454792.3903,405
1601454792.5504,405
1601454792.6302,405
1601454792.7202,405
1601454792.8402,405
1601454792.9306,404
1601454793.1242,404
1601454793.1702,404
1601454793.2602,404
1601454793.3802,404
1601454793.4703,404
1601454793.6635,404
1601454793.7102,404
1601454793.8002,404
1601454793.9203,404
1601454794.0403,404
1601454794.2636,404
1601454794.2641,404
1601454794.3402,404
1601454794.4603,404
1601454794.5803,404
1601454794.6703,404
1601454794.8629,404
1601454794.8806,404
1601454795.0002,404
1601454795.1201,404
1601454795.2102,404
1601454795.3712,404
1601454795.4202,404
1601454795.5402,404
1601454795.6604,404
1601454795.7803,404
1601454795.9424,404
1601454795.9902,404
1601454796.0802,404
1601454796.2002,404
1601454796.2903,404
1601454796.4839,404
1601454796.5302,404
1601454796.6202,404
1601454796.7402,405
1601454796.8302,405
1601454797.0238,405
1601454797.0702,405
1601454797.1602,405
1601454797.2802,405
1601454797.3703,405
1601454797.6239,405
1601454797.6244,405
1601454797.7002,405
1601454797.8202,405
1601454797.9103,405
1601454798.0305,405
1601454798.1947,405
1601454798.2402,405
1601454798.3602,405
1601454798.4802,405
1601454798.5702,405
1601454798.7323,405
1601454798.7806,405
1601454798.9303,406
1601454799.0202,406
1601454799.1102,406
1601454799.3026,406
1601454799.3202,406
1601454799.4402,406
1601454799.5602,406
1601454799.6503,406
1601454799.8435,406
1601454799.8602,406
1601454799.9803,406
1601454800.1002,406
1601454800.1902,406
1601454800.4140,406
1601454800.4302,406
1601454800.5202,406
1601454800.6402,406
1601454800.7302,406
1601454800.8504,406
1601454801.0127,406
1601454801.0602,406
1601454801.2102,406
1601454801.2703,406
1601454801.3902,406
1601454801.5601,406
1601454801.6002,406
1601454801.7202,406
1601454801.8102,406
1601454801.9303,406
1601454802.1236,406
1601454802.1402,406
1601454802.2609,406
1601454802.3802,406
1601454802.5003,405
1601454802.6624,405
1601454802.6802,406
1601454802.8002,405
1601454802.9203,405
1601454803.0103,405
1601454803.2638,405
1601454803.2643,405
1601454803.3402,406
1601454803.4602,406
1601454803.5502,406
1601454803.7735,406
1601454803.7740,406
1601454803.8802,406
1601454804.0002,406
1601454804.0902,406
1601454804.2102,406
1601454804.3723,406
1601454804.4202,406
1601454804.5402,406
1601454804.6303,406
1601454804.7502,406
1601454804.9114,406
1601454804.9603,406
1601454805.0802,406
1601454805.1702,406
1601454805.2902,406
1601454805.4839,406
1601454805.5002,406
1601454805.6202,406
1601454805.7103,406
1601454805.8304,406
1601454806.0219,406
1601454806.0401,406
1601454806.1602,406
1601454806.2502,407
1601454806.3702,406
1601454806.5914,407
1601454806.5919,407
1601454806.7001,407
1601454806.8202,407
1601454806.9102,407
1601454807.1315,406
1601454807.1320,406
1601454807.2402,407
1601454807.3602,407
1601454807.4502,406
1601454807.5702,406
1601454807.7293,405
1601454807.7801,405
1601454807.9002,404
1601454807.9902,405
1601454808.1102,405
1601454808.3005,404
1601454808.3502,404
1601454808.4402,404
1601454808.5302,404
1601454808.6502,404
1601454808.8420,404
1601454808.8602,404
1601454808.9801,403
1601454809.0702,403
1601454809.1904,403
1601454809.4120,403
1601454809.4125,402
1601454809.5202,402
1601454809.6102,402
1601454809.7303,401
1601454809.9524,401
1601454809.9529,401
1601454810.0602,401
1601454810.1502,401
1601454810.2702,401
1601454810.5215,401
1601454810.5220,400
1601454810.6002,400
1601454810.6903,400
1601454810.8102,400
1601454810.9303,400
1601454811.0903,400
1601454811.1402,400
1601454811.2902,400
1601454811.3502,401
1601454811.5004,400
1601454811.6918,400
1601454811.6923,399
1601454811.8002,399
1601454811.8902,398
1601454812.0103,398
1601454812.2020,397
1601454812.2202,396
1601454812.3402,396
1601454812.4302,396
1601454812.5505,395
1601454812.7707,394
1601454812.7712,394
1601454812.8802,393
1601454812.9703,393
1601454813.0904,392
1601454813.3102,392
1601454813.3107,391
1601454813.4202,391
1601454813.5102,391
1601454813.6303,391
1601454813.8828,390
1601454813.8834,390
1601454813.9601,390
1601454814.0502,389
1601454814.1702,389
1601454814.2902,389
1601454814.4890,389
1601454814.5002,389
1601454814.5901,389
1601454814.7102,388
1601454814.8303,388
1601454815.0320,388
1601454815.0401,387
1601454815.1301,387
1601454815.2502,387
1601454815.3702,387
1601454815.4602,387
1601454815.6303,387
1601454815.7002,387
1601454815.7902,387
1601454815.9102,387
1601454816.1435,387
1601454816.1501,387
1601454816.2402,387
1601454816.3302,387
1601454816.4503,387
1601454816.5402,387
1601454816.7064,387
1601454816.7802,387
1601454816.8702,388
1601454816.9902,388
1601454817.0802,388
1601454817.2453,388
1601454817.3202,388
1601454817.4102,388
1601454817.5302,388
1601454817.6503,388
1601454817.7403,388
1601454817.9339,388
1601454817.9502,388
1601454818.0701,389
1601454818.1902,388
1601454818.3838,389
1601454818.4002,389
1601454818.4901,389
1601454818.6102,389
1601454818.7302,389
1601454818.9840,389
1601454818.9845,389
1601454819.0302,389
1601454819.1501,389
1601454819.2702,389
1601454819.4976,389
1601454819.4981,389
1601454819.6002,390
1601454819.6902,390
1601454819.8101,390
1601454819.9002,390
1601454820.0603,390
1601454820.1402,390
1601454820.2302,390
1601454820.3502,391
1601454820.4402,391
1601454820.6003,391
1601454820.6802,391
1601454820.7702,391
1601454820.8902,391
1601454820.9802,391
1601454821.2005,391
1601454821.2204,391
1601454821.3102,392
1601454821.4302,392
1601454821.5203,392
1601454821.7720,392
1601454821.7725,392
1601454821.8502,393
1601454821.9702,393
1601454822.0902,393
1601454822.1802,393
1601454822.3400,393
1601454822.3902,393
1601454822.5102,393
1601454822.6302,393
1601454822.7202,394
1601454822.8810,394
1601454822.9601,394
1601454823.0502,394
1601454823.1701,394
1601454823.2602,394
1601454823.4209,394
1601454823.4701,395
1601454823.5902,395
1601454823.7101,395
1601454823.8002,395
1601454823.9622,395
1601454824.0401,395
1601454824.1301,396
1601454824.2502,396
1601454824.3401,396
1601454824.5634,396
1601454824.5802,396
1601454824.6702,396
1601454824.7902,396
1601454824.8803,396
1601454825.1328,397
1601454825.1333,397
1601454825.2101,397
1601454825.3302,397
1601454825.4202,397
1601454825.5402,397
1601454825.7023,397
1601454825.7501,398
1601454825.8703,397
1601454825.9601,398
1601454826.0802,398
1601454826.2443,398
1601454826.2901,398
1601454826.4102,398
1601454826.5302,398
1601454826.6202,398
1601454826.7823,398
1601454826.8302,398
1601454826.9502,399
1601454827.0702,399
1601454827.1602,399
1601454827.3518,399
1601454827.3701,399
1601454827.4901,399
1601454827.6102,399
1601454827.7002,399
1601454827.9533,399
1601454827.9538,399
1601454828.0302,400
1601454828.1501,400
1601454828.2402,399
1601454828.4936,400
1601454828.4941,399
1601454828.5702,400
1601454828.6902,400
1601454828.7801,400
1601454828.9003,400
1601454829.0615,400
1601454829.1101,400
1601454829.2301,400
1601454829.3202,400
1601454829.4402,400
1601454829.6023,400
1601454829.6502,400
1601454829.7702,401
1601454829.8602,401
1601454829.9803,401
1601454830.1819,401
1601454830.1901,401
1601454830.3101,401
1601454830.4308,401
1601454830.5202,401
1601454830.7138,401
1601454830.7301,401
1601454830.8502,401
1601454830.9702,401
1601454831.0602,402
1601454831.3182,401
1601454831.3187,401
1601454831.4202,401
1601454831.5102,402
1601454831.6002,402
1601454831.8535,402
1601454831.8541,402
1601454831.9301,402
1601454832.0502,402
1601454832.1402,402
1601454832.2602,402
1601454832.4223,402
1601454832.4702,402
1601454832.5902,402
1601454832.6802,402
1601454832.8003,402
1601454832.9614,402
1601454833.0101,402
1601454833.1302,403
1601454833.2202,403
1601454833.3402,403
