Time,HR,RR
1604495304.8620,79,821
1604495305.8511,78,810
1604495306.8695,78,781
1604495307.9492,78,814
1604495308.8497,77,842
1604495309.8994,77,868
1604495310.8894,76,862
1604495311.8493,76,861
1604495312.9883,75,871
1604495313.8594,75,851
1604495314.8493,74,816
1604495315.8692,74,848
1604495316.9419,74,864
1604495317.8499,74,875
1604495318.8695,73,859
1604495319.8593,73,922
1604495320.8778,72,964
1604495321.9587,72,941
1604495322.8595,71,922
1604495323.8494,70,932
1604495324.8693,70,936
1604495325.8888,70,887
1604495326.8497,70,862
1604495327.8395,70,837
1604495328.8593,70,805
1604495329.8493,71,824
1604495330.9574,71,828
1604495331.8596,72,844
1604495332.8496,72,851
1604495333.8393,72,869
1604495334.8592,72,844
1604495335.9589,72,850
1604495336.8394,72,837
1604495337.8593,72,867
1604495338.8492,72,862
1604495339.9491,72,831
1604495340.8595,72,801
1604495341.8494,72,824
1604495342.8393,73,818
1604495343.8892,73,843
1604495344.9687,73,823
1604495345.8394,73,851
1604495346.8593,73,842
1604495347.8493,73,848
1604495348.8889,73,853
1604495349.8595,73,785
1604495350.8494,74,791
1604495351.8394,74,802
1604495352.8592,74,819
1604495353.9602,74,827
1604495354.8394,74,844
1604495355.8594,74,861
1604495356.8493,74,829
1604495357.8934,74,854
1604495359.0019,74,841
1604495359.8494,74,816
1604495360.8394,74,830
1604495361.8593,74,819
1604495362.9006,74,763
1604495363.8398,75,777
1604495364.8594,75,789
1604495365.8494,76,801
1604495366.9499,76,824
1604495368.0003,76,814
1604495368.8495,76,843
1604495369.8393,75,852
1604495370.8593,75,866
1604495371.9006,75,870
1604495372.8395,74,863
1604495373.8594,74,818
1604495374.9093,74,776
1604495375.8393,75,744
1604495376.9706,76,765
1604495377.8494,76,825
1604495378.8393,76,844
1604495379.8593,76,847
1604495380.9008,75,824
