Time,HR,RR
1604520650.7499,85,716
1604520651.7390,85,720
1604520652.7296,85,746
1604520653.7187,85,nan
1604520654.7970,85,722
1604520655.7590,84,1493
1604520656.7185,84,770
1604520657.7085,83,775
1604520658.7284,83,752
1604520659.8065,83,750
1604520660.7685,83,684
1604520661.7284,84,677
1604520662.7183,85,667
1604520663.8259,86,687
1604520664.8183,87,719
1604520665.7192,86,714
1604520666.7083,86,690
1604520667.7284,86,759
1604520668.8076,86,750
1604520669.7085,85,717
1604520670.7586,85,762
1604520671.7181,84,764
1604520673.1604,84,729
1604520673.7282,84,750
1604520674.7183,83,786
1604520675.7082,83,732
1604520676.7281,83,757
1604520677.8040,83,794
1604520678.7085,82,779
1604520679.7282,81,847
1604520680.7180,81,805
1604520681.7080,80,772
1604520682.8068,80,809
1604520683.7182,79,812
1604520684.7381,79,808
1604520685.7280,78,829
1604520686.7398,78,820
1604520687.7087,78,785
1604520688.7281,78,814
1604520689.7181,77,832
1604520690.7080,77,805
1604520692.1802,77,790
1604520692.7761,77,757
1604520693.9846,78,801
1604520694.7279,77,826
1604520695.7374,77,782
1604520696.8489,77,800
1604520697.7281,77,761
1604520698.7179,77,716
1604520699.7079,78,760
1604520700.8088,78,773
1604520701.7181,78,753
1604520702.7080,79,795
1604520703.7280,78,827
1604520704.7674,78,795
1604520705.9469,78,820
1604520706.7281,78,815
1604520707.7480,78,755
1604520708.7379,78,751
1604520709.7879,79,732
1604520710.7481,79,735
1604520711.7079,80,763
1604520712.7278,80,713
1604520713.7377,80,761
1604520714.8193,80,791
1604520715.7579,80,752
1604520716.7179,80,783
1604520717.7378,80,815
1604520718.7789,80,769
1604520719.8587,79,815
1604520720.7379,79,811
1604520721.7279,79,772
1604520722.7178,79,802
1604520723.7978,78,774
1604520724.7280,79,748
1604520725.7780,79,811
1604520726.7078,79,783
1604520727.7472,79,771
