Time,ECG
1604493910.3895,0
1604493910.3920,1225
1604493910.3940,5404
1604493910.3961,10339
1604493910.3972,12443
1604493910.3992,13341
1604493910.4012,14921
1604493910.4033,15932
1604493910.4055,16330
1604493910.4079,16909
1604493910.4108,17375
1604493910.4128,17573
1604493910.4151,17800
1604493910.4167,17997
1604493910.4182,18075
1604493910.4202,18130
1604493910.4222,18183
1604493910.4242,18195
1604493910.4263,18171
1604493910.4282,18137
1604493910.4303,18106
1604493910.4322,18041
1604493910.4343,17985
1604493910.4363,18135
1604493910.4382,18485
1604493910.4402,18565
1604493910.4423,17814
1604493910.4442,16779
1604493910.4461,16678
1604493910.4483,17090
1604493910.4502,17059
1604493910.4522,16948
1604493910.4542,17001
1604493910.4561,16907
1604493910.4582,16760
1604493910.4602,16702
1604493910.4622,16596
1604493910.4642,16436
1604493910.4662,16333
1604493910.4682,16238
1604493910.4701,16120
1604493910.4721,16009
1604493910.4742,15908
1604493910.4762,15821
1604493910.4781,15734
1604493910.4802,15606
1604493910.4821,15483
1604493910.4841,15404
1604493910.4861,15324
1604493910.4881,15225
1604493910.4913,15138
1604493910.4922,15061
1604493910.4941,14984
1604493910.4961,14909
1604493910.4981,14841
1604493910.5001,14793
1604493910.5021,14750
1604493910.5041,14677
1604493910.5061,14590
1604493910.5081,14518
1604493910.5102,14434
1604493910.5122,14306
1604493910.5142,14161
1604493910.5161,13992
1604493910.5181,13797
1604493910.5201,13604
1604493910.5221,13447
1604493910.5241,13324
1604493910.5263,13215
1604493910.5281,13104
1604493910.5301,13012
1604493910.5321,12950
1604493910.5341,12880
1604493910.9244,12795
1604493910.9252,12728
1604493910.9277,12675
1604493910.9303,12597
1604493910.9323,12511
1604493910.9343,12441
1604493910.9364,12383
1604493910.9383,12317
1604493910.9403,12238
1604493910.9423,12170
1604493910.9443,12137
1604493910.9463,12067
1604493910.9483,11948
1604493910.9503,11883
1604493910.9523,11847
1604493910.9543,11760
1604493910.9563,11676
1604493910.9582,11623
1604493910.9602,11560
1604493910.9622,11480
1604493910.9642,11405
1604493910.9663,11340
1604493910.9682,11275
1604493910.9704,11203
1604493910.9723,11135
1604493910.9742,11084
1604493910.9762,11031
1604493910.9782,10959
1604493910.9804,10877
1604493910.9822,10805
1604493910.9842,10751
1604493910.9862,10696
1604493910.9882,10631
1604493910.9903,10558
1604493910.9923,10505
1604493910.9943,10450
1604493910.9963,10368
1604493910.9982,10308
1604493911.0002,10259
1604493911.0022,10187
1604493911.0042,10122
1604493911.0064,10078
1604493911.0082,10020
1604493911.0102,9953
1604493911.0122,9897
1604493911.0142,9842
1604493911.0162,9784
1604493911.0182,9721
1604493911.0201,9668
1604493911.0222,9622
1604493911.0242,9562
1604493911.0262,9494
1604493911.0282,9444
1604493911.0303,9398
1604493911.0322,9342
1604493911.0342,9287
1604493911.0363,9234
1604493911.0383,9176
1604493911.0403,9116
1604493911.0424,9062
1604493911.0441,9017
1604493911.0462,8973
1604493911.0482,8910
1604493911.0502,8850
1604493911.0522,8809
1604493911.0543,8766
1604493911.0563,8715
1604493911.0583,8664
1604493911.0602,8609
1604493911.0622,8551
1604493911.0642,8505
1604493911.0662,8459
1604493911.0682,8416
1604493911.4951,8372
1604493911.4959,8319
1604493911.4983,8264
1604493911.5010,8216
1604493911.5029,8167
1604493911.5050,8117
1604493911.5073,8078
1604493911.5090,8063
1604493911.5109,8037
1604493911.5129,7974
1604493911.5150,7924
1604493911.5169,7890
1604493911.5189,7829
1604493911.5209,7759
1604493911.5229,7716
1604493911.5251,7687
1604493911.5270,7641
1604493911.5290,7591
1604493911.5309,7554
1604493911.5329,7521
1604493911.5350,7480
1604493911.5370,7426
1604493911.5389,7388
1604493911.5409,7349
1604493911.5429,7291
1604493911.5449,7328
1604493911.5469,7617
1604493911.5489,8020
1604493911.5509,7977
1604493911.5529,7101
1604493911.5550,6276
1604493911.5569,6447
1604493911.5589,6833
1604493911.5609,6806
1604493911.5629,6814
1604493911.5649,6898
1604493911.5669,6852
1604493911.5689,6794
1604493911.5709,6787
1604493911.5728,6758
1604493911.5748,6707
1604493911.5769,6678
1604493911.5789,6654
1604493911.5809,6613
1604493911.5830,6572
1604493911.5849,6543
1604493911.5870,6519
1604493911.5889,6485
1604493911.5909,6454
1604493911.5929,6428
1604493911.5948,6403
1604493911.5969,6377
1604493911.5989,6353
1604493911.6009,6336
1604493911.6029,6326
1604493911.6049,6312
1604493911.6069,6302
1604493911.6090,6314
1604493911.6109,6329
1604493911.6128,6321
1604493911.6149,6314
1604493911.6169,6314
1604493911.6188,6288
1604493911.6209,6247
1604493911.6229,6191
1604493911.6249,6109
1604493911.6269,5993
1604493911.6289,5858
1604493911.6309,5733
1604493911.6329,5641
1604493911.6349,5569
1604493911.6370,5506
1604493911.6389,5462
1604493912.0348,5436
1604493912.0356,5409
1604493912.0381,5383
1604493912.0407,5366
1604493912.0427,5356
1604493912.0447,5339
1604493912.0468,5313
1604493912.0486,5293
1604493912.0506,5286
1604493912.0526,5262
1604493912.0546,5216
1604493912.0566,5197
1604493912.0586,5192
1604493912.0606,5156
1604493912.0626,5122
1604493912.0646,5108
1604493912.0667,5093
1604493912.0686,5069
1604493912.0706,5035
1604493912.0727,5011
1604493912.0746,4997
1604493912.0767,4973
1604493912.0786,4946
1604493912.0806,4929
1604493912.0826,4907
1604493912.0846,4878
1604493912.0866,4854
1604493912.0886,4835
1604493912.0906,4813
1604493912.0926,4789
1604493912.0946,4763
1604493912.0966,4741
1604493912.0986,4722
1604493912.1006,4695
1604493912.1026,4669
1604493912.1048,4654
1604493912.1066,4632
1604493912.1085,4606
1604493912.1106,4584
1604493912.1126,4570
1604493912.1146,4548
1604493912.1166,4521
1604493912.1186,4500
1604493912.1206,4483
1604493912.1226,4461
1604493912.1246,4437
1604493912.1266,4415
