Time,GSR,Temp(C)
1604495302.5720,300,32.38
1604495303.4425,294,32.38
1604495304.3425,292,32.38
1604495305.2124,293,32.38
1604495306.1128,294,32.38
1604495306.9816,296,32.38
1604495307.9486,298,32.38
1604495308.7517,300,32.38
1604495309.6959,299,32.38
1604495310.5218,296,32.38
1604495311.3915,292,32.31
1604495312.3884,290,32.38
1604495313.1616,290,32.38
1604495314.0988,290,32.38
1604495314.9316,289,32.38
1604495315.8016,288,32.31
1604495316.7017,289,32.31
1604495317.5716,290,32.31
1604495318.4417,292,32.31
1604495319.3416,294,32.31
1604495320.2745,295,32.31
1604495321.1117,296,32.31
1604495321.9816,296,32.31
1604495322.8518,297,32.31
1604495323.7516,295,32.31
1604495324.6218,289,32.31
1604495325.5219,288,32.31
1604495326.4889,288,32.25
1604495327.2617,287,32.31
1604495328.1615,287,32.25
1604495329.0316,288,32.31
1604495329.9316,289,32.25
1604495330.8018,287,32.31
1604495331.7015,285,32.25
1604495332.5984,283,32.25
1604495333.4416,280,32.25
1604495334.3415,280,32.31
1604495335.2117,282,32.25
1604495336.1116,284,32.31
1604495336.9817,286,32.31
1604495337.8516,287,32.25
1604495338.7807,287,32.25
1604495339.6218,287,32.25
1604495340.5215,286,32.25
1604495341.3917,285,32.25
1604495342.2915,284,32.25
1604495343.1617,286,32.25
1604495344.0315,287,32.25
1604495344.9707,287,32.25
1604495345.8016,286,32.25
1604495346.7015,285,32.31
1604495347.5717,283,32.25
1604495348.4415,278,32.25
1604495349.4294,274,32.25
1604495350.2115,272,32.25
1604495351.1686,269,32.25
1604495351.9816,270,32.25
1604495352.8815,272,32.25
1604495353.7518,273,32.25
1604495354.6215,275,32.25
1604495355.6110,277,32.25
1604495356.3915,279,32.25
1604495357.3285,279,32.25
1604495358.1616,280,32.25
1604495359.0315,281,32.25
1604495359.9316,280,32.25
1604495360.8023,278,32.25
1604495361.7891,275,32.25
1604495362.5718,275,32.25
1604495363.4993,270,32.19
1604495364.3417,268,32.19
1604495365.2116,267,32.19
1604495366.1118,268,32.19
1604495366.9816,270,32.19
1604495368.0026,270,32.19
1604495368.7516,271,32.19
1604495369.6495,272,32.19
1604495370.5216,271,32.19
1604495371.3915,267,32.19
1604495372.2919,264,32.19
1604495373.1616,265,32.19
1604495374.0317,267,32.19
1604495374.9316,268,32.19
1604495375.8288,269,32.19
1604495376.7016,271,32.19
1604495377.5716,271,32.19
1604495378.4717,270,32.19
1604495379.3416,265,32.19
1604495380.2117,263,32.13