Time,GSR,Temp(C)
1607014271.3282,168,34.19
1607014272.9779,169,34.19
1607014274.7700,169,34.19
1607014276.2771,171,34.19
1607014277.9271,169,34.19
1607014279.5771,167,34.19
1607014281.2269,166,34.19
1607014282.8770,166,34.19
1607014284.5269,166,34.19
1607014286.1768,165,34.19
1607014287.8268,164,34.19
1607014289.4767,159,34.19
1607014291.1568,158,34.19
1607014292.7778,158,34.19
1607014294.4267,158,34.19
1607014296.0766,158,34.19
1607014297.7793,160,34.19
1607014299.4509,162,34.19
1607014301.1406,163,34.19
1607014302.7839,165,34.19
1607014304.3267,166,34.13
1607014306.0067,167,34.13
1607014307.6568,168,34.13
1607014309.3068,168,34.13
1607014310.9566,167,34.13
1607014312.6065,168,34.13
1607014314.2566,168,34.13
1607014315.9065,169,34.13
1607014317.5564,168,34.06
1607014319.2064,168,34.06
1607014320.8563,168,34.06
1607014322.5062,169,34.06
1607014324.1562,169,34.06
1607014325.8472,168,34.00
1607014327.4782,168,34.00
1607014329.1475,169,34.00
1607014330.8278,168,34.00
1607014332.5422,168,33.94
1607014334.1865,168,33.94
1607014335.7062,169,33.94
1607014337.3562,169,33.88
1607014339.0059,169,33.81
1607014340.6561,169,33.81
1607014342.3059,169,33.81
1607014343.9559,170,33.75
1607014345.6059,170,33.69
1607014347.2558,169,33.69
1607014348.9059,169,33.69
1607014350.5558,172,33.69
1607014352.2057,170,33.63
1607014353.8556,169,33.56
1607014355.5475,165,33.50
1607014357.1977,170,33.50
1607014358.9067,171,33.44
1607014360.5584,171,33.44
1607014362.1055,171,33.38
1607014363.7557,171,33.31
1607014365.4055,170,33.31
1607014367.0854,173,33.25
1607014368.7054,173,33.25
1607014370.3554,174,33.19
1607014372.0052,174,33.19
1607014373.6852,174,33.19
1607014375.3352,173,33.19
1607014376.9852,173,33.19
1607014378.6352,173,33.19
1607014380.2851,173,33.13
1607014381.9352,173,33.13
1607014383.5851,173,33.13
1607014385.2768,173,33.00
1607014386.9566,175,33.00
1607014388.6370,174,33.06
1607014390.3162,176,33.13
1607014391.8352,171,33.19
1607014393.4852,170,33.25
1607014395.1351,170,33.25
1607014396.7850,189,33.13
1607014398.4349,170,33.19
1607014400.0847,168,33.25
1607014401.7347,173,33.19
1607014403.3848,166,33.25
1607014405.0346,165,33.19
1607014406.6846,166,33.25
1607014408.3346,166,33.25
1607014409.9846,163,33.25
1607014411.6345,163,33.25
1607014413.3268,163,33.19
1607014415.0063,164,33.19
1607014416.5847,165,33.13
1607014418.3356,166,33.13
1607014419.8846,167,33.06
1607014421.5345,170,33.06
1607014423.1845,171,33.06
1607014424.8344,171,33.13
1607014426.4846,170,33.13
1607014428.1344,170,33.13
1607014429.7843,170,33.13
1607014431.4343,169,33.13
1607014433.0843,169,33.13
1607014434.7343,170,33.13
1607014436.3842,169,33.06
1607014438.0579,169,33.06
1607014439.6976,171,33.00
1607014441.3641,171,32.94
1607014443.0592,171,32.94
1607014444.7377,169,32.81
1607014446.4473,168,32.75
1607014447.9654,167,32.69
1607014449.6143,162,32.63
1607014451.2641,159,32.56
1607014452.9141,153,32.44
1607014454.5641,146,32.31
1607014456.2141,148,32.25
1607014457.8640,149,32.38
1607014459.5138,151,32.50
1607014461.1640,153,32.63
1607014462.8139,155,32.69
1607014464.4939,157,32.75
1607014466.1152,158,32.69
1607014467.7702,160,32.69
1607014469.4649,162,32.69
1607014471.1243,162,32.63
1607014472.8354,164,32.63
1607014474.4896,165,32.63
1607014476.0376,166,32.63
1607014477.6903,166,32.63
1607014479.3423,166,32.63
1607014480.9944,167,32.56
1607014482.6462,167,32.56
1607014484.2977,167,32.50
1607014485.9492,167,32.50
1607014487.6005,169,32.44
1607014489.2516,169,32.44
1607014490.9026,168,32.44
1607014492.5537,168,32.44
1607014494.2044,168,32.38
1607014495.8552,168,32.31
1607014497.5503,168,32.31
1607014499.2014,169,32.25
1607014500.8805,168,32.19
1607014502.5637,168,32.13
1607014504.1086,168,32.06
1607014505.7588,168,32.00
1607014507.4392,168,31.94
1607014509.0895,168,31.88
1607014510.7397,169,31.88
1607014512.3899,169,31.88
1607014514.0402,170,31.88
1607014515.6904,170,31.94
1607014517.3404,170,32.00
1607014518.9907,170,31.94
1607014520.6408,170,31.88
1607014522.2909,170,31.81
1607014523.9410,172,31.69
1607014525.5910,171,31.56
1607014527.2853,170,31.44
1607014528.9650,171,31.31
1607014530.6455,171,31.25
1607014532.2948,171,31.19
1607014533.8418,169,31.13
1607014535.4918,168,31.00
1607014537.1416,167,31.06
1607014538.7917,165,31.00
1607014540.4417,161,31.00
1607014542.0917,151,31.06
1607014543.7418,139,31.19
1607014545.3917,134,31.25
1607014547.0417,136,31.25
1607014548.6918,138,31.38
1607014550.3417,149,31.75
1607014551.9920,167,31.75
1607014553.6542,144,31.38
1607014555.3037,217,31.31
1607014557.0138,179,31.50
1607014558.6640,178,31.75
1607014560.3777,198,31.94
1607014561.8920,195,32.00
1607014563.5421,246,32.13
1607014565.1918,198,32.19