Time,HR,RR
1606914073.2644,79,830
1606914074.2502,79,926
1606914075.2388,78,953
1606914076.2586,77,965
1606914077.2486,75,936
1606914078.3292,73,909
1606914079.2589,73,843
1606914080.2487,73,764
1606914081.2384,73,771
1606914082.2585,74,769
1606914083.3685,74,857
1606914084.2386,74,852
1606914085.2586,74,945
1606914086.2484,73,957
1606914087.2659,72,933
1606914088.2589,71,860
1606914089.2488,71,900
1606914090.2385,71,895
1606914091.2884,70,752
1606914092.3336,71,748
1606914093.2385,72,721
1606914094.2585,74,776
1606914095.2483,74,974
1606914096.2683,73,950
1606914097.3776,73,943
1606914098.2485,72,937
1606914099.2382,71,989
1606914100.2582,70,931
1606914101.3078,70,954
1606914102.2384,69,940
1606914103.2583,69,925
1606914104.2482,68,936
1606914105.2582,68,878
1606914106.3696,68,921
1606914107.2484,68,918
1606914108.2383,68,878
1606914109.2582,68,909
1606914110.2683,68,899
1606914111.3811,68,841
1606914112.2582,70,692
1606914113.2482,79,632
1606914114.2381,85,622
1606914115.3391,86,622
1606914116.2783,88,714
1606914117.2382,89,1003
1606914118.2581,84,1070
1606914119.2723,77,974
1606914120.3792,73,986
1606914121.2609,71,927
1606914122.2515,71,855
1606914123.2421,71,796
1606914124.3147,71,766
1606914125.2835,72,796
1606914126.2439,73,832
1606914127.2646,73,958
1606914128.2548,71,1033
1606914129.3875,70,925
1606914130.2663,70,938
1606914131.2562,69,959
1606914132.2465,69,956
1606914133.2879,68,958
1606914134.2574,68,937
1606914135.2476,68,898
1606914136.2678,68,899
1606914137.2581,68,846
1606914138.3299,68,751
1606914139.2688,70,747
1606914140.2588,71,725
1606914141.2490,74,743
1606914142.2991,75,714
1606914143.2595,76,744
1606914144.2495,77,802
1606914145.2696,77,820
1606914146.2597,77,798
1606914147.3293,77,834
1606914148.2703,76,803
1606914149.2601,77,745
1606914150.2502,77,770
1606914151.2896,78,824
1606914152.4056,78,867
1606914153.2507,77,820
1606914154.2706,76,834
1606914155.2607,76,806
1606914156.3004,76,808
1606914157.3011,76,814
1606914158.2913,76,852
1606914159.2509,76,828
1606914160.2711,75,873
1606914161.3421,75,755
1606914162.2513,76,718
1606914163.2712,77,645
1606914164.2612,83,631
1606914165.2723,86,615
1606914166.3016,88,651
1606914167.2615,90,654
1606914168.2514,90,691
1606914169.2713,90,679
1606914170.3433,90,677
1606914171.2520,90,795
1606914172.2716,89,873
1606914173.2613,83,884
1606914174.2514,81,889
1606914175.3531,80,779
1606914176.2617,80,714
1606914177.2516,80,714
1606914178.2715,81,748
1606914179.3514,81,805
1606914180.2516,81,879
1606914181.2716,80,897
1606914182.2615,79,947
1606914183.2514,78,955
1606914184.3483,76,902
1606914185.2617,75,896
1606914186.2515,74,837
1606914187.2716,74,866
1606914188.2915,73,792
1606914189.2520,74,763
1606914190.3017,74,824
1606914191.2915,75,917
1606914192.2514,74,1027
1606914193.3506,73,901
1606914194.2617,72,941
1606914195.2515,72,907
1606914196.2715,71,943
1606914197.2614,70,870
1606914198.3614,70,791
1606914199.2717,70,742
1606914200.2615,72,806
1606914201.2514,72,nan
1606914202.2943,72,864
1606914203.2619,72,1048
1606914204.2518,71,908
1606914205.2715,70,848
1606914206.2615,70,842
1606914207.3599,70,929
1606914208.2716,70,961
1606914209.2615,69,871
1606914210.2515,69,807
1606914211.2925,69,748
1606914212.4031,70,756
1606914213.2818,72,826
1606914214.2717,72,901
1606914215.2615,72,991
1606914216.3611,71,928
1606914217.2717,70,865
1606914218.2617,70,927
1606914219.2513,70,962
1606914220.2920,69,1039
1606914221.3729,69,956
1606914222.2516,68,896
1606914223.3015,68,918
1606914224.2914,68,934
1606914225.3091,68,908
1606914226.2721,68,905
1606914227.2614,68,937
1606914228.2514,68,938
1606914229.2713,67,975
1606914230.3813,67,970
1606914231.2515,67,927
1606914232.2714,66,895
1606914233.2612,67,931
1606914234.3016,67,945
1606914235.2716,66,930
1606914236.2613,66,957
1606914237.2513,66,977
1606914238.2711,66,937
1606914239.3125,66,973
1606914240.2514,66,1001
1606914241.2713,65,888
1606914242.2612,66,885
1606914243.2706,66,754
1606914244.4112,68,715
1606914245.2614,69,820
1606914246.2512,70,1084
1606914247.2720,70,978
1606914248.3130,69,963
1606914249.2513,68,927
1606914250.2712,68,973
1606914251.2609,67,992
1606914252.2512,67,869
1606914253.3833,67,893
1606914254.2612,67,848
1606914255.2511,68,788
1606914256.3011,68,810
1606914257.3150,69,870
1606914258.2515,69,1000
1606914259.2713,69,976
1606914260.2611,68,954
1606914261.2510,68,930
1606914262.3525,67,905
1606914263.2914,67,933
1606914264.2510,67,918
1606914265.3010,67,887
1606914266.2610,67,921
