,ecg
1606914074.8236,6362.0
1606914074.8263,7233.0
1606914074.8289,8141.0
1606914074.8315,8701.0
1606914074.8337,9183.0
1606914074.8359,9687.0
1606914074.8383,10059.0
1606914074.8409,10356.0
1606914074.8423,10662.0
1606914074.8443,10911.0
1606914074.8463,11097.0
1606914074.8483,11287.0
1606914074.8507,11458.0
1606914074.8528,11579.0
1606914074.8549,11693.0
1606914074.857,11813.0
1606914074.8591,11900.0
1606914074.861,11970.0
1606914074.8624,12040.0
1606914074.8644,12095.0
1606914074.8663,12141.0
1606914074.8683,12180.0
1606914074.8704,12202.0
1606914074.8725,12231.0
1606914074.8743,12257.0
1606914074.8763,12264.0
1606914074.8783,12264.0
1606914074.8803,12274.0
1606914074.8822,12293.0
1606914074.8842,12296.0
1606914074.8862,12274.0
1606914074.8882,12264.0
1606914074.8903,12260.0
1606914074.8922,12221.0
1606914074.8942,12182.0
1606914074.8962,12161.0
1606914074.8982,12120.0
1606914074.9003,12062.0
1606914074.9023,12026.0
1606914074.9042,12001.0
1606914074.9062,11953.0
1606914074.9082,11898.0
1606914074.9103,11854.0
1606914074.9122,11818.0
1606914074.9142,11767.0
1606914074.9162,11697.0
1606914074.9182,11637.0
1606914074.9203,11565.0
1606914074.9223,11483.0
1606914074.9242,11579.0
1606914074.9265,12050.0
1606914074.9283,12559.0
1606914074.9303,12412.0
1606914074.9322,11572.0
1606914074.9342,10920.0
1606914074.9362,10908.0
1606914074.9382,10978.0
1606914074.9403,10821.0
1606914074.9422,10730.0
1606914074.9442,10727.0
1606914074.9462,10648.0
1606914074.9482,10558.0
1606914074.9502,10520.0
1606914074.9522,10462.0
1606914074.9542,10375.0
1606914074.9562,10305.0
1606914074.9582,10247.0
1606914074.9602,10180.0
1606914074.9622,10107.0
1606914074.9642,10035.0
1606914074.9662,9967.0
1606914074.9681,9905.0
1606914074.9702,9832.0
1606914075.3616,9765.0
1606914075.3626,9709.0
1606914075.365,9651.0
1606914075.3676,9581.0
1606914075.3696,9506.0
1606914075.3716,9441.0
1606914075.3737,9371.0
1606914075.3756,9284.0
1606914075.3776,9195.0
1606914075.3796,9120.0
1606914075.3815,9031.0
1606914075.3835,8901.0
1606914075.3856,8783.0
1606914075.3876,8705.0
1606914075.3895,8614.0
1606914075.3915,8505.0
1606914075.3936,8425.0
1606914075.3956,8358.0
1606914075.3976,8276.0
1606914075.3995,8196.0
1606914075.4015,8131.0
1606914075.4035,8054.0
1606914075.4056,7960.0
1606914075.4075,7883.0
1606914075.4096,7822.0
1606914075.4115,7755.0
1606914075.4136,7675.0
1606914075.4155,7598.0
1606914075.4177,7533.0
1606914075.4196,7467.0
1606914075.4215,7395.0
1606914075.4235,7325.0
1606914075.4255,7255.0
1606914075.4275,7188.0
1606914075.4295,7118.0
1606914075.4315,7048.0
1606914075.4335,6973.0
1606914075.4355,6908.0
1606914075.4375,6835.0
1606914075.4395,6761.0
1606914075.4415,6695.0
1606914075.4435,6633.0
1606914075.4455,6560.0
1606914075.4475,6493.0
1606914075.4495,6432.0
1606914075.4516,6365.0
1606914075.4535,6290.0
1606914075.4555,6222.0
1606914075.4575,6165.0
1606914075.4595,6102.0
1606914075.4615,6032.0
1606914075.4635,5964.0
1606914075.4655,5904.0
1606914075.4675,5841.0
1606914075.4695,5776.0
1606914075.4715,5716.0
1606914075.4735,5660.0
1606914075.4755,5597.0
1606914075.4775,5532.0
1606914075.4795,5477.0
1606914075.4815,5424.0
1606914075.4835,5361.0
1606914075.4855,5298.0
1606914075.4875,5240.0
1606914075.4895,5182.0
1606914075.4916,5125.0
1606914075.4937,5069.0
1606914075.4955,5011.0
1606914075.4975,4948.0
1606914075.4995,4890.0
1606914075.5015,4847.0
1606914075.5035,4811.0
1606914075.5055,4770.0
1606914075.9323,4719.0
1606914075.9332,4666.0
1606914075.9357,4611.0
1606914075.9383,4555.0
1606914075.9403,4502.0
1606914075.9423,4444.0
1606914075.9446,4393.0
1606914075.9463,4338.0
1606914075.9483,4268.0
1606914075.9503,4212.0
1606914075.9522,4179.0
1606914075.9542,4135.0
1606914075.9562,4085.0
1606914075.9582,4039.0
1606914075.9603,3988.0
1606914075.9622,3937.0
1606914075.9642,3884.0
1606914075.9662,3805.0
1606914075.9682,3793.0
1606914075.9703,4075.0
1606914075.9722,4652.0
1606914075.9742,4956.0
1606914075.9762,4463.0
1606914075.9782,3621.0
1606914075.9803,3288.0
1606914075.9822,3426.0
1606914075.9842,3419.0
1606914075.9862,3283.0
1606914075.9882,3283.0
1606914075.9903,3288.0
1606914075.9922,3230.0
1606914075.9942,3199.0
1606914075.9962,3187.0
1606914075.9982,3153.0
1606914076.0002,3122.0
1606914076.0022,3098.0
1606914076.0042,3066.0
1606914076.0062,3037.0
1606914076.0082,3011.0
1606914076.0102,2984.0
1606914076.0123,2958.0
1606914076.0142,2938.0
1606914076.0162,2922.0
1606914076.0182,2900.0
1606914076.0202,2878.0
1606914076.0222,2866.0
1606914076.0244,2852.0
1606914076.0262,2830.0
1606914076.0282,2806.0
1606914076.0302,2774.0
1606914076.0322,2736.0
1606914076.0342,2695.0
1606914076.0362,2651.0
1606914076.0382,2601.0
1606914076.0402,2545.0
1606914076.0422,2490.0
1606914076.0442,2444.0
1606914076.0464,2405.0
1606914076.0483,2367.0
1606914076.0502,2333.0
1606914076.0523,2306.0
1606914076.0542,2280.0
1606914076.0562,2251.0
1606914076.0582,2227.0
1606914076.0602,2205.0
1606914076.0622,2181.0
1606914076.0642,2157.0
1606914076.0662,2135.0
1606914076.0682,2116.0
1606914076.0702,2096.0
1606914076.0722,2075.0
1606914076.0742,2053.0
1606914076.0762,2034.0
1606914076.4717,2012.0
1606914076.4726,1988.0
1606914076.4751,1968.0
1606914076.4777,1952.0
1606914076.4797,1932.0
1606914076.4816,1911.0
1606914076.4838,1884.0
1606914076.4858,1860.0
1606914076.4876,1838.0
1606914076.4897,1809.0
1606914076.4916,1783.0
1606914076.4936,1766.0
1606914076.4956,1749.0
1606914076.4976,1725.0
1606914076.4996,1708.0
1606914076.5016,1693.0
1606914076.5036,1674.0
1606914076.5056,1652.0
1606914076.5076,1631.0
1606914076.5096,1614.0
1606914076.5116,1597.0
1606914076.5136,1575.0
1606914076.5156,1556.0
1606914076.5176,1539.0
1606914076.5197,1520.0
1606914076.5216,1500.0
1606914076.5236,1486.0
1606914076.5256,1474.0
1606914076.5276,1454.0
1606914076.5296,1435.0
1606914076.5316,1421.0
1606914076.5336,1406.0
1606914076.5356,1389.0
1606914076.5376,1375.0
1606914076.5396,1358.0
1606914076.5418,1343.0
1606914076.5437,1324.0
1606914076.5456,1317.0
1606914076.5476,1317.0
1606914076.5498,1310.0
1606914076.5516,1298.0
1606914076.5536,1283.0
1606914076.5556,1266.0
1606914076.5576,1245.0
1606914076.5596,1230.0
1606914076.5616,1213.0
1606914076.5636,1191.0
1606914076.5656,1172.0
1606914076.5676,1150.0
1606914076.5696,1134.0
1606914076.5716,1124.0
1606914076.5736,1114.0
1606914076.5756,1102.0
1606914076.5776,1090.0
1606914076.5796,1080.0
1606914076.5816,1071.0
1606914076.5836,1047.0
1606914076.5857,998.0
1606914076.5876,1020.0
1606914076.5896,1329.0
1606914076.5917,1930.0
1606914076.5937,2265.0
1606914076.5957,1814.0
1606914076.5977,1001.0
1606914076.5997,692.0
1606914076.6017,861.0
1606914076.6037,887.0
1606914076.6057,786.0
1606914076.6078,813.0
1606914076.6097,846.0
1606914076.6116,815.0
1606914076.6137,813.0
1606914076.6156,822.0
1606914077.0421,817.0
1606914077.043,815.0
1606914077.0454,817.0
1606914077.0481,815.0
1606914077.0501,815.0
1606914077.052,808.0
1606914077.054,798.0
1606914077.056,798.0
1606914077.058,805.0
1606914077.0601,805.0
1606914077.062,813.0
1606914077.064,822.0
1606914077.066,832.0
1606914077.0682,842.0
1606914077.0701,849.0
1606914077.0719,846.0
1606914077.074,839.0
1606914077.076,830.0
1606914077.078,815.0
1606914077.08,791.0
1606914077.0819,760.0
1606914077.0839,723.0
1606914077.0859,692.0
1606914077.0879,668.0
1606914077.09,651.0
1606914077.0919,637.0
1606914077.0939,624.0
1606914077.0959,615.0
1606914077.0979,608.0
1606914077.1,603.0
1606914077.1019,598.0
1606914077.1039,598.0
1606914077.106,595.0
1606914077.1079,588.0
1606914077.11,583.0
1606914077.1119,583.0
1606914077.1139,588.0
1606914077.1159,588.0
1606914077.1179,583.0
1606914077.12,579.0
1606914077.1219,569.0
1606914077.1239,562.0
1606914077.1259,564.0
1606914077.1279,569.0
1606914077.13,569.0
1606914077.1319,559.0
1606914077.1339,554.0
1606914077.1359,554.0
1606914077.1379,552.0
1606914077.14,540.0
1606914077.1419,535.0
1606914077.144,540.0
1606914077.1459,535.0
1606914077.1479,526.0
1606914077.15,521.0
1606914077.1519,523.0
1606914077.1539,521.0
1606914077.1559,509.0
1606914077.1579,504.0
1606914077.16,506.0
1606914077.1621,504.0
1606914077.1639,497.0
1606914077.1659,489.0
1606914077.1679,487.0
1606914077.1702,480.0
1606914077.172,470.0
1606914077.1739,472.0
1606914077.1759,472.0
1606914077.1779,465.0
1606914077.18,463.0
1606914077.182,458.0
1606914077.1839,446.0
1606914077.1859,443.0
1606914077.5821,448.0
1606914077.5831,456.0
1606914077.5856,456.0
1606914077.5882,456.0
1606914077.5902,463.0
1606914077.5922,458.0
1606914077.5942,431.0
1606914077.5962,402.0
1606914077.5982,393.0
1606914077.6002,398.0
1606914077.6022,400.0
1606914077.6041,393.0
1606914077.6062,388.0
1606914077.6082,388.0
1606914077.6102,378.0
1606914077.6121,369.0
1606914077.6141,374.0
1606914077.6161,371.0
1606914077.6182,340.0
1606914077.6202,345.0
1606914077.6221,612.0
1606914077.6241,1223.0
1606914077.6261,1662.0
1606914077.6281,1278.0
1606914077.6302,386.0
1606914077.6321,-9.0
1606914077.6341,200.0
1606914077.6362,289.0
1606914077.6381,188.0
1606914077.6401,217.0
1606914077.6422,270.0
1606914077.6442,248.0
1606914077.6461,253.0
1606914077.6481,282.0
1606914077.6502,282.0
1606914077.6521,282.0
1606914077.6542,294.0
1606914077.6561,299.0
1606914077.6581,304.0
1606914077.6602,316.0
1606914077.6621,325.0
1606914077.6641,337.0
1606914077.6663,352.0
1606914077.6682,366.0
1606914077.6702,378.0
1606914077.6721,393.0
1606914077.6741,410.0
1606914077.6761,427.0
1606914077.6781,436.0
