,gsr,temp
1606914075.508,15741.71029668411,-0.5440837696335095
1606914076.9859,15804.195804195811,-0.5440837696335095
1606914078.5758,15929.824561403517,-0.6040837696335046
1606914080.1958,15929.824561403517,-0.5440837696335095
1606914081.7857,15804.195804195811,-0.5440837696335095
1606914083.3757,15741.710296684127,-0.6040837696335046
1606914085.0777,15555.555555555562,-0.5440837696335095
1606914086.5859,15008.547008547015,-0.6040837696335046
1606914088.1758,14711.864406779669,-0.5440837696335095
1606914089.7658,14653.130287648062,-0.5440837696335095
1606914091.3857,14770.797962648565,-0.5440837696335095
1606914092.9756,14948.80546075086,-0.6040837696335046
1606914094.5656,15128.644939965701,-0.6040837696335046
1606914096.2676,15310.344827586214,-0.6040837696335046
1606914097.9164,15432.525951557102,-0.6040837696335046
1606914099.3656,15555.555555555562,-0.6040837696335046
1606914100.9556,15617.391304347833,-0.5440837696335095
1606914102.5756,15679.442508710808,-0.6040837696335046
1606914104.1661,15804.195804195811,-0.5440837696335095
1606914105.7973,15866.900175131355,-0.6040837696335046
1606914107.4774,15929.824561403517,-0.6040837696335046
1606914108.9656,15929.824561403517,-0.5440837696335095
1606914110.5555,15371.329879101908,-0.5440837696335095
1606914112.1754,14594.594594594602,-0.5440837696335095
1606914113.7954,13907.284768211928,-0.5440837696335095
1606914115.3553,13518.821603927994,-0.5440837696335095
1606914117.0188,13300.813008130088,-0.5440837696335095
1606914118.5659,13464.052287581706,-0.5440837696335095
1606914120.1572,13684.210526315797,-0.5440837696335095
1606914121.7483,13963.515754560538,-0.5440837696335095
1606914123.3694,14019.933554817282,-0.5440837696335095
1606914124.9904,14019.933554817282,-0.5440837696335095
1606914126.5695,14133.333333333341,-0.5440837696335095
1606914128.219,14304.857621440544,-0.5440837696335095
1606914129.7629,14420.168067226898,-0.5440837696335095
1606914131.3536,14653.130287648062,-0.5440837696335095
1606914132.9441,14770.797962648565,-0.5440837696335095
1606914134.5646,14889.267461669513,-0.6040837696335046
1606914136.155,15008.547008547015,-0.5440837696335095
1606914137.7572,15068.493150684939,-0.5440837696335095
1606914139.3359,14711.864406779669,-0.5440837696335095
1606914140.9562,13628.899835796396,-0.5440837696335095
1606914142.5464,13139.158576051786,-0.5440837696335095
1606914144.1367,13032.258064516136,-0.5440837696335095
1606914145.7269,13139.158576051786,-0.5440837696335095
1606914147.3471,13409.461663947804,-0.5440837696335095
1606914149.0716,13464.052287581706,-0.5440837696335095
1606914150.5277,13192.868719611028,-0.5440837696335095
1606914152.1478,13139.158576051786,-0.5440837696335095
1606914153.7378,13192.868719611028,-0.4840837696335072
1606914155.3279,12768.000000000007,-0.5440837696335095
1606914156.918,12507.936507936514,-0.5440837696335095
1606914158.5381,12405.063291139248,-0.5440837696335095
1606914160.2328,12302.839116719248,-0.5440837696335095
1606914161.7186,12100.313479623828,-0.5440837696335095
1606914163.3385,12000.000000000004,-0.4840837696335072
1606914164.9285,12100.313479623828,-0.4840837696335072
1606914166.5185,12405.063291139246,-0.4840837696335072
1606914168.1085,12405.063291139246,-0.4840837696335072
1606914169.7715,12100.313479623828,-0.4840837696335072
1606914171.3189,11507.692307692312,-0.4840837696335072
1606914172.9087,11362.940275650846,-0.4840837696335072
1606914174.4987,11411.04294478528,-0.4240837696335049
1606914176.1187,11604.938271604942,-0.4240837696335049
1606914177.7087,11900.311526479754,-0.4240837696335049
1606914179.3531,12201.257861635224,-0.4240837696335049
1606914180.991,12456.418383518232,-0.4240837696335049
1606914182.5088,12663.476874003198,-0.4240837696335049
1606914184.0999,12873.194221508835,-0.4240837696335049
1606914185.6888,12979.06602254429,-0.4240837696335049
1606914187.3087,13139.158576051786,-0.4240837696335049
1606914188.8988,13246.753246753255,-0.4240837696335049
1606914190.5306,13300.813008130088,-0.4240837696335049
1606914192.2128,13300.813008130088,-0.4240837696335049
1606914193.6989,13355.048859934861,-0.4240837696335049
1606914195.2887,13464.052287581706,-0.4240837696335049
1606914196.8788,13518.821603927994,-0.4240837696335049
1606914198.4987,13628.899835796396,-0.4240837696335049
1606914200.0887,13684.210526315797,-0.4240837696335049
1606914201.7226,13795.379537953802,-0.4240837696335049
1606914203.2689,13795.379537953802,-0.4240837696335049
1606914204.8889,13795.379537953802,-0.4240837696335049
1606914206.4787,13628.899835796396,-0.4240837696335049
1606914208.0687,13518.821603927994,-0.4240837696335049
1606914209.6886,13573.770491803287,-0.4240837696335049
1606914211.2942,13628.899835796396,-0.4240837696335049
1606914213.0013,13739.703459637569,-0.4240837696335049
1606914214.4588,13851.239669421495,-0.4240837696335049
1606914216.0789,13851.239669421495,-0.4240837696335049
1606914217.6987,13907.284768211928,-0.4240837696335049
1606914219.2587,14019.933554817282,-0.4240837696335049
1606914220.8786,14076.539101497512,-0.4240837696335049
1606914222.4804,13907.284768211928,-0.4240837696335049
1606914224.1908,13739.703459637569,-0.4240837696335049
1606914225.6489,13739.703459637569,-0.4240837696335049
1606914227.2686,13739.703459637569,-0.4240837696335049
1606914228.8586,13851.239669421495,-0.4240837696335049
1606914230.4485,13963.515754560538,-0.4240837696335049
1606914232.0385,14076.539101497512,-0.4240837696335049
1606914233.7324,14190.31719532555,-0.4240837696335049
1606914235.2486,14304.857621440544,-0.4240837696335049
1606914236.8385,14362.416107382558,-0.4240837696335049
1606914238.4584,14420.168067226898,-0.4240837696335049
1606914240.0484,14536.25632377741,-0.4240837696335049
1606914241.6384,14594.594594594602,-0.4240837696335049
1606914243.2699,14653.130287648062,-0.4240837696335049
1606914244.9491,14711.864406779669,-0.4240837696335049
1606914246.4385,14770.797962648565,-0.4240837696335049
1606914248.0285,14770.797962648565,-0.4240837696335049
1606914249.6483,14770.797962648565,-0.4240837696335049
1606914251.2383,14829.931972789123,-0.4240837696335049
1606914252.8285,14889.267461669513,-0.4240837696335049
1606914254.4899,14948.80546075086,-0.4240837696335049
1606914256.1567,15008.547008547015,-0.4240837696335049
1606914257.6283,15008.547008547015,-0.4240837696335049
1606914259.2183,15008.547008547015,-0.4240837696335049
1606914260.8082,15068.493150684939,-0.4240837696335049
1606914262.4282,15128.644939965701,-0.4240837696335049
1606914264.0324,15128.644939965701,-0.4240837696335049
1606914265.6819,15189.003436426117,-0.4240837696335049
