Time,GSR,Temp(C)
1606836566.5460,266,36.31
1606836568.1379,266,36.31
1606836569.8675,267,36.31
1606836571.3451,266,36.31
1606836573.0563,267,36.38
1606836574.5251,267,36.31
1606836576.1448,268,36.31
1606836577.7348,268,36.31
1606836579.4042,269,36.31
1606836580.9451,269,36.31
1606836582.5349,270,36.31
1606836584.1249,270,36.31
1606836585.7448,269,36.31
1606836587.3347,267,36.31
1606836588.9771,267,36.31
1606836590.6269,265,36.31
1606836592.1349,265,36.31
1606836593.7249,265,36.31
1606836595.3449,265,36.31
1606836596.9348,266,36.31
1606836598.5247,267,36.31
1606836600.1541,268,36.31
1606836601.8152,268,36.31
1606836603.3248,269,36.31
1606836604.9149,270,36.31
1606836606.5349,270,36.31
1606836608.1248,271,36.31
1606836609.7147,272,36.31
1606836611.3784,272,36.31
1606836612.9249,273,36.31
1606836614.5147,274,36.31
1606836616.1346,274,36.31
1606836617.7246,275,36.31
1606836619.3146,276,36.31
1606836620.9527,276,36.31
1606836622.6264,277,36.31
1606836624.1148,278,36.31
1606836625.7051,279,36.31
1606836627.3245,279,36.31
1606836628.9145,280,36.38
1606836630.5045,280,36.31
1606836632.1244,281,36.38
1606836633.8165,282,36.31
1606836635.3047,282,36.31
1606836636.9245,284,36.31
1606836638.5144,285,36.31
1606836640.1044,286,36.31
1606836641.7243,287,36.31
1606836643.3602,287,36.31
1606836645.0467,288,36.31
1606836646.5244,289,36.31
1606836648.1144,289,36.31
1606836649.7044,289,36.31
1606836651.3243,287,36.31
1606836652.9268,285,36.31
1606836654.6368,282,36.38
1606836656.0948,280,36.31
1606836657.7145,278,36.31
1606836659.3044,274,36.31
1606836660.8943,269,36.31
1606836662.5142,266,36.38
1606836664.1193,264,36.31
1606836665.7680,264,36.31
1606836667.3142,264,36.31
1606836668.9042,264,36.31
1606836670.4941,265,36.31
1606836672.1140,265,36.38
1606836673.7040,265,36.38
1606836675.3363,265,36.38
1606836677.0466,265,36.31
1606836678.5043,266,36.38
1606836680.0940,268,36.38
1606836681.6840,268,36.38
1606836683.3039,270,36.31
1606836684.8939,270,36.38
1606836686.5861,271,36.38
1606836688.2357,272,36.38
1606836689.6940,273,36.38
1606836691.2840,274,36.38
1606836692.9039,275,36.38
1606836694.4939,276,36.38
1606836696.0839,277,36.38
1606836697.7779,277,36.38
1606836699.2940,278,36.38
1606836700.8839,279,36.38
1606836702.5039,280,36.38
1606836704.0938,281,36.38
1606836705.6838,282,36.38
1606836707.3153,283,36.38
1606836709.0038,284,36.38
1606836710.4840,284,36.38
1606836712.0738,285,36.38
1606836713.6937,286,36.38
1606836715.2837,287,36.38
1606836716.8881,287,36.38
1606836718.5367,287,36.38
1606836720.0839,288,36.38
1606836721.6737,289,36.38
1606836723.2936,289,36.38
1606836724.8836,290,36.38
1606836726.4735,290,36.38
1606836728.0935,291,36.38
1606836729.7552,292,36.38
1606836731.2738,292,36.38
1606836732.8636,293,36.38
1606836734.4835,293,36.38
1606836736.0737,294,36.38
1606836737.6635,294,36.38
1606836739.3049,295,36.38
1606836741.0066,296,36.38
1606836742.4636,296,36.38
1606836744.0835,296,36.38
1606836745.6735,297,36.38
1606836747.2634,298,36.38
1606836748.8834,298,36.38
1606836750.5452,299,36.38
1606836752.1963,299,36.38
1606836753.6834,300,36.38
1606836755.2734,300,36.38
1606836756.8633,300,36.38
1606836758.4532,301,36.38
1606836760.0733,302,36.38
1606836761.7363,302,36.38
1606836763.2533,303,36.38
1606836764.8734,303,36.38
1606836766.4633,304,36.38
1606836768.0532,304,36.38
1606836769.6732,305,36.38
1606836771.3112,305,36.38
1606836772.9567,306,36.38
1606836774.4735,306,36.38
1606836776.0631,307,36.38
1606836777.6530,307,36.38
1606836779.2731,308,36.38
1606836780.8630,308,36.38
1606836782.4947,308,36.38
1606836784.2052,309,36.38
1606836785.6631,309,36.38
1606836787.2532,309,36.38
1606836788.8430,310,36.38
1606836790.4630,310,36.38
1606836792.0529,310,36.38
1606836793.7162,311,36.38
1606836795.2634,312,36.38
1606836796.8530,312,36.38
1606836798.4430,312,36.38
1606836800.0628,312,36.38
1606836801.6828,313,36.38
1606836803.2569,312,36.38
1606836804.9659,311,36.38
1606836806.4532,312,36.38
1606836808.0428,312,36.38
1606836809.6629,313,36.38
1606836811.2528,313,36.38
1606836812.8428,314,36.38
1606836814.5042,314,36.38
1606836816.1611,315,36.38
1606836817.6429,315,36.38
1606836819.2327,315,36.38
1606836820.8528,314,36.38
1606836822.4427,315,36.38
1606836824.0326,315,36.38
1606836825.7260,315,36.44
1606836827.3765,316,36.38
1606836828.8327,316,36.44
1606836830.4527,317,36.38
1606836832.0427,317,36.38
1606836833.6326,318,36.38
1606836835.2640,318,36.44
1606836836.9142,319,36.38
1606836838.4326,319,36.38
1606836840.0236,320,36.38
1606836841.6425,321,36.38
1606836843.2324,321,36.44
1606836844.8224,321,36.44
1606836846.4629,321,36.44
1606836848.1730,321,36.44
1606836849.6225,321,36.44
1606836851.2424,322,36.38
1606836852.8324,323,36.44