Time,HR,RR
1606836566.9935,75,818
1606836567.9800,75,790
1606836568.9981,75,nan
1606836569.9876,75,849
1606836570.9778,74,1737
1606836572.2197,74,806
1606836573.0570,74,810
1606836573.9779,74,848
1606836574.9976,74,782
1606836576.0775,75,810
1606836576.9778,75,837
1606836577.9977,75,846
1606836578.9875,75,746
1606836579.9776,75,770
1606836581.1129,76,809
1606836581.9880,76,815
1606836583.0075,76,826
1606836583.9975,76,800
1606836585.0175,76,687
1606836585.9779,81,647
1606836586.9980,91,596
1606836587.9875,93,603
1606836588.9779,96,613
1606836590.0574,96,622
1606836590.9877,97,608
1606836591.9775,97,745
1606836592.9975,95,835
1606836593.9877,83,877
1606836595.0973,81,787
1606836595.9976,81,679
1606836596.9875,82,667
1606836597.9774,83,804
1606836599.0491,83,885
1606836599.9877,82,914
1606836600.9776,80,862
1606836601.9977,79,844
1606836603.0074,78,740
1606836604.0883,78,759
1606836604.9977,79,777
1606836605.9875,79,745
1606836606.9775,79,718
1606836607.9975,80,748
1606836608.9879,80,788
1606836609.9775,79,836
1606836610.9974,79,838
1606836611.9874,78,787
1606836613.0875,79,754
1606836613.9978,79,699
1606836614.9875,80,742
1606836615.9773,81,858
1606836616.9973,80,883
1606836618.1278,78,872
1606836618.9774,78,751
1606836619.9974,79,756
1606836620.9872,79,780
1606836622.0270,80,794
1606836622.9976,79,788
1606836623.9876,79,815
1606836624.9772,79,750
1606836625.9971,79,767
1606836627.0975,79,778
1606836627.9773,79,740
1606836628.9971,79,759
1606836629.9871,79,768
1606836630.9981,80,765
1606836632.1148,80,729
1606836632.9873,81,698
1606836633.9772,82,772
1606836634.9970,82,858
1606836636.0963,80,868
1606836636.9772,79,809
1606836637.9972,79,787
1606836638.9871,79,654
1606836639.9988,82,644
1606836641.1056,83,727
1606836641.9872,84,809
1606836642.9771,84,868
1606836643.9970,82,774
1606836645.0473,81,814
1606836645.9772,81,837
1606836646.9971,80,821
1606836647.9871,79,759
1606836648.9770,79,810
1606836650.1384,79,725
1606836650.9874,79,750
1606836651.9772,80,749
1606836652.9971,80,661
1606836654.0366,86,624
1606836654.9773,91,587
1606836655.9976,94,604
1606836656.9872,95,786
1606836657.9771,93,768
1606836659.0481,89,816
1606836659.9874,88,661
1606836660.9769,90,612
1606836661.9969,92,577
1606836663.0141,96,580
1606836664.1170,98,608
1606836665.0271,99,631
1606836665.9870,97,727
1606836666.9768,91,803
1606836668.0475,88,755
1606836668.9873,87,713
1606836669.9769,87,769
1606836670.9967,86,812
1606836671.9867,84,752
1606836673.1177,84,737
1606836673.9969,84,684
1606836674.9868,85,662
1606836675.9767,86,678
1606836677.0472,86,797
1606836677.9868,85,839
1606836678.9769,83,826
1606836679.9968,82,815
1606836680.9867,81,721
1606836682.0882,81,749
1606836682.9969,81,793
1606836683.9868,81,795
1606836684.9766,81,765
1606836685.9966,80,777
1606836686.9870,80,839
1606836688.0069,79,809
1606836688.9667,79,806
1606836689.9866,78,813
1606836691.0581,78,841
1606836691.9670,78,823
1606836692.9867,77,746
1606836693.9767,78,742
1606836694.9854,79,764
1606836696.0762,79,691
1606836696.9771,80,752
1606836697.9667,81,799
1606836698.9867,80,746
1606836700.0570,80,846
1606836700.9668,80,769
1606836701.9866,80,732
1606836702.9766,80,787
1606836703.9666,80,728
1606836705.0656,80,753
1606836705.9767,80,776
1606836706.9666,80,710
1606836707.9865,81,761
1606836709.0045,81,707
1606836709.9671,82,663
1606836710.9867,83,731
1606836711.9766,84,779
1606836712.9665,83,706
1606836714.0642,83,724
1606836714.9770,84,747
1606836715.9966,84,706
1606836716.9864,84,709
1606836717.9983,84,760
1606836719.0763,84,731
1606836719.9866,83,773
1606836720.9763,83,839
1606836721.9663,82,761
1606836723.0385,81,791
1606836723.9768,81,738
1606836724.9663,81,736
1606836725.9863,81,796
1606836726.9762,80,751
1606836728.0766,80,758
1606836728.9864,80,797
1606836729.9763,80,743
1606836730.9662,80,755
1606836732.0076,80,807
1606836733.1132,80,734
1606836733.9664,80,719
1606836735.0163,80,767
1606836735.9763,80,723
1606836737.0787,81,749
1606836737.9864,81,794
1606836738.9764,80,718
1606836739.9664,81,656
1606836741.0074,83,648
1606836742.1175,85,679
1606836742.9664,85,812
1606836743.9862,85,770
1606836744.9762,84,700
1606836746.0237,84,741
1606836746.9867,84,698
1606836747.9762,85,680
1606836748.9962,86,723
1606836749.9861,85,778
1606836751.0860,84,776
1606836751.9663,83,801
1606836752.9869,82,783
1606836753.9761,82,771
1606836755.0445,82,789
1606836755.9864,82,845
1606836756.9761,80,832
1606836757.9661,80,788
1606836758.9860,79,760
1606836760.0249,80,652
1606836760.9662,83,657
1606836761.9861,83,735
1606836762.9761,83,743
1606836764.0259,83,787
1606836765.1254,82,873
1606836765.9763,81,784
1606836766.9660,80,755
1606836767.9859,80,778
1606836769.0278,80,759
1606836769.9661,80,685
1606836770.9860,81,692
1606836771.9759,82,829
1606836772.9658,81,854
1606836774.0958,80,763
1606836774.9761,80,792
1606836775.9659,80,850
1606836776.9859,79,788
1606836778.0578,79,773
1606836778.9663,79,826
1606836779.9862,78,766
1606836780.9758,78,784
1606836781.9958,78,765
1606836783.0667,78,790
1606836783.9763,78,828
1606836784.9659,78,714
1606836785.9858,78,663
1606836786.9757,81,652
1606836787.9662,81,819
1606836789.0159,81,845
1606836789.9758,80,837
1606836790.9656,79,732
1606836792.0351,80,664
1606836792.9762,82,637
1606836793.9659,85,646
1606836794.9856,86,679
1606836795.9756,87,755
1606836797.0847,86,835
1606836797.9857,84,849
1606836798.9758,83,769
1606836799.9656,82,722
1606836801.0405,82,782
1606836801.9758,82,715
1606836802.9656,83,665
1606836803.9860,84,649
1606836804.9755,86,688
1606836806.0752,86,848
1606836806.9858,85,804
1606836807.9756,83,803
1606836808.9656,82,836
1606836809.9855,81,824
1606836810.9761,80,765
1606836811.9658,80,799
1606836812.9856,79,760
1606836813.9755,79,762
1606836815.0473,79,808
1606836815.9857,79,819
1606836816.9757,79,806
1606836817.9655,79,777
1606836818.9854,79,707
1606836820.1181,80,708
1606836820.9658,81,725
1606836821.9854,82,809
1606836822.9755,82,847
1606836824.0160,81,867
1606836824.9856,79,841
1606836825.9754,79,765
1606836826.9654,79,719
1606836827.9853,80,629
1606836829.0875,83,645
1606836829.9658,84,741
1606836830.9853,84,758
1606836831.9753,84,732
1606836832.9952,84,765
1606836834.0913,84,806
1606836834.9754,83,759
1606836835.9653,82,798
1606836836.9852,82,752
1606836838.0569,82,645
1606836838.9654,85,623
1606836839.9854,86,712
1606836840.9752,87,714
1606836841.9868,86,761
1606836843.0961,85,823
1606836843.9756,83,787
1606836844.9651,83,640
1606836845.9851,86,638
1606836847.0318,87,635
1606836847.9956,89,689
1606836848.9853,89,707
1606836849.9751,88,676
1606836850.9650,88,703
1606836852.0954,89,661
1606836852.9754,89,709
