Time,GSR,Temp(C)
1604393709.1965,220,35.69
1604393710.8475,216,35.69
1604393712.4965,214,35.69
1604393714.1468,222,35.69
1604393715.7966,223,35.69
1604393717.4464,226,35.69
1604393719.1266,234,35.69
1604393720.7764,231,35.69
1604393722.4264,232,35.69
1604393724.0764,230,35.69
1604393725.7563,235,35.69
1604393727.3763,234,35.69
1604393729.0264,238,35.69
1604393730.6765,297,35.69
1604393732.3804,532,35.69
1604393734.0282,512,35.69
1604393735.7320,499,35.69
1604393737.4183,490,35.69
1604393738.9265,482,35.69
1604393740.6066,472,35.69
1604393742.2264,471,35.75
1604393743.8765,476,35.69
1604393745.5264,409,35.69
1604393747.1764,378,35.69
1604393748.8263,419,35.69
1604393750.4763,508,35.69
1604393752.1262,510,35.69
1604393753.7762,518,35.69
1604393755.4262,228,35.69
1604393757.1206,184,35.63
1604393758.7399,244,35.63
1604393760.4223,293,35.63
1604393762.1428,283,35.63
1604393763.7813,285,35.63
1604393765.3262,291,35.63
1604393766.9763,302,35.63
1604393768.6262,308,35.63