Time,HR,RR
1607179636.5929,68,948
1607179637.6127,67,918
1607179638.6010,67,900
1607179639.5908,67,931
1607179640.6107,67,950
1607179641.6901,67,935
1607179642.5910,67,901
1607179643.6109,67,930
1607179644.6007,67,944
1607179645.6207,67,907
1607179646.7286,67,932
1607179647.6009,67,951
1607179648.5908,67,966
1607179649.6407,66,911
1607179650.6306,66,945
1607179651.5908,66,964
1607179652.6110,66,942
1607179653.6007,66,930
1607179654.6360,66,879
1607179655.6927,66,828
1607179656.6009,68,818
1607179657.5908,68,835
1607179658.6108,69,871
1607179659.6296,69,920
1607179660.7394,69,952
1607179661.6109,69,953
1607179662.6008,68,956
1607179663.5908,68,961
1607179664.6922,68,914
1607179665.6011,67,928
1607179666.5909,67,930
1607179667.6108,67,891
1607179668.6010,67,913
1607179669.7321,67,946
1607179670.6111,67,994
1607179671.6308,67,957
1607179672.5907,66,987
1607179673.6621,66,992
1607179674.6011,66,958
1607179675.5908,65,968
1607179676.6107,65,967
1607179677.6010,65,946
1607179678.7022,65,823
1607179679.6106,66,810
1607179680.6007,67,787
1607179681.5913,68,920
1607179682.6407,68,962
1607179683.8004,68,1005
1607179684.5907,67,1010
1607179685.6107,67,1043
1607179686.6005,66,1028
1607179687.7036,65,979
1607179688.6111,65,1025
1607179689.6007,65,966
1607179690.5908,64,951
1607179691.6106,64,918
1607179692.7097,65,921
1607179693.5910,65,924
1607179694.6106,65,922
1607179695.6006,65,947
1607179696.6389,65,972
1607179697.6109,65,997
1607179698.6006,65,957
1607179699.5904,65,1013
1607179700.6107,64,983
1607179701.7400,64,973
1607179702.6508,64,927
1607179703.6107,64,942
1607179704.6007,64,945
1607179705.6424,64,948
1607179706.6407,65,930
1607179707.6008,65,886
1607179708.5905,66,822
1607179709.6106,67,766
1607179710.6528,68,767
1607179711.5907,69,774
1607179712.6106,70,822
1607179713.6006,71,892
1607179714.5907,71,952
1607179715.7240,70,948
1607179716.6308,70,909
1607179717.5906,69,891
1607179718.6105,69,863
1607179719.6505,69,840
1607179720.6211,70,839
1607179721.6107,70,819
1607179722.6005,71,849
1607179723.5905,71,877
1607179724.6900,71,920
1607179725.6008,71,931
1607179726.5906,70,931
1607179727.6106,69,944
1607179728.6906,69,883
1607179729.5918,69,862
1607179730.6109,69,859
1607179731.6007,69,874
1607179732.5905,69,879
1607179733.6603,70,901
1607179734.6011,69,942
1607179735.5907,69,978
1607179736.6107,69,963
1607179737.6006,68,945
1607179738.5907,67,993
1607179739.6108,67,989
1607179740.6008,66,942
1607179741.5907,66,963
1607179742.6609,66,958
1607179743.6009,66,952
1607179744.5907,66,909
1607179745.6107,66,933
1607179746.6007,66,943
1607179747.7023,66,940
1607179748.6411,66,955
1607179749.6307,66,954
1607179750.5907,65,916
1607179751.6107,65,940
1607179752.6009,65,938
1607179753.5908,65,966
1607179754.6107,65,926
1607179755.6007,65,963
1607179756.7020,65,979
1607179757.6108,65,923
1607179758.6007,65,985
1607179759.5906,65,958
1607179760.6106,65,948
1607179761.7073,65,939
1607179762.6207,65,949
1607179763.6106,65,965
1607179764.6006,65,948
1607179765.6701,65,972
1607179766.6107,65,929
1607179767.6006,65,941
1607179768.5906,65,953
1607179769.6105,65,934
1607179770.7100,65,943
1607179771.5907,65,949
1607179772.6106,65,920
1607179773.6005,65,852
1607179774.6860,66,818
1607179775.6111,68,794
1607179776.6007,69,778
1607179777.5906,70,775
1607179778.6106,71,773
1607179779.7108,72,780
1607179780.5908,73,850
1607179781.6408,72,975
1607179782.6306,72,929
1607179783.6103,71,954
1607179784.7204,70,958
1607179785.6006,70,886
1607179786.5905,69,887
1607179787.5805,69,876
1607179788.7204,69,872
1607179789.5907,70,822
1607179790.5805,70,781
1607179791.6005,71,767
1607179792.6123,72,809
1607179793.7194,73,851
1607179794.6006,73,879
1607179795.5907,73,925
1607179796.5805,72,960
1607179797.6522,72,953
1607179798.5908,70,940
1607179799.5805,70,874
1607179800.6003,70,857
1607179801.5902,70,803
1607179802.7194,70,806
1607179803.6005,71,816
1607179804.5903,72,896
1607179805.5803,71,881
1607179806.6496,71,912
1607179807.5906,71,930
1607179808.5804,71,931
1607179809.6003,70,905
1607179810.5902,70,890
1607179811.6615,70,896
1607179812.6005,69,925
1607179813.5904,69,923
1607179814.5802,69,896
1607179815.6302,69,850
