Time,GSR,Temp(C)
1607014740.1906,191,33.69
1607014741.8405,190,33.69
1607014743.4903,189,33.69
1607014745.1403,205,33.69
1607014746.7903,197,33.69
1607014748.4405,224,33.69
1607014750.0902,234,33.69
1607014751.7403,231,33.69
1607014753.3935,202,33.69
1607014755.1074,210,33.69
1607014756.7561,209,33.69
1607014758.4675,296,33.69
1607014760.1125,278,33.69
1607014761.6407,289,33.75
1607014763.2905,286,33.75
1607014764.9704,282,33.75
1607014766.5902,280,33.75
1607014768.2402,203,33.75
1607014769.8903,210,33.75
1607014771.5401,310,33.75
1607014773.1901,326,33.69
1607014774.8401,328,33.75
1607014776.4901,331,33.75
1607014778.1401,308,33.75
1607014779.7900,309,33.75
1607014781.4402,337,33.75
1607014783.1199,325,33.75
1607014784.7971,308,33.75
1607014786.4753,305,33.81
1607014788.1562,305,33.81
1607014789.6902,306,33.81
1607014791.3401,306,33.81
1607014792.9901,307,33.81
1607014794.6401,309,33.81
1607014796.2900,310,33.81
1607014797.9400,310,33.81
1607014799.5899,311,33.81
1607014801.2398,311,33.81
1607014802.9199,313,33.81
1607014804.5698,314,33.81
1607014806.2198,329,33.81
1607014807.8698,316,33.88
1607014809.5198,316,33.88
1607014811.1698,316,33.88
1607014812.8753,317,33.88
1607014814.5290,317,33.88
1607014816.2374,318,33.88
1607014817.8884,319,33.88
1607014819.4197,319,33.88
1607014821.0700,318,33.88
1607014822.7199,315,33.88
1607014824.3700,313,33.94
1607014826.0198,313,33.94
1607014827.6698,313,33.94
1607014829.3196,321,33.94
1607014830.9696,323,33.94
1607014832.6196,322,33.94
1607014834.2696,320,33.94
1607014835.9195,319,33.94
1607014837.5695,316,33.94
1607014839.2470,314,33.94
1607014840.8954,313,33.94
1607014842.6063,310,33.94
1607014844.2563,308,34.00
1607014845.8197,313,34.00
1607014847.4696,309,34.00
1607014849.1196,309,34.00
1607014850.7697,309,34.00
1607014852.4194,310,34.00
1607014854.0694,312,34.00
1607014855.7194,313,34.00
1607014857.3694,310,34.00
1607014859.0195,309,34.00
1607014860.6694,311,34.06
1607014862.3193,311,34.06
1607014863.9694,312,34.06
1607014865.6192,308,34.06
1607014867.2986,307,34.06
1607014868.9489,308,34.06
1607014870.6589,307,34.06
1607014872.3164,309,34.06
1607014874.0188,308,34.06
1607014875.5496,308,34.06
1607014877.1997,306,34.06
1607014878.8495,306,34.06
1607014880.4992,317,34.06
1607014882.1492,318,34.06
1607014883.7992,316,34.06
1607014885.4491,315,34.06
1607014887.0992,314,34.06
1607014888.7491,312,34.06
1607014890.3991,309,34.13
1607014892.0490,311,34.06
1607014893.6990,310,34.06
1607014895.3490,312,34.06
1607014897.0566,315,34.06
1607014898.7169,314,34.06
1607014900.3882,316,34.06
1607014902.0675,315,34.06
1607014903.5993,314,34.06
1607014905.2791,317,34.06
1607014906.8991,317,34.06
1607014908.5490,317,34.06
1607014910.1992,317,34.06
1607014911.8491,319,34.06
1607014913.4990,319,34.13
1607014915.1489,320,34.13
1607014916.7989,320,34.06