Time,HR,RR
1607014740.0491,72,830
1607014741.0403,72,907
1607014742.1775,72,944
1607014743.0486,72,935
1607014744.0381,71,928
1607014745.0580,71,945
1607014746.1024,70,914
1607014747.0384,69,921
1607014748.0585,69,861
1607014749.0481,69,840
1607014750.0379,70,787
1607014751.1178,71,718
1607014752.0481,72,754
1607014753.0380,74,786
1607014754.0580,74,1011
1607014755.1082,74,958
1607014756.0381,73,897
1607014757.0583,71,975
1607014758.0480,70,858
1607014759.1217,70,887
1607014760.1131,70,924
1607014761.0784,70,862
1607014762.0380,70,983
1607014763.0879,70,947
1607014764.0775,69,963
1607014765.2161,68,1026
1607014766.0883,68,964
1607014767.0779,67,1090
1607014768.0379,67,1071
1607014769.1379,66,1019
1607014770.0485,65,1062
1607014771.0380,64,1061
1607014772.0580,64,995
1607014773.0779,63,923
1607014774.1185,63,913
1607014775.0582,64,991
1607014776.0479,64,871
1607014777.0379,64,907
1607014778.0877,65,823
1607014779.0483,65,977
1607014780.0380,66,961
1607014781.0579,65,993
1607014782.0480,65,948
1607014783.1183,65,942
1607014784.0583,65,964
1607014785.0480,65,928
1607014786.0379,65,974
1607014787.1096,65,1007
1607014788.1568,65,1017
1607014789.0380,64,1137
1607014790.0579,64,1012
1607014791.0477,63,1059
1607014792.1176,63,1025
1607014793.0584,62,1046
1607014794.0479,62,1132
1607014795.0379,61,1086
1607014796.0578,61,1096
1607014797.1586,60,1101
1607014798.0682,60,nan
1607014799.0877,60,1096
1607014800.0777,59,1108
1607014801.0975,59,1106
1607014802.0581,59,1110
1607014803.0476,58,1108
1607014804.0375,58,1103
1607014805.0574,58,1107
1607014806.1283,58,1073
1607014807.0378,58,1114
1607014808.0577,57,1095
1607014809.0475,57,1036
1607014810.0553,57,1080
1607014811.1658,57,1006
1607014812.0478,58,1083
1607014813.0376,58,987
1607014814.0578,58,1015
1607014815.0680,58,1027
1607014816.0380,58,1023
1607014817.0577,59,1137
1607014818.0475,58,1087
1607014819.0897,58,1093
1607014820.2118,58,989
1607014821.0479,58,930
1607014822.0377,59,913
1607014823.0574,59,911
1607014824.0775,60,907
1607014825.1764,61,941
1607014826.0575,62,927
1607014827.0475,62,969
1607014828.0674,62,944
1607014829.1376,62,965
1607014830.0475,63,933
1607014831.0374,63,888
1607014832.1175,63,853
1607014833.0773,65,797
1607014834.2053,66,897
1607014835.0574,67,879
1607014836.0472,67,912
1607014837.0372,67,933
1607014838.1978,67,902
1607014839.0477,67,914
1607014840.0374,67,917
1607014841.1172,67,875
1607014842.0485,68,893
1607014843.1781,68,915
1607014844.0573,68,930
1607014845.0472,68,950
1607014846.0371,67,975
1607014847.0811,67,938
1607014848.0476,67,693
1607014849.0375,69,761
1607014850.0871,70,882
1607014851.0471,71,927
1607014852.1185,71,909
1607014853.0573,70,935
1607014854.0772,70,952
1607014855.0372,69,951
1607014856.0787,68,935
1607014857.0474,68,959
1607014858.0373,68,961
1607014859.0571,67,914
1607014860.0472,67,930
1607014861.1163,67,922
1607014862.0576,67,898
1607014863.0473,67,906
1607014864.0371,67,893
1607014865.0871,67,921
1607014866.2186,67,923
1607014867.0675,67,928
1607014868.0572,67,912
1607014869.0470,67,865
1607014870.0867,67,818
1607014871.0574,68,901
1607014872.0474,68,915
1607014873.0370,68,964
1607014874.0869,67,1029
1607014875.1264,67,968
1607014876.0374,66,970
1607014877.0572,66,946
1607014878.0469,66,975
1607014879.0878,66,985
1607014880.0573,65,945
1607014881.0470,65,952
1607014882.0669,65,958
1607014883.0568,65,933
1607014884.1274,65,944
1607014885.0370,65,942
1607014886.0572,65,967
1607014887.0468,65,1002
1607014888.0368,65,1094
1607014889.1683,64,1001
1607014890.0470,64,1028
1607014891.0369,63,1023
1607014892.0567,63,986
1607014893.0977,63,928
1607014894.0370,63,841
1607014895.0570,64,891
1607014896.0469,65,956
1607014897.0573,65,953
1607014898.1466,65,997
1607014899.0771,65,1020
1607014900.0669,64,968
1607014901.0568,64,1016
1607014902.0681,64,984
1607014903.0372,64,1006
1607014904.0872,63,1041
1607014905.0468,63,985
1607014906.0369,63,1049
1607014907.1366,63,1049
1607014908.0471,62,977
1607014909.0370,62,948
1607014910.0568,62,996
1607014911.0468,62,1031
1607014912.1463,62,986
1607014913.0269,62,1032
1607014914.0468,62,1006
1607014915.0367,62,1039
1607014916.0783,62,1076
1607014917.0468,61,1042
1607014918.0371,61,1029
